id,name,position_id,position,label,start_date,end_date,ordinal
Q111840,Carwyn Jones,Q111840-1491A472-667D-43F4-85C7-161E5DEB7B16,Q18996,First Minister of Wales,2009-12-10,"",0
Q111840,Carwyn Jones,Q111840-b37a64a6-45b4-18de-fb0d-3fcc46a2c544,Q32947389,Minister for Agriculture and Rural Development,2000-02-09,2003-05-01,0
Q111840,Carwyn Jones,Q111840-9a9a9acf-426c-b25e-fca6-9c6d80288695,Q33108632,Minister for Environment and Rural Affairs,2003-05-01,2007-05-25,0
Q111840,Carwyn Jones,Q111840-619ffcc0-4dc6-410a-db40-aeb7075f10d9,Q33108882,"Minister for Education, Culture and the Welsh Language",2007-05-25,2007-07-19,0
Q1687064,Jenny Randerson,Q1687064-9eff1809-4299-43a0-2911-f740efb3f015,Q33106228,Minister for Culture,2000-02-09,2003-05-01,0
Q1687064,Jenny Randerson,Q1687064-65bf6312-408b-5964-3fd8-efc3e2947a92,Q5261031,Deputy First Minister for Wales,2001-07-06,2002-06-13,0
Q19397,Alun Michael,Q19397-C53DE336-86AF-49F7-BB73-D01274E6532C,Q1846384,Secretary of State for Wales,1998-10-27,1999-07-27,0
Q19397,Alun Michael,Q19397-70E355EE-D6E7-4AA3-826A-8578185F0934,Q18996,First Minister of Wales,1999-05-12,2000-02-09,0
Q24039145,Hannah Blythyn,Q24039145-c8a5a8e4-4782-cf00-a60b-228253f77638,Q45347855,Minister for Environment,2017-11-03,"",0
Q268030,Alun Cairns,Q268030-ebe6816d-4d27-5e80-76de-fc36c8442232,Q1846384,Secretary of State for Wales,2016-03-19,"",0
Q333141,Rhodri Morgan,Q333141-25F02E74-CD0C-4083-8C29-5E1030C6BD9A,Q18996,First Minister of Wales,2000-02-09,2009-12-10,0
Q333141,Rhodri Morgan,Q333141-beefb8fc-4a01-fbc5-0ce3-2884fa3a8348,Q33105970,Secretary for Economic Development and European Affairs,1999-05-12,2000-02-09,0
Q333841,Dafydd Elis-Thomas,Q333841-da239f5f-41fa-cd7c-7ab2-2f5ac412fe5d,Q45347662,"Minister for Culture, Tourism and Sport",2017-11-03,"",0
