uuid,female,male,other,skip,total
008ea8e7-b1d6-47d5-8fcb-25ff721c5c5a,8,0,0,0,8
009840b9-e839-47d7-a4bc-bf982c65551a,0,5,0,0,5
01f9f547-3556-45e6-b822-633fb1c60770,0,8,0,0,8
03b3b180-dcc9-46dc-b1a9-193aa3416319,0,5,0,0,5
04096cbb-9426-4607-b792-ab1bd9d2979b,0,5,0,0,5
04758c66-6026-4dff-906f-aa111299015a,0,7,0,1,8
0974c98c-0676-4926-8f4e-0298650af8d1,0,8,0,0,8
098db7d2-20e5-42d1-a9f1-f53e7919f9cb,0,4,0,1,5
0addc577-2e92-4caf-9a50-f5b6a5c68ff7,0,4,0,1,5
0ae85462-ef42-4526-89d3-4846008e0f6b,0,4,0,0,4
0ae8a1e0-59c0-4db4-bb33-a696d47aef68,0,4,1,0,5
0b5b364a-475a-4d15-aea7-0d2d8ee9b615,0,4,0,0,4
0e0eec08-7c4e-470f-a5e6-0bea0d93b5fc,0,5,0,0,5
0e5a8f2b-b45f-4496-93e1-d5a16e1fd9e2,0,4,0,0,4
0ea22e58-0614-45fd-9d13-7b3fb4a122f6,0,4,0,0,4
0f01d93c-2ca9-43bf-bebe-3d561be0c626,0,7,0,1,8
0f7308e4-c263-4516-bf00-e1575694b052,7,0,0,0,7
10ecce7c-c8d0-4751-a01d-6883feaf8eb1,0,6,0,0,6
1118d793-a74d-46ad-836f-a85a7c6f7298,5,0,0,0,5
133c04dd-f950-4a4a-9aa0-c8c9a82e7737,5,0,0,0,5
14404cb3-06e9-45a3-817f-d87b001d0bf3,0,4,0,0,4
149c758f-da97-4ea2-9ae8-8a07031806de,0,5,0,0,5
14d1749d-9365-4956-9e63-16008933a040,0,5,0,0,5
180696ad-4f6b-48a2-b44f-235b164cac9b,6,0,0,0,6
19c6a7cd-3a88-49c1-b9a9-5730f56d1454,0,8,0,0,8
1ada3a7c-039d-4877-b541-30a2a7a8864f,5,0,0,0,5
1c843d2f-ccaf-4c2f-8116-7b35b8c526bf,0,8,0,0,8
1d195520-bf6c-4824-8502-88eaf7af5db6,1,5,0,0,6
1d97a1bb-11c8-44ef-a133-8664b4454f27,8,0,0,0,8
1ec74dcb-a53d-4d5a-95c6-03c2cf424594,1,4,0,0,5
1fbd2a36-9f5b-4bc5-b6d7-5e72d6c2eeb1,0,5,0,0,5
1fcf77e6-3b5c-4195-8f20-b8b83b0f344a,0,4,0,0,4
20749fd3-d271-4230-8e9d-f8757682dabb,4,0,0,1,5
20c70933-a861-4700-b616-2b7075635188,0,7,0,0,7
21b7734b-5a90-4604-a557-c79660128d24,0,5,0,0,5
21c4691f-b6b4-4b1a-bb25-851266bc07cc,5,0,0,0,5
25d0e949-c0c1-4e3e-9ef4-40983958d04e,0,8,0,0,8
26bce0db-e9a5-4acb-b9bd-45a457cd5cd5,5,0,0,0,5
2700a603-9941-4bd9-ae5b-4938fefa6789,0,4,0,0,4
2732cbb5-1a84-4181-9bc0-55627eb659a6,4,0,0,0,4
29c3e760-5ee1-4684-ac84-807216d722a5,5,0,0,0,5
2a5886f1-4049-412e-b363-d1703529e7f7,4,0,0,0,4
2aa6198f-d267-459e-bbb3-a0277e302d82,0,5,0,0,5
2bb19f43-88a6-4159-898b-b0c30f1491ce,0,0,0,1,1
2c080608-ee4e-4dcf-8fe1-8e67ba4526d1,0,5,0,0,5
2f9f5b02-f8c7-4b42-b6e6-df138e689b9c,0,2,1,2,5
3171b763-9e28-41a3-8f46-8670cd52200e,0,7,0,1,8
320b346b-4eb5-46b7-a243-aca78f8ba03d,4,0,0,0,4
36a03522-df34-4ab5-b343-8ebd74c86c11,0,5,0,0,5
377c377b-6bb6-4d9a-a203-7dd33e0412b8,0,5,0,0,5
383e9ecd-cc2d-4b67-b748-a51db27125c9,0,5,0,0,5
396e10b7-4b03-4a5f-9c88-48ad1fdd448b,5,0,0,0,5
3b32f34d-fd5a-4fea-b2c3-35284f78a8d9,0,5,0,0,5
3c5fdb48-50af-42ab-b227-085ad25afb8c,0,2,1,1,4
3cb3b7b3-387f-4e07-ab83-77cc67499551,0,5,0,0,5
3d5272ed-5c93-4ff0-a3eb-ee9e28483f72,0,4,0,0,4
