id,name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
14-312,Chang Yong-su,,,,unknown,unknown,312,Kangryong,Supreme People’s Assembly,13,,,,
14-633,Chi Jae-ryong,,,,unknown,unknown,633,Ryongbuk,Supreme People’s Assembly,13,,,,
14-472,Chi Jong-kwan,,,,unknown,unknown,472,Munphyong,Supreme People’s Assembly,13,,,,
14-331,Chi Sang-man,,,,unknown,unknown,331,Anak,Supreme People’s Assembly,13,,,,
14-116,Chin Chol-su,,,,unknown,unknown,116,Sinphagang,Supreme People’s Assembly,13,,,,
14-348,Chin Sang-chol,,,,unknown,unknown,348,Kumsong,Supreme People’s Assembly,13,,,,
14-353,Chin Yon-sil,,,,unknown,unknown,353,Ohyon,Supreme People’s Assembly,13,,,,
14-138,Chin Yong-chol,,,,unknown,unknown,138,Sujongkang,Supreme People’s Assembly,13,,,,
14-671,Chin Yong-il,,,,unknown,unknown,671,Chonrima,Supreme People’s Assembly,13,,,,
14-76,Cho Chun-ryong,,,,unknown,unknown,76,Kangdong,Supreme People’s Assembly,13,,,,
14-60,Cho Hyong-chol,,,,unknown,unknown,60,Sadong,Supreme People’s Assembly,13,,,,
14-437,Cho Jae-yong,,,,unknown,unknown,437,Huichon,Supreme People’s Assembly,13,,,,
14-684,Cho Jong-ho,,,,unknown,unknown,684,Tongmyong,Supreme People’s Assembly,13,,,,
14-363,Cho Jong-sob,,,,unknown,unknown,363,Kwail,Supreme People’s Assembly,13,,,,
14-407,Cho Jun-hak,,,,unknown,unknown,407,Koksan,Supreme People’s Assembly,13,,,,
14-17,Cho Kil-nyo,,,,unknown,unknown,17,Saemaul,Supreme People’s Assembly,13,,,,
14-611,Cho Kum-hui,,,,unknown,unknown,611,Hwadae,Supreme People’s Assembly,13,,,,
14-123,Cho Kyong-chol,,,,unknown,unknown,123,Sungrisan,Supreme People’s Assembly,13,,,,
14-410,Cho Song-hwan,,,,unknown,unknown,410,Chongbong,Supreme People’s Assembly,13,,,,
14-301,Cho Song-yun,,,,unknown,unknown,301,Pyokdong,Supreme People’s Assembly,13,,,,
14-216,Cho Won-thaek,,,,unknown,unknown,216,Maengsan,Supreme People’s Assembly,13,,,,
14-22,Cho Yon-jun,,,,unknown,unknown,22,Pipha,Supreme People’s Assembly,13,,,,
14-418,Cho Yong-chol,,,,unknown,unknown,418,Changphung,Supreme People’s Assembly,13,,,,
14-680,Cho Yong-su,,,,unknown,unknown,680,Haeun,Supreme People’s Assembly,13,,,,
14-297,Cho Yong-su,,,,unknown,unknown,297,Taekwan,Supreme People’s Assembly,13,,,,
14-395,Choe Chang-son,,,,unknown,unknown,395,Kangan,Supreme People’s Assembly,13,,,,
14-427,Choe Chang-son,,,,unknown,unknown,427,Kangkye,Supreme People’s Assembly,13,,,,
14-531,Choe Chol,,,,unknown,unknown,531,Kumkol,Supreme People’s Assembly,13,,,,
14-551,Choe Chol-hu,,,,unknown,unknown,551,Pujon,Supreme People’s Assembly,13,,,,
14-66,Choe Chol-jung,,,,unknown,unknown,66,Hyongjesan,Supreme People’s Assembly,13,,,,
14-56,Choe Chun-sik,,,,unknown,unknown,56,Oun,Supreme People’s Assembly,13,,,,
14-171,Choe Hwi,,,,unknown,unknown,171,Subok,Supreme People’s Assembly,13,,,,
14-518,Choe Hyon,,,,unknown,unknown,518,Ryujong,Supreme People’s Assembly,13,,,,
14-578,Choe In-ho,,,,unknown,unknown,578,Sangnong,Supreme People’s Assembly,13,,,,
14-173,Choe Ji-son,,,,unknown,unknown,173,Ryongak,Supreme People’s Assembly,13,,,,
14-397,Choe Jin-su,,,,unknown,unknown,397,Rinsan,Supreme People’s Assembly,13,,,,
14-292,Choe Jong-kon,,,,unknown,unknown,292,Chonma,Supreme People’s Assembly,13,,,,
14-306,Choe Jong-ryong,,,,unknown,unknown,306,Okkye,Supreme People’s Assembly,13,,,,
14-266,Choe Kang,,,,unknown,unknown,266,Wolchon,Supreme People’s Assembly,13,,,,
14-652,Choe Ki-jun,,,,unknown,unknown,652,Saengjang,Supreme People’s Assembly,13,,,,
14-274,Choe Kwang-chol,,,,unknown,unknown,274,Posok,Supreme People’s Assembly,13,,,,
14-178,Choe Kwang-jin,,,,unknown,unknown,178,Sangdok,Supreme People’s Assembly,13,,,,
14-557,Choe Kwi-hon,,,,unknown,unknown,557,Kisang,Supreme People’s Assembly,13,,,,
14-412,Choe Kyong-nam,,,,unknown,unknown,412,Phyongsan,Supreme People’s Assembly,13,,,,
14-521,Choe Myong-chol,,,,unknown,unknown,521,Phungo,Supreme People’s Assembly,13,,,,
14-47,Choe Myong-hak,,,,unknown,unknown,47,Chongbaek,Supreme People’s Assembly,13,,,,
14-2,Choe Phyong-il,,,,unknown,unknown,2,Kwangbok,Supreme People’s Assembly,13,,,,
14-564,Choe Pok-sun,,,,unknown,unknown,564,Hongwon,Supreme People’s Assembly,13,,,,
14-160,Choe Pu-il,,,,unknown,unknown,160,Pyoldong,Supreme People’s Assembly,13,,,,male
14-143,Choe Ryong-hae,,,,unknown,unknown,143,Okchonkang,Supreme People’s Assembly,13,,,,male
14-263,Choe Sang-kon,,,,unknown,unknown,263,Chongkang,Supreme People’s Assembly,13,,,,
14-401,Choe Sin-uk,,,,unknown,unknown,401,Suan,Supreme People’s Assembly,13,,,,
14-581,Choe Sok-hwan,,,,unknown,unknown,581,Rabuk,Supreme People’s Assembly,13,,,,
14-45,Choe Song-il,,,,unknown,unknown,45,Rakrang,Supreme People’s Assembly,13,,,,
14-303,Choe Song-il,,,,unknown,unknown,303,Yaksan,Supreme People’s Assembly,13,,,,
14-687,Choe Song-nam,,,,unknown,unknown,687,Ungsang,Supreme People’s Assembly,13,,,,
14-131,Choe Song-un,,,,unknown,unknown,131,Sindoksan,Supreme People’s Assembly,13,,,,
14-57,Choe Song-won,,,,unknown,unknown,57,Masan,Supreme People’s Assembly,13,,,,
14-314,Choe Sun-chol,,,,unknown,unknown,314,Kumdong,Supreme People’s Assembly,13,,,,
14-62,Choe Thae-bok,,,,unknown,unknown,62,Hyuam,Supreme People’s Assembly,13,,,,male
14-126,Choe Tong-yun,,,,unknown,unknown,126,Unbaeksan,Supreme People’s Assembly,13,,,,
14-361,Choe Un,,,,unknown,unknown,361,Ryongyon,Supreme People’s Assembly,13,,,,
14-258,Choe Yong-dok,,,,unknown,unknown,258,Tasa,Supreme People’s Assembly,13,,,,
14-109,Choe Yong-ho,,,,unknown,unknown,109,Myoraksan,Supreme People’s Assembly,13,,,,
14-168,Choe Yong-il,,,,unknown,unknown,168,Soksu,Supreme People’s Assembly,13,,,,
14-169,Choe Yong-kon,,,,unknown,unknown,169,Ryonpho,Supreme People’s Assembly,13,,,,
14-37,Choe Yong-rim,,,,unknown,unknown,37,Tongdaewon,Supreme People’s Assembly,13,,,,male
14-332,Choe Yong-sam,,,,unknown,unknown,332,Wolji,Supreme People’s Assembly,13,,,,
14-617,Choe Yong-suk,,,,unknown,unknown,617,Kukdong,Supreme People’s Assembly,13,,,,
14-618,Choe Yong-suk,,,,unknown,unknown,618,Orang,Supreme People’s Assembly,13,,,,
14-223,Chon Hak-chol,,,,unknown,unknown,223,Tukjang,Supreme People’s Assembly,13,,,,
14-525,Chon Hye-song,,,,unknown,unknown,525,Ssangryong,Supreme People’s Assembly,13,,,,
14-284,Chon Hyong-jong,,,,unknown,unknown,284,Hyangsan,Supreme People’s Assembly,13,,,,
14-118,Chon Il,,,,unknown,unknown,118,Mannyonsan,Supreme People’s Assembly,13,,,,
14-229,Chon Il-chun,,,,unknown,unknown,229,Sumun,Supreme People’s Assembly,13,,,,
14-146,Chon Jae-kwon,,,,unknown,unknown,146,Kalmakang,Supreme People’s Assembly,13,,,,
14-429,Chon Kil-su,,,,unknown,unknown,429,Puchang,Supreme People’s Assembly,13,,,,
14-542,Chon Kwang-ho,,,,unknown,unknown,542,Kwangmyongsong,Supreme People’s Assembly,13,,,,
14-619,Chon Kwang-rok,,,,unknown,unknown,619,Odaejin,Supreme People’s Assembly,13,,,,
14-277,Chon Kyong-nam,,,,unknown,unknown,277,Maengjung,Supreme People’s Assembly,13,,,,
14-273,Chon Kyong-son,,,,unknown,unknown,273,Taeo,Supreme People’s Assembly,13,,,,
14-602,Chon Song-man,,,,unknown,unknown,602,Songam,Supreme People’s Assembly,13,,,,
14-673,Chon Sung-hun,,,,unknown,unknown,673,Pobong,Supreme People’s Assembly,13,,,,
14-384,Chon Sung-nam,,,,unknown,unknown,384,Hwangju,Supreme People’s Assembly,13,,,,
14-121,Chon Yong-hak,,,,unknown,unknown,121,Chonmasan,Supreme People’s Assembly,13,,,,
14-541,Chon Yong-nam,,,,unknown,unknown,541,Kajin,Supreme People’s Assembly,13,,,,
14-380,Chon Yong-nam,,,,unknown,unknown,380,Tokam,Supreme People’s Assembly,13,,,,
14-267,Chon Yong-son,,,,unknown,unknown,267,Samsong,Supreme People’s Assembly,13,,,,
14-440,Chon Yong-ung,,,,unknown,unknown,440,Chongnyon,Supreme People’s Assembly,13,,,,
14-515,Chong Chang-sok,,,,unknown,unknown,515,Haean,Supreme People’s Assembly,13,,,,
14-444,Chong Chun-sil,,,,unknown,unknown,444,Chonchon,Supreme People’s Assembly,13,,,,
14-479,Chong Hae,,,,unknown,unknown,479,Puphyong,Supreme People’s Assembly,13,,,,
14-638,Chong Hyong-suk,,,,unknown,unknown,638,Hyejang,Supreme People’s Assembly,13,,,,
14-577,Chong Kwang-kuk,,,,unknown,unknown,577,Sinhong,Supreme People’s Assembly,13,,,,
14-568,Chong Kyong-hwa,,,,unknown,unknown,568,Changhung,Supreme People’s Assembly,13,,,,
14-71,Chong Myong-chol,,,,unknown,unknown,71,Sokbak,Supreme People’s Assembly,13,,,,
14-231,Chong Myong-hak,,,,unknown,unknown,231,Ryusang,Supreme People’s Assembly,13,,,,
14-31,Chong Myong-il,,,,unknown,unknown,31,Anhak,Supreme People’s Assembly,13,,,,
14-667,Chong Myong-jo,,,,unknown,unknown,667,Sohak,Supreme People’s Assembly,13,,,,
14-79,Chong Myong-su,,,,unknown,unknown,79,Hari,Supreme People’s Assembly,13,,,,
14-511,Chong Pyong-kon,,,,unknown,unknown,511,Saekori,Supreme People’s Assembly,13,,,,
14-283,Chong Ri-jong,,,,unknown,unknown,283,Suku,Supreme People’s Assembly,13,,,,
14-598,Chong Son-hui,,,,unknown,unknown,598,Hoeryong,Supreme People’s Assembly,13,,,,
14-590,Chong Song-hyok,,,,unknown,unknown,590,Phohang,Supreme People’s Assembly,13,,,,
14-445,Chong Sung-ki,,,,unknown,unknown,445,Hakmu,Supreme People’s Assembly,13,,,,
14-570,Chong Tok-yong,,,,unknown,unknown,570,Sinchang,Supreme People’s Assembly,13,,,,
14-620,Chong Yong-su,,,,unknown,unknown,620,Kyongsong,Supreme People’s Assembly,13,,,,
14-63,Chong Yong-suk,,,,unknown,unknown,63,Rihyon,Supreme People’s Assembly,13,,,,
14-265,Chong Yong-won,,,,unknown,unknown,265,Sonchon,Supreme People’s Assembly,13,,,,
14-319,Chu Jong-kyong,,,,unknown,unknown,319,Thaethan,Supreme People’s Assembly,13,,,,
14-54,Chu Kyu-chang,,,,unknown,unknown,54,Ryongkung,Supreme People’s Assembly,13,,,,
14-198,Chu Myong-son,,,,unknown,unknown,198,Ryongo,Supreme People’s Assembly,13,,,,
14-200,Chu Su-yong,,,,unknown,unknown,200,Kunja,Supreme People’s Assembly,13,,,,
14-647,Chu Thae-kyong,,,,unknown,unknown,647,Samjiyon,Supreme People’s Assembly,13,,,,
14-257,Chu Yong-sik,,,,unknown,unknown,257,Yomju,Supreme People’s Assembly,13,,,,
14-502,Chu Yong-suk,,,,unknown,unknown,502,Sangsinhung,Supreme People’s Assembly,13,,,,
14-661,Ha Ung-chon,,,,unknown,unknown,661,Ryusa,Supreme People’s Assembly,13,,,,
14-501,Han Chang-nam,,,,unknown,unknown,501,Samil,Supreme People’s Assembly,13,,,,
14-132,Han Chang-sun,,,,unknown,unknown,132,Myongdangsan,Supreme People’s Assembly,13,,,,
14-185,Han Chol,,,,unknown,unknown,185,Phungjong,Supreme People’s Assembly,13,,,,
14-300,Han Chol-min,,,,unknown,unknown,300,Tongchang,Supreme People’s Assembly,13,,,,
14-499,Han Chun-sik,,,,unknown,unknown,499,Pobdong,Supreme People’s Assembly,13,,,,
14-74,Han Ho-nam,,,,unknown,unknown,74,Kangnam,Supreme People’s Assembly,13,,,,
14-574,Han Jang-bin,,,,unknown,unknown,574,Rahung,Supreme People’s Assembly,13,,,,
14-554,Han Ju-song,,,,unknown,unknown,554,Puhung,Supreme People’s Assembly,13,,,,
14-658,Han Kwang-bok,,,,unknown,unknown,658,Hupho,Supreme People’s Assembly,13,,,,
14-91,Han Kwang-sang,,,,unknown,unknown,91,Tongmyon,Supreme People’s Assembly,13,,,,
14-656,Han Myong-kuk,,,,unknown,unknown,656,Samsu,Supreme People’s Assembly,13,,,,
14-643,Han Myong-song,,,,unknown,unknown,643,Phophyong,Supreme People’s Assembly,13,,,,
14-476,Han Pyong-man,,,,unknown,unknown,476,Anbyon,Supreme People’s Assembly,13,,,,
14-538,Han Ryong-kuk,,,,unknown,unknown,538,Yodok,Supreme People’s Assembly,13,,,,
14-101,Han Song-ho,,,,unknown,unknown,101,Kagam,Supreme People’s Assembly,13,,,,
14-251,Han Song-hyok,,,,unknown,unknown,251,Ryangchaek,Supreme People’s Assembly,13,,,,male
14-507,Han Song-il,,,,unknown,unknown,507,Sekori,Supreme People’s Assembly,13,,,,
14-422,Han Ung-su,,,,unknown,unknown,422,Chunghwa,Supreme People’s Assembly,13,,,,
14-468,Han Won-il,,,,unknown,unknown,468,Phohwa,Supreme People’s Assembly,13,,,,
14-497,Han Yong-chol,,,,unknown,unknown,497,Ichon,Supreme People’s Assembly,13,,,,
14-431,Han Yong-ho,,,,unknown,unknown,431,Sokhyon,Supreme People’s Assembly,13,,,,
14-605,Ho Jae-ryul,,,,unknown,unknown,605,Changphyong,Supreme People’s Assembly,13,,,,
14-201,Ho Jong-chon,,,,unknown,unknown,201,Sinsongchon,Supreme People’s Assembly,13,,,,
14-466,Ho Jong-man,,,,unknown,unknown,466,Myongsok,Supreme People’s Assembly,13,,,,
14-290,Ho Jong-ok,,,,unknown,unknown,290,Unhung,Supreme People’s Assembly,13,,,,
14-268,Ho Kwang-chun,,,,unknown,unknown,268,Inam,Supreme People’s Assembly,13,,,,
14-572,Ho Myong-ok,,,,unknown,unknown,572,Chonghung,Supreme People’s Assembly,13,,,,
14-110,Ho Ryong,,,,unknown,unknown,110,Changamsan,Supreme People’s Assembly,13,,,,
14-509,Ho Song-chol,,,,unknown,unknown,509,Toksan,Supreme People’s Assembly,13,,,,
14-478,Ho Song-il,,,,unknown,unknown,478,Kosan,Supreme People’s Assembly,13,,,,
14-526,Ho Thae-chol,,,,unknown,unknown,526,Sindanchon,Supreme People’s Assembly,13,,,,
14-603,Ho Thae-ryul,,,,unknown,unknown,603,Chonghak,Supreme People’s Assembly,13,,,,
14-413,Ho Yong-chun,,,,unknown,unknown,413,Chongsu,Supreme People’s Assembly,13,,,,
14-565,Hong Chol-kun,,,,unknown,unknown,565,Sanyang,Supreme People’s Assembly,13,,,,
14-177,Hong In-bom,,,,unknown,unknown,177,Chongsong,Supreme People’s Assembly,13,,,,
14-330,Hong Kum-son,,,,unknown,unknown,330,Ryangdam,Supreme People’s Assembly,13,,,,
14-180,Hong Kwang-suk,,,,unknown,unknown,180,Taedong,Supreme People’s Assembly,13,,,,
14-262,Hong Kyong-jun,,,,unknown,unknown,262,Tongrim,Supreme People’s Assembly,13,,,,
14-634,Hong Man-ho,,,,unknown,unknown,634,Kyonghung,Supreme People’s Assembly,13,,,,
14-621,Hong Pong-chol,,,,unknown,unknown,621,Hamyon,Supreme People’s Assembly,13,,,,
14-10,Hong So-hon,,,,unknown,unknown,10,Kyoku,Supreme People’s Assembly,13,,,,
14-64,Hong Son-ok,,,,unknown,unknown,64,Ryokpho,Supreme People’s Assembly,13,,,,
14-435,Hong Sung-mu,,,,unknown,unknown,435,Kuo,Supreme People’s Assembly,13,,,,
14-362,Hwang Kang-chol,,,,unknown,unknown,362,Kumi,Supreme People’s Assembly,13,,,,
14-43,Hwang Kil-chol,,,,unknown,unknown,43,Ryulkok,Supreme People’s Assembly,13,,,,
14-114,Hwang Kun-il,,,,unknown,unknown,114,Namchongang,Supreme People’s Assembly,13,,,,
14-491,Hwang Min,,,,unknown,unknown,491,Sepho,Supreme People’s Assembly,13,,,,
14-163,Hwang Min-chol,,,,unknown,unknown,163,Chonjin,Supreme People’s Assembly,13,,,,
14-535,Hwang Pong-chol,,,,unknown,unknown,535,Changdong,Supreme People’s Assembly,13,,,,
14-370,Hwang Pyong-so,,,,unknown,unknown,370,Chongbang,Supreme People’s Assembly,13,,,,male
14-678,Hwang Sun-hui,,,,unknown,unknown,678,Okdo,Supreme People’s Assembly,13,,,,
14-682,Hwang Yong-bo,,,,unknown,unknown,682,Kwisong,Supreme People’s Assembly,13,,,,
14-532,Hwang Yong-sam,,,,unknown,unknown,532,Pukdu,Supreme People’s Assembly,13,,,,
14-333,Hwang Yun-nam,,,,unknown,unknown,333,Taechu,Supreme People’s Assembly,13,,,,
14-208,Hyon Sang-ju,,,,unknown,unknown,208,Kubong,Supreme People’s Assembly,13,,,,
14-179,Hyon Ung-sil,,,,unknown,unknown,179,Changsang,Supreme People’s Assembly,13,,,,
14-424,Im Hun,,,,unknown,unknown,424,Sungho,Supreme People’s Assembly,13,,,,
14-677,Im Jong-sil,,,,unknown,unknown,677,Ryongkang,Supreme People’s Assembly,13,,,,
14-593,Kang Chol-ku,,,,unknown,unknown,593,Sinjin,Supreme People’s Assembly,13,,,,
14-204,Kang Chu-ryon,,,,unknown,unknown,204,Yangdok,Supreme People’s Assembly,13,,,,
14-368,Kang Ha-kuk,,,,unknown,unknown,368,Sonkyong,Supreme People’s Assembly,13,,,,
14-207,Kang Hyong-bong,,,,unknown,unknown,207,Chonsong,Supreme People’s Assembly,13,,,,male
14-307,Kang Ji-yong,,,,unknown,unknown,307,Soae,Supreme People’s Assembly,13,,,,
14-571,Kang Jong-ho,,,,unknown,unknown,571,Sinbukchong,Supreme People’s Assembly,13,,,,
14-346,Kang Jong-hui,,,,unknown,unknown,346,Sindab,Supreme People’s Assembly,13,,,,
14-527,Kang Jong-kwan,,,,unknown,unknown,527,Omong,Supreme People’s Assembly,13,,,,
14-70,Kang Ki-sob,,,,unknown,unknown,70,Sunan,Supreme People’s Assembly,13,,,,
14-327,Kang Kil-yong,,,,unknown,unknown,327,Kumsanpho,Supreme People’s Assembly,13,,,,
14-351,Kang Myong-chol,,,,unknown,unknown,351,Kumkok,Supreme People’s Assembly,13,,,,
14-664,Kang Nung-su,,,,unknown,unknown,664,Taedae,Supreme People’s Assembly,13,,,,male
14-161,Kang Phil-hun,,,,unknown,unknown,161,Hyoksin,Supreme People’s Assembly,13,,,,
14-352,Kang Phyo-yong,,,,unknown,unknown,352,Yonan,Supreme People’s Assembly,13,,,,male
14-534,Kang Pyong-hu,,,,unknown,unknown,534,Ryongphyong,Supreme People’s Assembly,13,,,,
14-369,Kang Ryon-hak,,,,unknown,unknown,369,Kwangsong,Supreme People’s Assembly,13,,,,
14-84,Kang Sok-ju,,,,unknown,unknown,84,Ori,Supreme People’s Assembly,13,,,,male
14-485,Kang Su-rin,,,,unknown,unknown,485,Kumkang,Supreme People’s Assembly,13,,,,
14-322,Kang Thae-bong,,,,unknown,unknown,322,Rakyon,Supreme People’s Assembly,13,,,,
14-536,Kang Thae-sok,,,,unknown,unknown,536,Kowon,Supreme People’s Assembly,13,,,,
14-248,Kang Won-sik,,,,unknown,unknown,248,Suphung,Supreme People’s Assembly,13,,,,
14-657,Kang Yang-mo,,,,unknown,unknown,657,Hangku,Supreme People’s Assembly,13,,,,
14-345,Kang Yong-jun,,,,unknown,unknown,345,Pongchon,Supreme People’s Assembly,13,,,,
14-92,Kang Yong-su,,,,unknown,unknown,92,Wonphung,Supreme People’s Assembly,13,,,,
14-607,Kang Yong-thae,,,,unknown,unknown,607,Kilju,Supreme People’s Assembly,13,,,,
14-12,Kil Kum-sun,,,,unknown,unknown,12,Sochang,Supreme People’s Assembly,13,,,,
14-206,Kil Rye-su,,,,unknown,unknown,206,Unsan,Supreme People’s Assembly,13,,,,
14-451,Kim Chae-ran,,,,unknown,unknown,451,Hyangha,Supreme People’s Assembly,13,,,,
14-392,Kim Chang-kwang,,,,unknown,unknown,392,Chongkye,Supreme People’s Assembly,13,,,,
14-450,Kim Chang-myong,,,,unknown,unknown,450,Changkang,Supreme People’s Assembly,13,,,,
14-288,Kim Chang-ryong,,,,unknown,unknown,288,Choyang,Supreme People’s Assembly,13,,,,
14-181,Kim Chang-sob,,,,unknown,unknown,181,Sijong,Supreme People’s Assembly,13,,,,
14-147,Kim Chol,,,,unknown,unknown,147,Haekumkang,Supreme People’s Assembly,13,,,,male
14-595,Kim Chol-ho,,,,unknown,unknown,595,Chongam,Supreme People’s Assembly,13,,,,male
14-386,Kim Chol-kuk,,,,unknown,unknown,386,Samjong,Supreme People’s Assembly,13,,,,
14-549,Kim Chol-kyu,,,,unknown,unknown,549,Changjin,Supreme People’s Assembly,13,,,,
14-679,Kim Chol-man,,,,unknown,unknown,679,Onchon,Supreme People’s Assembly,13,,,,male
14-174,Kim Chol-ung,,,,unknown,unknown,174,Tokchon,Supreme People’s Assembly,13,,,,
14-519,Kim Chol-yong,,,,unknown,unknown,519,Soho,Supreme People’s Assembly,13,,,,
14-489,Kim Chon-kyun,,,,unknown,unknown,489,Songsan,Supreme People’s Assembly,13,,,,
14-142,Kim Chun-sam,,,,unknown,unknown,142,Yongchonkang,Supreme People’s Assembly,13,,,,
14-434,Kim Chun-sob,,,,unknown,unknown,434,Manpho,Supreme People’s Assembly,13,,,,
14-374,Kim Chung-kol,,,,unknown,unknown,374,Sokthab,Supreme People’s Assembly,13,,,,
14-25,Kim Hae-song,,,,unknown,unknown,25,Sosong,Supreme People’s Assembly,13,,,,
14-275,Kim Hak-chol,,,,unknown,unknown,275,Pakchon,Supreme People’s Assembly,13,,,,
14-280,Kim Hi-thaek,,,,unknown,unknown,280,Kujang,Supreme People’s Assembly,13,,,,
14-242,Kim Hui-suk,,,,unknown,unknown,242,Tokon,Supreme People’s Assembly,13,,,,
14-182,Kim Hye-ran,,,,unknown,unknown,182,Yonkok,Supreme People’s Assembly,13,,,,
14-432,Kim Hye-ran,,,,unknown,unknown,432,Oeryong,Supreme People’s Assembly,13,,,,
14-233,Kim Hye-yong,,,,unknown,unknown,233,Sokha,Supreme People’s Assembly,13,,,,
14-537,Kim Hyon-jin,,,,unknown,unknown,537,Puraesan,Supreme People’s Assembly,13,,,,
14-305,Kim Hyon-suk,,,,unknown,unknown,305,Ubpha,Supreme People’s Assembly,13,,,,
14-587,Kim Hyong-chan,,,,unknown,unknown,587,Susong,Supreme People’s Assembly,13,,,,
14-672,Kim Hyong-nam,,,,unknown,unknown,672,Kangson,Supreme People’s Assembly,13,,,,
14-356,Kim Hyong-ryong,,,,unknown,unknown,356,Haewol,Supreme People’s Assembly,13,,,,
14-241,Kim Ik-chol,,,,unknown,unknown,241,Chongju,Supreme People’s Assembly,13,,,,
14-323,Kim Ik-jung,,,,unknown,unknown,323,Samchon,Supreme People’s Assembly,13,,,,
14-608,Kim Il,,,,unknown,unknown,608,Ilsin,Supreme People’s Assembly,13,,,,
14-516,Kim Il-hun,,,,unknown,unknown,516,Unjung,Supreme People’s Assembly,13,,,,
14-321,Kim Il-jin,,,,unknown,unknown,321,Changyon,Supreme People’s Assembly,13,,,,male
14-483,Kim In-bok,,,,unknown,unknown,483,Kosong,Supreme People’s Assembly,13,,,,
14-39,Kim In-chol,,,,unknown,unknown,39,Sinri,Supreme People’s Assembly,13,,,,
14-272,Kim In-sun,,,,unknown,unknown,272,Unjon,Supreme People’s Assembly,13,,,,
