statement,id,name,start_date,end_date,wikidata
Q2841349-E63A6B29-63AE-42C7-AF14-621FD984B4D6,57,LVII Legislature of the Mexican Congress,1997-09-01,2000-08-31,Q2841349
Q6460309-06EFFA0F-2318-4D2A-BA8B-15644962733D,58,LVIII Legislature of the Mexican Congress,2000-09-01,2003-08-31,Q6460309
Q6458866-99321190-0630-4DF1-9FB2-59671C210BCE,59,LIX Legislature of the Mexican Congress,2003-09-01,2006-08-30,Q6458866
Q6460403-13D8A1D0-4CAC-4ED6-A84B-54CC94DCF254,60,LX Legislature of the Mexican Congress,2006-09-01,2009-09-01,Q6460403
Q3008291-3A5CE0B1-66E2-43A2-9D50-3559F8A165A2,61,LXI Legislature of the Mexican Congress,2009-09-01,2012-08-31,Q3008291
Q5961807-0A76B616-6AF8-4704-8B8C-30C1CCD4FF67,62,LXII Legislature of the Mexican Congress,2012-09-01,2015-08-31,Q5961807
Q24211828-3335bd43-4bd8-f692-3d30-b1c34c7d67d4,63,LXIII Legislature of the Mexican Congress,2015-09-01,2018-08-31,Q24211828
Q56153246-98B66515-0A74-42B5-92B4-1D09E2C05EB9,64,LXIV Legislature of the Mexican Congress,2018-09-01,2021-08-31,Q56153246
