id,name,position_id,position,label,start_date,end_date,ordinal
Q11689894,Luis Videgaray Caso,Q11689894-c93cd0e6-4613-6682-26eb-c67a6c1cefda,Q7444306,Secretary of Foreign Affairs,2017-01-04,"",0
Q2055969,Alfredo del Mazo González,Q2055969-9F8A8E41-5BAE-4311-9946-AE27CEE3585E,Q28973041,Secretary of Energy,"","",0
Q2339245,Rodolfo Elizondo Torres,Q2339245-32a5cc97-46c9-8ac8-28a4-586094ab12f4,Q28973023,Secretary of Tourism,"","",0
Q2532342,Pedro Joaquín Coldwell,Q2532342-156E8B27-5D8C-4148-9DA6-21C61C345699,Q28973023,Secretary of Tourism,"","",0
Q2532342,Pedro Joaquín Coldwell,Q2532342-E97EE78D-400D-4661-AB8D-82E9509A625A,Q28973041,Secretary of Energy,"","",0
Q3069445,Fernando Canales Clariond,Q3069445-57DE88F7-FB20-42EA-BC7E-A1FCEBEEA923,Q28973041,Secretary of Energy,"","",0
Q316210,Sebastián Lerdo de Tejada,Q316210-64E6DF85-0867-43A3-87AB-F6F80D11B843,Q83307,minister,"","",0
Q3544169,Guillermo Prieto,Q3544169-c7c06d3d-4d52-3219-9763-2c52a0e2f94d,Q7614320,finance minister,"","",0
Q358534,Valentín Gómez Farías,Q358534-46568C28-D947-45AC-B218-4D9A7522642C,Q83307,minister,"","",0
Q5379858,Enrique de la Madrid Cordero,Q5379858-62961CE1-2A54-4BFF-98D9-055B8C2BC0E5,Q28973023,Secretary of Tourism,"","",0
Q5652484,Javier Usabiaga Arroyo,Q5652484-7f271c05-43b2-9bb6-41e3-c8343b2fd378,Q7444283,Secretary of Agriculture,2000-12-01,2005-09-28,0
Q57269,Felipe Calderón,Q57269-C1A8BFB4-4978-4A0D-BB95-FDC002FC0573,Q28973041,Secretary of Energy,"","",0
Q5771792,Claudia Ruiz Massieu,Q5771792-032377f0-4467-46de-4173-14598aeb9256,Q28973023,Secretary of Tourism,2012-12-01,2015-08-27,0
Q5771792,Claudia Ruiz Massieu,Q5771792-db6b4e85-4330-c435-050f-f4d31ba01fa0,Q7444306,Secretary of Foreign Affairs,2015-08-27,2017-01-04,0
