id,name,twitter,image
27966935,Khamenei.ir,khamenei_ir,https://pbs.twimg.com/profile_images/648757657973727232/ptqnD5zc.png
47813521,Javad Zarif,JZarif,https://pbs.twimg.com/profile_images/378800000778458771/e799d6f842ce4c24b5785e4b6fd1a0d8.jpeg
735331298,Ali Larijani,alilarijani,https://pbs.twimg.com/profile_images/2464085759/larijani2.jpg
1371618385,حسن روحانی,Rouhani_ir,https://pbs.twimg.com/profile_images/378800000335175392/9c0f71ed96185e98faef2644eb77da0d.jpeg
1404590618,Hassan Rouhani,HassanRouhani,https://pbs.twimg.com/profile_images/378800000377057530/44d936e3df3d0d23f365d1795a8caa88.jpeg
1421528167,Saeed Jalili,DrSaeedJalili,https://pbs.twimg.com/profile_images/378800000153557258/d23fa6d66faa998308c8c7f8a86bbd3e.jpeg
1472695399,MohammadRezaAref,MohamadRezaAref,https://pbs.twimg.com/profile_images/468990463865671680/0v0_o53S.jpeg
1475492430,Mohammad Gharazi,gharazi,https://pbs.twimg.com/profile_images/3746541624/2a5f3652f697537f9f383795df98b58f.jpeg
1600742850,شهیندخت مولاوردی,mowlaverdi,https://pbs.twimg.com/profile_images/734790047954653184/KqcIgTSE.jpg
1932851846,Seyed Abbas Araghchi,araghchi,https://pbs.twimg.com/profile_images/378800000763160849/b59d85eeaf8ee02055d3e56f24772ce8.jpeg
2164583325,Massoumeh Ebtekar,ebtekarm,https://pbs.twimg.com/profile_images/378800000683060461/8142bff0280c4ca413b43a1383500924.jpeg
2164626723,معصومه ابتكار,ebtekarm_ir,https://pbs.twimg.com/profile_images/378800000724955272/d1346a638765989cd26e534d671404ae.jpeg
2247018338,Farsi.Khamenei.ir,Khamenei_fa,https://pbs.twimg.com/profile_images/465137310577610752/DG-Dv1fy.png
2582089332,یعقوب جدگال مجلس ,yaghoobjadgal,https://pbs.twimg.com/profile_images/480680295616630784/2aSID2uD.jpeg
3437747915,Mohsen Rezaee,ir_rezaee,https://pbs.twimg.com/profile_images/726135967174778880/FYaa4-Bd.jpg
