statement,id,name,start_date,end_date,wikidata
Q51685953-A019E116-284A-40D8-9CBB-6BD1CBEF4DCB,2014,2014-2018 parliament,2014-07-20,2018-07-19,Q51685953
Q57166414-8C914CD9-6707-464B-9E2D-E4086CA1787A,2018,2018-2022 parliament,2018-07-20,"",Q57166414
