uuid,female,male,other,skip,total
045b7acc-3a5d-485b-810e-4e4822da48d0,0,3,0,1,4
091371e3-5a84-467d-bf98-faec1aba11d9,0,4,0,0,4
0d0d80f7-b282-418e-b921-fa12064df9b2,0,4,0,0,4
1055b85f-f276-4488-8aaf-4e64801fded9,0,4,0,0,4
133cd66e-8438-4754-8480-cde4fc8b7863,0,4,0,0,4
13c1fc65-3669-48cf-a235-82dd62ea6b77,4,0,0,0,4
14dd0d53-ea14-4aa2-8463-8914335cc1b7,4,0,0,0,4
23c243e8-b8ae-443f-b8e4-5de54664f2b4,0,4,0,0,4
2c86a2b2-fece-4a88-a6cf-3c00341cac46,0,1,0,3,4
2f41b2ab-e2ef-4174-b2ae-2c33900545ed,0,4,0,0,4
359fe260-00c0-4489-8888-17cae7600485,0,1,0,3,4
36a9e8a8-757a-4e05-8e2a-88a85adec2a4,0,4,0,0,4
374c6d2e-0f20-49ad-b50d-10342758895d,4,0,0,0,4
3f094af5-b584-46c5-beca-706e53e978ed,0,4,0,0,4
41470780-e623-4087-bca2-be503a624f7b,4,0,0,0,4
4185f247-b26a-4c5d-8bd3-48f5c09fa110,0,4,0,0,4
43e88aed-d261-4e36-92c3-f6af566c95dd,4,0,0,0,4
45e63918-31b6-4dc3-8dc4-8a913e1678b0,4,0,0,0,4
4a37b871-3ec3-4c78-8cd5-301a93f67ffb,0,4,0,0,4
4db9353e-7583-4c57-bea3-12586bce7b96,4,0,0,0,4
56c1329a-d097-473c-8a2a-da4ae51c4e1f,3,0,0,1,4
5d693608-2866-4c9f-8134-95af7d9727f9,0,4,0,0,4
5e395485-334e-418a-8c02-a9256de1cf18,4,0,0,0,4
60131810-b55e-4b4b-bc2c-6c4bdb3f47ce,4,0,0,0,4
6055c9a5-2424-4e67-9e80-01ef83348e84,4,0,0,0,4
60d4ee8c-2644-4d8d-8a4c-c63cbc2f3a27,2,0,0,2,4
68831338-de26-4839-9207-f16f029084d7,0,4,0,0,4
69d7b8df-f52e-4480-bee4-251d0a654e3c,0,4,0,0,4
6b1e590b-ccb5-4724-b997-479edd5aa2cf,4,0,0,0,4
6b62cfdd-33e3-4569-889f-990658b1601d,4,0,0,0,4
6cdba635-d72c-46e5-a3e7-ae68b7932ce2,0,4,0,0,4
6eaca1bb-309d-41ad-9d7e-c8a8e132fd00,0,3,0,1,4
73dc94f8-54ba-4848-8d17-80b64cb06810,1,1,0,2,4
752692db-5b35-4baa-803f-29726a8e6aa3,0,4,0,0,4
76225e0c-1bcd-4b31-86b2-4e336e107d80,0,4,0,0,4
76712cd8-741b-45f8-8164-5f7df7d2310d,0,3,0,1,4
787d6e07-817b-4e53-a323-c0af62a03a0d,0,4,0,0,4
7aead1d9-82b1-4215-8b6a-0ed746e8163d,3,0,0,1,4
7b1bf6c1-7beb-469e-8465-0dd62c020f94,0,4,0,0,4
7b2b0ece-18c3-4593-ac0b-7a104f826211,4,0,0,0,4
84788fc9-7d41-4952-b0a9-cc1267adc861,4,0,0,0,4
8791d557-672b-4ee9-b1d0-02c70abd4399,4,0,0,0,4
88595a76-8048-4451-b7f1-11e12cc84b11,0,4,0,0,4
8a3e2c64-d659-449a-b211-33cd4a44fc56,0,4,0,0,4
8c71fa63-bc20-49c0-a8b9-0ea53ef98b5b,3,0,0,1,4
8ccf3235-b95d-41b2-80d4-779c15d0233e,4,0,0,0,4
93c571bb-6240-4bbf-92a2-b3e8f8a9eced,4,0,0,0,4
95638378-7e67-4448-9420-cd3c318aea8f,0,4,0,0,4
98370ad2-b26c-4e48-bddf-32cf16111410,0,4,0,0,4
9a8d7e0e-70ad-4a1e-b950-89e5278ffbb4,0,4,0,0,4
9af4fb2a-d7f5-4004-990d-d8fde6d26371,0,4,0,0,4
9c047b95-a14c-4cf5-85c0-4f65fc64b27f,0,4,0,0,4
9c8827f8-fc9e-4354-98d4-04888df1ec0e,0,4,0,0,4
a1f36bdc-20e9-4d35-9379-218ae0398b02,0,4,0,0,4
a476643b-8fe1-4b61-8a9b-c95ee06a0fa4,4,0,0,0,4
a6554eaf-0c78-4e5e-8cd6-e8e32c5905df,0,4,0,0,4
a6bab316-fa24-490b-9340-66bf9d422bb7,4,0,0,0,4
aabdb8c4-b7fd-463d-b3c6-51e46c2d2e5f,4,0,0,0,4
ac400d54-3097-40a1-b0d0-11df194c3400,0,2,0,2,4
ad78a7ee-f58e-44af-bdca-c1aee79c16e9,4,0,0,0,4
adfb7b30-37f9-48ae-87f3-72348a8f3904,4,0,0,0,4
b32ca24a-9477-4736-bff8-28d4dfdf3911,4,0,0,0,4
b7258ca5-277f-4506-aa02-80ab2446efc4,4,0,0,0,4
b8bf0a80-d5c2-4818-870c-1e29828b8a37,0,4,0,0,4
b8fe1e82-1713-4c47-8680-7321b040f88f,5,0,0,0,5
bbf3a11e-6ee1-40cc-a1d7-b756daa6fc9f,0,4,0,0,4
bca9f4db-d324-4047-9410-eaba9d7334e1,4,0,0,0,4
bd225e35-edcf-4889-9cad-bec4c1a863b5,0,2,0,2,4
c5687a5a-6bf6-41fe-a07d-9d5b54875dc3,0,4,0,0,4
