id,name,position_id,position,label,start_date,end_date,ordinal
Q1028887,Camiel Eurlings,Q1028887-9B11932B-FFA0-4E63-8595-3FF84C83C883,Q15731332,"Minister of Transport, Public Works and Water Management",2007-02-22,2010-10-14,0
Q1033303,Jeroen Dijsselbloem,Q1033303-d3f3e221-48cb-5ea1-f4d9-fa013d4368a2,Q20677341,Minister of Finance of the Netherlands,2012-11-05,"",0
Q1040279,Carl Romme,Q1040279-e405f48a-40e3-81df-d7c6-b1944976e370,Q2632935,minister of state,1971-12-16,1980-10-16,0
Q1066539,Charles de Brouckère,Q1066539-E6B90742-1B32-47AA-A640-FCC5E0A8A422,Q24199589,Minister of Defence of Belgium,"","",0
Q12769,Willem Drees,Q12769-9424E1AE-39BE-48D8-811E-984BD9587FF3,Q20677341,Minister of Finance of the Netherlands,1952-07-01,1952-09-02,0
Q12769,Willem Drees,Q12769-A0C61A38-FF6A-4594-9D40-673A69749CED,Q2430481,Deputy Prime Minister of the Netherlands,1945-06-24,1948-08-07,0
Q12769,Willem Drees,q12769-2a389e4a-4489-df78-021e-2866f1590833,Q3058109,Prime Minister of the Netherlands,1948-08-07,1958-12-22,0
Q133386,Jan Peter Balkenende,q133386-c5325146-410b-ac2b-a129-aff394b4acd1,Q3058109,Prime Minister of the Netherlands,2002-07-22,2010-10-14,0
Q13497606,Cornelis Fock,Q13497606-05A5C652-938C-4A8F-9918-4FF106B6E53C,Q15729702,minister of the Interior and Kingdom Relations,"","",0
Q1358714,Ernst Hirsch Ballin,Q1358714-bf01ffc7-488e-a12d-86c3-8ba424a1d8d0,Q15729702,minister of the Interior and Kingdom Relations,"","",0
Q1358714,Ernst Hirsch Ballin,Q1358714-3CF7F9F0-02F6-4624-9D21-8011F2E0A1F4,Q20746056,Minister of Security and Justice,"","",0
Q1366279,Jozias van Aartsen,Q1366279-aa122d53-468f-2804-1ae2-ae5a0d8b6326,Q20007045,Minister of Foreign Affairs,1998-08-03,2002-07-22,0
Q1375247,Nicolaas Pierson,Q1375247-3A30B564-FCE1-42D7-A965-91A462F88125,Q20677341,Minister of Finance of the Netherlands,"","",0
Q1375247,Nicolaas Pierson,q1375247-fcf69435-44d5-b829-718d-0e0c7448ac2b,Q3058109,Prime Minister of the Netherlands,1897-07-27,1901-08-01,0
Q1394760,Justinus van der Brugghen,Q1394760-D80826F1-8632-4618-9AC0-86C367E572B5,Q20746056,Minister of Security and Justice,"","",0
Q1394760,Justinus van der Brugghen,q1394760-e890793e-4f1b-c9bd-57dd-d85d3f28ffd6,Q3058109,Prime Minister of the Netherlands,1856-07-01,1858-03-18,0
Q1397450,Jan Terlouw,Q1397450-6118C86D-8FA9-437A-A940-4D781EE20E44,Q2430481,Deputy Prime Minister of the Netherlands,1981-09-11,1982-11-04,0
Q1397450,Jan Terlouw,Q1397450-C6B44F1C-4E7D-4307-87DD-7B8D60847DBB,Q26197292,Minister of Economic Affairs and Climate Policy,"","",0
Q1397895,Schelto van Heemstra,Q1397895-2F82A0E8-52B2-4D71-BE0D-2716A1908A32,Q15729702,minister of the Interior and Kingdom Relations,"","",0
Q1397895,Schelto van Heemstra,q1397895-40552909-4f81-3856-5396-9fb53ebf8ea3,Q3058109,Prime Minister of the Netherlands,1861-11-10,1862-02-01,0
Q14291954,Rutger Jan Schimmelpenninck van Nijenhuis,Q14291954-3C991D07-8A15-439B-AC14-6F9A0A8ED6A4,Q20677341,Minister of Finance of the Netherlands,"","",0
Q1430171,Floris Adriaan van Hall,Q1430171-3D196D39-44F3-43BA-A47A-C9C8348755BB,Q20007045,Minister of Foreign Affairs,"","",0
Q1430171,Floris Adriaan van Hall,Q1430171-A3D4B3C0-09ED-4D18-9784-EE71430D7667,Q20677341,Minister of Finance of the Netherlands,"","",0
Q1430171,Floris Adriaan van Hall,Q1430171-507D6F8C-1F29-4A87-A5E9-84D99DEFFF31,Q20746056,Minister of Security and Justice,"","",0
Q1430171,Floris Adriaan van Hall,q1430171-67b34999-4f83-bef5-ed73-9e9189d9204e,Q3058109,Prime Minister of the Netherlands,1853-04-19,1856-07-01,0
Q1430171,Floris Adriaan van Hall,q1430171-91ce5c08-4f58-7e86-dccc-0a04a8be83f0,Q3058109,Prime Minister of the Netherlands,1860-02-23,1861-03-14,0
Q1494960,Hans de Koster,Q1494960-3B5C0E39-A5BF-494B-A1ED-4118A2637E71,Q20740176,Minister of Defence,"","",0
Q1541357,Johan George Gleichman,Q1541357-750F74CD-BC43-4319-BCF8-1F47E5A38697,Q20677341,Minister of Finance of the Netherlands,"","",0
Q1579239,Hans Dijkstal,Q1579239-1C51BB13-8DB4-419B-BE1F-257EF8E4C1C6,Q15729702,minister of the Interior and Kingdom Relations,"","",0
Q159840,Ruud Lubbers,Q159840-ce41e645-4bf2-8840-1bba-675516de353f,Q1535372,Minister of State,"","",0
Q159840,Ruud Lubbers,Q159840-45699E8A-99F1-4F18-B36D-F1640BAFCB50,Q26197292,Minister of Economic Affairs and Climate Policy,1973-01-01,1977-01-01,0
Q159840,Ruud Lubbers,q159840-f7092b62-4d72-8def-5297-1da93a247856,Q3058109,Prime Minister of the Netherlands,1982-11-04,1994-08-22,0
Q159844,Wim Duisenberg,Q159844-C8B25DF6-C631-4E68-87BF-F6A1EF95F1A0,Q20677341,Minister of Finance of the Netherlands,1973-05-11,1977-12-19,0
Q1605275,Henk Zeevalking,Q1605275-A6EA2A25-D4CB-4D93-A116-BF7D2150BBE2,Q15731332,"Minister of Transport, Public Works and Water Management",1981-01-01,1982-01-01,0
Q1609520,Jos van Kemenade,Q1609520-c1462d70-471a-2df4-5f04-25096c61c842,Q1535372,Minister of State,"","",0
Q1666631,Jan Kees de Jager,Q1666631-c0e5db6a-4a2c-cf83-3919-d8ac5ad121ff,Q20677341,Minister of Finance of the Netherlands,2010-02-23,2012-11-05,0
Q1675801,Ivo Samkalden,Q1675801-DA55E182-8E8A-49A3-B64B-C99D83D55D70,Q15729702,minister of the Interior and Kingdom Relations,"","",0
Q1675801,Ivo Samkalden,Q1675801-156FA024-77C3-43C5-82DB-98D30AB366C4,Q20746056,Minister of Security and Justice,"","",0
Q1681931,Jan Karel van Goltstein,Q1681931-829E98EB-A137-47D8-8D26-52E6B16B63C0,Q20007045,Minister of Foreign Affairs,"","",0
Q1682178,Jan Rudolph Slotemaker de Bruïne,Q1682178-20C615A0-50A9-4265-975B-CD7AE26BFF36,Q26197292,Minister of Economic Affairs and Climate Policy,"","",0
Q1682422,Jan van Aartsen,Q1682422-45076028-5461-49C8-BD00-BFF991050FA3,Q15731332,"Minister of Transport, Public Works and Water Management",1958-11-01,1959-05-19,0
Q1682422,Jan van Aartsen,Q1682422-F7742E70-1B92-4624-8794-5B15D62E936E,Q15731332,"Minister of Transport, Public Works and Water Management",1963-07-24,1965-04-14,0
Q1690781,Joan Röell,Q1690781-211C1D83-A945-4C2B-A795-4F5FCDFD1690,Q20007045,Minister of Foreign Affairs,"","",0
Q1690781,Joan Röell,q1690781-5f0a91dd-4018-33e5-d90f-67bab9578bd2,Q3058109,Prime Minister of the Netherlands,1894-05-09,1897-07-27,0
Q1692109,Johan Witteveen,Q1692109-bda5ed36-4f80-d587-2a95-18615b779d30,Q20677341,Minister of Finance of the Netherlands,1963-07-24,1965-04-14,0
Q1692109,Johan Witteveen,Q1692109-2ef66089-4c3f-3f7b-a1c2-095100deca09,Q20677341,Minister of Finance of the Netherlands,1967-04-05,1971-07-06,0
Q1692109,Johan Witteveen,Q1692109-9544E286-5129-44AC-8A2A-964D191900CA,Q2430481,Deputy Prime Minister of the Netherlands,1967-04-05,1971-07-06,0
Q1692109,Johan Witteveen,Q1692109-99AABFFB-B870-42A7-A8BE-FC1858658CD7,Q26197292,Minister of Economic Affairs and Climate Policy,"","",0
Q182509,Johan Rudolph Thorbecke,Q182509-B3B97A57-CCCE-46E6-AD9F-8DA44577DACD,Q15729702,minister of the Interior and Kingdom Relations,"","",0
Q182509,Johan Rudolph Thorbecke,q182509-ecb7fa05-4002-df09-1369-3b13b53a4df7,Q3058109,Prime Minister of the Netherlands,1849-11-01,1853-04-19,0
Q182509,Johan Rudolph Thorbecke,q182509-e03a8870-4cc1-8168-02ab-dce400c9d069,Q3058109,Prime Minister of the Netherlands,1862-02-01,1866-02-10,0
Q182509,Johan Rudolph Thorbecke,q182509-9516b6cf-479d-53bc-1df6-084d4ff0ce41,Q3058109,Prime Minister of the Netherlands,1871-01-04,1872-06-04,0
Q1839208,Mauk de Brauw,q1839208-28d5f19f-4f51-41d4-3daa-c1373d1930c1,Q1937160,minister without portfolio,"","",0
