id,wikidata
af669b01-9558-4d0e-8c44-31cedb985615,Q45868
0c44d6bb-4305-4ef8-80bd-29e77b878fb9,Q179559
8d2493a2-7064-4ced-9841-45b643b5ddd5,Q179567
e564bb6f-10e2-4fb2-804a-a51a5be448a1,Q179779
22412d33-740e-4c05-92dc-06e6461cd974,Q179588
b251a365-5d10-48bf-881f-5eb24b16aee8,Q181513
4b168aa3-4189-40b4-9a29-df192dd031ab,Q178861
f2979b94-0c26-4313-a132-6f4487a6cb9e,Q182614
e1177483-8737-43f8-90b1-6a52f3dd17b3,Q188503
628ade3a-9ea1-458f-8b6a-6d26e46d9383,Q19660
c7c9cac4-1186-483f-b3cc-22b6da8a1631,Q185309
81a10167-9523-4958-ae61-5c33a903f6a0,Q187925
dbe3b321-dcdf-4299-af0d-d2cd91ae5576,Q182624
0d489d54-7d28-4989-8f01-dd4c9a6a9cc2,Q188505
848e8048-965b-4e90-bc8f-4eac415b4e5b,Q188959
4726eccd-5eb4-4b06-87bb-2e3c2d6e05fa,Q853303
50822bc4-d89a-4a9e-b786-311516c6b254,Q188948
57cd61fc-b9e6-41e0-bf3a-9674cb821a98,Q191065
f5e8bcce-91a5-465a-8b08-1d9acdbc5938,Q188797
97c9e9d7-1997-4408-8aca-3f540eb3bd95,Q188796
19e73db0-a219-4bae-bf07-eeec4ea063e0,Q193055
911a6bc7-684b-4b1f-919d-92a7cf149f27,Q190406
aac24131-836a-4056-85b0-530287b1f9bb,Q190702
ce71010c-ffe2-439f-b69c-54372ffa1d99,Q191071
0c655992-000f-4896-9a82-97d359683f24,Q193044
7455ca07-c865-4eff-97df-27766f3ebfab,Q182888
03050209-0f3d-463d-945c-90a2a1333518,Q191670
2fd5132b-efed-408b-bc25-3d01c4b11d42,Q188813
4147f9ed-8b77-4c36-b041-953c89d75874,Q191717
c58f8c5b-e7d5-4bf0-9cbc-63ab9919134d,Q190711
769da163-9a57-42b9-9fcb-6f5ceb6e7d30,Q188661
343d8c5c-4019-4acb-adab-642f3977af7f,Q188945
2decc748-1598-4b33-b4ea-678718c5c039,Q188665
6ea56396-458e-4717-9711-109c0f26b0a5,Q165459
cd9d3d63-bb5a-47aa-9edd-3ce368c55056,Q184797
790ce5ab-a8db-4eb8-acfa-f27ce1a2fd79,Q181209
9c19267b-f835-4bde-93e8-324dd106933d,Q190690
102df5ec-f688-42d3-a193-2bb148c38325,Q191653
bb34e907-88c0-4cab-8322-2e25de581176,Q185586
8857d530-ef54-43c2-9bc1-25a531913dd1,Q191078
246a7d0e-e5ad-40e7-90eb-d2658201db5a,Q167199
56ee1f17-3f64-4b8b-902b-e44253888baa,Q182778
e0909378-9193-470f-b19d-8ce4c866664c,Q186838
