id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
f1666dbc-ef52-4457-b9df-f37e5495a624,Achille Borella,"Borella, Achille",,,,RL,1,0,VS,National Council,37,1965-03-01,,,male
f77f3374-f19b-4ca1-a60c-95052fe26589,Adelrich Jacob Schuler,"Schuler, Adelrich Jacob",,,,C,3,0,VS,National Council,37,,,,male
539270ee-025e-4235-a2af-3244543b2980,Adolphe Traveletti,"Traveletti, Adolphe",,,,C,3,0,VS,National Council,37,,1966-06-01,,male
9a622f34-a99a-45e9-9be3-e936b93ee832,Adrien Favre-Bulle,"Favre-Bulle, Adrien",,,,RL,1,0,VS,National Council,37,,,,male
5a9fdad0-33e8-4733-b94a-f16ab634528b,Albert Bauer,"Bauer, Albert",,,,S,2,0,VS,National Council,37,,,,male
17d3232b-b1b2-4d44-95fa-837ef29af1ad,Albert Brochon,"Brochon, Albert",,,,V,4,0,VS,National Council,37,,,,male
eff91190-4ab4-4615-8fea-4ea813d9f9c5,Albert Mossdorf,"Mossdorf, Albert",,,,RL,1,0,VS,National Council,37,,1967-06-01,,male
0aef2c3a-539c-4dde-818d-0116ec80158e,Albert Schläpfer,"Schläpfer, Albert",,,,RL,1,0,VS,National Council,37,,1964-06-01,,male
3d91c9c7-18ab-4962-80dc-52fd1bfda373,Albin Breitenmoser,"Breitenmoser, Albin",,,,C,3,0,VS,National Council,37,,,,male
f6e6530d-88a1-4143-9158-2fe238775888,Alfons Müller,"Müller, Alfons",,,,C,3,0,VS,National Council,37,,,,male
8b3283d1-e6a9-44dc-a802-3896441701d6,Alfred Abegg,"Abegg, Alfred",,,,S,2,0,VS,National Council,37,,,,male
985c2b87-24ca-49c1-8c5f-6b4e30d10721,Alfred Ackermann,"Ackermann, Alfred",,,,RL,1,0,VS,National Council,37,,,,male
275bb2e6-5e87-4001-ae7a-08bee422db00,Alfred Gasser,"Gasser, Alfred",,,,RL,1,0,VS,National Council,37,,1965-06-01,,male
cc80d282-d75e-4362-b111-0f8c728d5051,Alfred Hummler,"Hummler, Alfred",,,,RL,1,0,VS,National Council,37,,,,male
