id,name,position,start_date,end_date,type
643a06a0-90e9-45d5-ae05-eea99a6838ca,Ana Ethel Del Rosario Jara Velásquez,Prime Minister of Peru,2014-07-22,2015-04-02,executive
643a06a0-90e9-45d5-ae05-eea99a6838ca,Ana Ethel Del Rosario Jara Velásquez,Minister of Labour,2014-02-24,2014-07-22,executive
cc1cad60-b3ff-448c-89a2-fea88e53d01d,Ana Maria Solórzano Flores,president of the Congress of the Republic of Peru,,,self
d2382df0-60ef-406f-894e-b24d8b029216,Angel Javier Velásquez Quesquén,Prime Minister of Peru,2009-07-11,2010-09-14,executive
d32c9ec0-8a18-4eb8-97a3-d482d0833c21,Carlos Ricardo Bruce Montes De Oca,Minister of the Presidency of Peru,,,executive
77e4c464-f28f-499e-8d97-cdf758d2625c,Daniel Abugattás Majluf,president of the Congress of the Republic of Peru,,,self
1221d205-d87b-4d9d-9daf-592c2a18015b,Fredy Rolando Otárola Peñaranda,president of the Congress of the Republic of Peru,,,self
9d34aa66-8f31-4c43-a58d-ea369dfdec39,Luis Carlos Antonio Iberico Nuñez,president of the Congress of the Republic of Peru,,,self
64e45511-9f7e-4de7-aaca-4071989dabec,Luz Filomena Salgado Rubianes,president of the Congress of the Republic of Peru,2000-11-13,2000-11-16,self
64e45511-9f7e-4de7-aaca-4071989dabec,Luz Filomena Salgado Rubianes,president of the Congress of the Republic of Peru,2016-07-28,,self
9e387bd1-05b4-445e-8607-5e7bdc3ed1d5,Martha Gladys Chávez Cossío,president of the Congress of the Republic of Peru,1995-07-26,1996-07-26,self
5a8c326e-71b3-4ef7-abc4-27ca9f9f17c9,Víctor Andrés García Belaúnde,Member of the Chamber of Deputies of Peru,,,other_legislatures
6e8462dd-1e1b-4b97-bd07-04ae1cea7ac8,Víctor Isla Rojas,president of the Congress of the Republic of Peru,,,self
5e390f6b-8fe6-40ba-bde4-b4a4b7ce6645,Yehude Simon Munaro,Prime Minister of Peru,,,executive
