id,wikidata
53929955-aa21-4522-b163-6d38aa8c47f1,Q1281480
be05a2d1-b21f-439a-9766-8d264cc01167,Q1361491
0fc37843-f4b8-4834-800a-b388e3a356d1,Q496810
fa10cc69-1947-413a-a992-2b755e61f5eb,Q327591
a68744ca-aa51-4164-812d-aad9ef91cb4d,Q6164619
9b72120f-47eb-49f5-bf16-a18a2ddb00f1,Q4382630
61cea63c-df69-478a-bf23-8dc326a129f7,Q4382630
3d989634-c573-45db-8ebb-cb7bdff310a9,Q2475664
1516f662-496f-4545-8a6d-1a3052ed8773,Q6540626
197ba868-3569-49c7-99d3-b26959e3b86d,Q55604829
4dabc2d6-5b81-4631-90c4-ab84c61a36fb,Q1361491
5c81008a-a9a7-48da-9ed9-4a63a2568c2f,Q25382067
33dbb8fc-633d-41cc-9712-10fc4f95bdbd,Q4855328
