id,wikidata
0b6ffabb-b178-45ae-9d3d-71be86ba8a09,Q204716
9a299355-7cb3-416f-950e-aeebb9434594,Q204716
a76c2b58-18bc-43fc-a6f8-91cfcf88d89f,Q204716
339c97c7-d6c6-463a-ae5a-1669ff8925ad,Q1048192
c2ceaefe-561c-4f46-9604-5515be1b602e,Q1048192
3f1a4838-7bcd-4475-9cbd-4c477714716d,Q1048192
a494ad4c-4a3d-427c-a7d6-6292e466002e,Q180059
a8f011ee-c03b-48dd-a5ae-d11874205933,Q180059
43951c10-6307-469f-bc6a-96fc6bcc63a7,Q1327761
35022f4d-2375-42ca-b678-dc5069cfefe2,Q1327761
c62ba4e9-e7c4-4484-95e6-f88d6e50368f,Q1327761
6d30823a-7a3f-407d-8183-aa50983f28c7,Q288838
87158654-9d1d-4d8f-86e4-8d8331341e95,Q211656
maori_party,Q1375170
c79a306a-7e47-4577-89a0-df8e0c78d6c4,Q1375170
a91a0459-3345-46e1-ae7f-ae60f1a176fe,Q1375170
074327f7-dd7a-4472-aeb6-d741ce59a817,Q327591
9c605d56-6231-416e-80ea-3a13b0f18b9b,Q1888545
617535fc-1970-40ee-b3a3-1ff621b1b006,Q288838
60ff3399-963c-4017-ac10-347431e52f6e,Q211656
547af723-a47c-405a-87bd-52205d9b1010,Q18167361
822d95eb-25c1-477a-8b10-6e2ff02018b9,Q1071444
f5be0b0f-46c0-445a-9ddd-2c17d1914d71,Q1071444
f9b58fc2-9992-472e-9b19-278b7dc0b2a2,Q288838
