id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image,gender
aaron-vincent,Aaron Vincent,,,National Reformation Party,NRP,Grand Cape Mount #1,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/AARON%20B.%20VINCENT.JPG?1342621787,
abraham-v-corneh-iii,Abraham V. Corneh III,,,Independent,Independent,Montserrado #14,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/IMG_1434.JPG?1401456446,
acarous-m-gray,Acarous  M. Gray,,,Congress for Democratic Change,CDC,Montserrado #8,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/ACAROUS%20M.%20GRAY.JPG?1342779931,
adam-bill-corneh-1,Adam Bill Corneh,,,National Patriotic Party,NPP,Bong #6,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/ADAM%20BILL%20CORNEH.JPG?1342619391,
adolph-lawrence-0,Adolph A. Lawrence,,,Independent,Independent,Montserrado # 15,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/imagefield_default_images/default_user.png?1310068337,
alex-c-grant-2,Alex C. Grant,,,Independent,Independent,Grand Gedeh #3,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/ALEX%20C.%20GRANT.JPG?1340023684,
alfred-g-juweh,Alfred G. Juweh,,,Liberia Destiny Party,LPD,River Cess #1,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/ALFRED%20G.%20JUWEH%20SR..JPG?1343836734,
alfred-koiwood,Alfred Koiwood,,,Congress for Democratic Change,CDC,Gbarpolu #1,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/ALFRED%20G.%20KOIWOOD.JPG?1339496486,
ballah-g-zayzay-1,Ballah G. Zayzay,,,Unity Party,UP,Margibi #2,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/BALLAH%20G.%20ZAYZAY.JPG?1343834559,
ben-fofana-1,Ben Fofana,,,Unity Party,UP,Margibi #4,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/BEN%20A.%20FOFANA.JPG?1342625323,
bhofal-chambers-1,Bhofal Chambers,,,Congress for Democratic Change,CDC,Maryland #2,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/BHOFAL%20CHAMBERS.JPG?1342625631,
bill-twehway,Bill Twehway,,,Unity Party,UP,Montserrado #3,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/imagefield_default_images/default_user.png?1310068337,
charles-k-bardyl,Charles K. Bardyl,,,Unity Party,UP,River Gee #3,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/CHARLES%20K.%20BARDLY.JPG?1343840460,
christian-s-chea,Christian S. Chea,,,Unity Party,UP,River Gee #2,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/CHRISTIAN%20S.%20CHEA.JPG?1343838886,
clarance-massaquoi,Clarance Massaquoi,,,Unity Party,UP,Lofa #3,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/CLARENCE%20MASSAQUO.JPG?1343834825,
corpu-g-barclay-0,Corpu G. Barclay,,,Unity Party,UP,Bong #7,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/%20CORPU%20G.%20BARCLAY.JPG?1343834301,
edward-kafia,Edward Kafia,,,National Democratic Coalition,NDC,Bong #5,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/EDWARD%20M.%20KARFIA.JPG?1342619178,
edward-s-forh-0,Edward S. Forh,,,Congress for Democratic Change,CDC,Montserrado # 16,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/EDWARD%20FORD.JPG?1343834660,
edwin-m-snowe,Edwin M. Snowe,,,Independent,Independent,Montserrado #6,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/%20EDWIN%20M.%20SNOWE.JPG?1333534416,
emerson-v-kamara-1,Emerson V. Kamara,,,Liberia Transformation Party,LTP,Grand Cape Mount #3,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/imagefield_default_images/default_user.png?1310068337,
emmanuel-nuquay-0,Emmanuel Nuquay,,,Unity Party,UP,Margibi #5,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/%20EMMANUEL%20J.%20NUQUAY.JPG?1343841474,
eugene-f-kparkar-2,Eugene F. Kparkar,,,Liberty Party,LP,Lofa #1,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/EUGENE%20F.%20KPARKAR.JPG?1342623423,
fofi-sahr-baimba-1,Fofi Sahr Baimba,,,Unity Party,UP,Lofa #2,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/FOFI%20SAHR%20BAIMBA.JPG?1342623760,
francis-s-paye,Francis S. Paye,,,Independent,Independent,River Cess #2,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/imagefield_default_images/default_user.png?1310068337,
gabriel-b-smith-3,Gabriel B. Smith,,,Independent,Independent,Grand Bassa #3,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/imagefield_default_images/default_user.png?1310068337,
gabriel-nyankan,Gabriel Nyankan,,,Unity Party,UP,Montserrado #11,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/imagefield_default_images/default_user.png?1310068337,
garison-yealue,Garison Yealue,,,National Union for Democratic Progress,NUDP,Nimba #4,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/%20GARRISON%20YEALUE%2CJR..JPG?1342632602,
george-s-mulbah-0,George S. Mulbah,,,National Patriotic Party,NPP,Bong #3,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/GEORGE%20S.%20MULBAH_1.JPG?1340023022,
george-w-blamoh,George W. Blamoh,,,Unity Party,UP,Grand Kru #2,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/default_user_20.png?1320761297,
george-w-blamoh-2,George W. Blamoh,,,Unity Party,UP,Grand Kru #1,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/GEORGE%20W.%20BLAMAH.JPG?1342622627,
gertrude-t-lamin-0,Gertrude T. Lamin,,,Unity Party,UP,Gbarpolu #3,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/imagefield_default_images/default_user.png?1310068337,
haja-f-siryon-1,Haja F. Siryon,,,Unity Party,UP,Bomi #3,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/HAJA%20F.%20SIRYON%2C%20SR..JPG?1340023028,
hans-m-barchue-3,Hans M. Barchue,,,Independent,Independent,Grand Bassa #1,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/HANS%20M.%20BARCHUE.JPG?1340029226,
henry-b-fahnbulleh,Henry B. Fahnbulleh,,,Unity Party,UP,Montserrado #4,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/HERRY%20BOIMA%20FAHNBULLAH.JPG?1343835808,
isaac-b-roland-0,Isaac B. Roland,,,Liberty Party,LP,Maryland #3,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/imagefield_default_images/default_user.png?1310068337,
j-alex-tyler-0,J. Alex Tyler,,,Unity Party,UP,Bomi #2,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/J.ALEX%20TYLER%2CSR._1.JPG?1339497061,
j-byron-browne-2,J. Byron Browne,,,Liberty Party,LP,Grand Bassa #4,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/JEH%20BYROB%20BROWNE.JPG?1343834176,
james-p-biney-1,James P. Biney,,,National Patriotic Party,NPP,Maryland #1,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/imagefield_default_images/default_user.png?1310068337,
jefferson-s-kanmoh,Jefferson S. Kanmoh,,,Alliance for Peace and Democracy,APD,Sinoe #1,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/imagefield_default_images/default_user.png?1310068337,
jeremiah-k-koung,Jeremiah K. Koung,,,National Union for Democratic Progress,NUDP,Nimba #1,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/JEREMIAH%20K.%20KOUNG.JPG?1333536806,
jeremiah-w-n-mccaulay,Jeremiah W. N. McCaulay,,,National Democratic Coalition,NDC,Sinoe #2,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/JEREMIAH%20W.N.%20McCAULAY.JPG?1340027875,
johnson-toe-chea,Johnson Toe Chea,,,Independent,Independent,River Gee #1,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/JOHNSON%20TOE%20CHEA.JPG?1340028812,
josephine-mg-francis,Josephine M.G. Francis,,,Unity Party,UP,Montserrado #1,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/JOSEPHINEM.G.%20FRANCIS.JPG?1331131208,
julius-f-berrian,Julius F. Berrian,,,Congress for Democratic Change,CDC,Montserrado #10,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/JULIUS%20F.%20BERRIAN.JPG?1340025372,
larry-p-younquoi,Larry P. Younquoi,,,Alliance for Peace and Democracy,APD,Nimba #8,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/LARRY%20P.%20YOUNQUOI_0.JPG?1340027655,
lester-m-paye-0,Lester M. Paye,,,Independent,Independent,Bong #4,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/LESTER%20M.%20PAYE.JPG?1342619027,
malai-g-gbogar-1,Malai G. Gbogar,,,Liberty Party,LP,Gbarpolu #2,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/imagefield_default_images/default_user.png?1310068337,
mambu-m-sonii-2,Mambu M. Sonii,,,Liberty Party,LP,Grand Cape Mount #2,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/MAMBU%20M.%20SONII.JPG?1342618016,
mariamu-b-fofana-1,Mariamu B. Fofana,,,Unity Party,UP,Lofa #4,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/imagefield_default_images/default_user.png?1310068337,
mary-karwor-0,Mary Karwor,,,Unity Party,UP,Grand Bassa #2,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/MARY%20M.%20KARWOR.JPG?1342621256,
mathew-zarzar,Mathew Zarzar,,,Unity Party,UP,Sinoe #3,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/MATTHEW%20ZARZAR.JPG?1343840319,
moriais-t-waylee-0,Moriais T. Waylee,,,Unity Party,UP,Grand Gedeh #2,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/MORAIS%20T.%20WAYLEE.JPG?1342622376,
moses-y-kollie-0,Moses Y. Kollie,,,Unity Party,UP,Lofa # 5,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/IMG_0038.JPG?1342623194,
munah-e-pelham,Munah E. Pelham,,,Congress for Democratic Change,CDC,Montserrado #9,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/imagefield_default_images/default_user.png?1310068337,
namene-th-bartekwa,Namene T.H. Bartekwa,,,Independent,Independent,Grand Kru #2,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/NUMENE%20T.H.%20BARTEKWA.JPG?1342622849,
prince-k-moye-0,Prince K. Moye,,,Unity Party,UP,Bong #2,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/PRINCE%20K.%20MOYE.JPG?1342618750,
prince-q-s-tokpah,Prince Q. S. Tokpah,,,National Union for Democratic Progress,NUDP,Nimba #2,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/PRINCE%20O.%20S.%20TOKPAH.JPG?1343835489,
r-matenokay-tingban,R. Matenokay Tingban,,,Independent,Independent,Nimba #9,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/R.%20METENOKAY%20TINGBAN.JPG?1333540006,
richmond-anderson,Richmond  S. Anderson,,,Liberty Party,LP,Montserrado #12,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/RICHMONDS.%20ANDERSON.JPG?1342625999,
ricks-y-toweh,Ricks Y. Toweh,,,National Union for Democratic Progress,NUDP,Nimba #6,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/%20RICKS%20YEAH%20TOWEH.JPG?1333537518,
robertson-n-siaway-0,Robertson N. Siaway,,,Alliance for Peace and Democracy,APD,Grand Bassa # 5,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/ROBERTSON%20N.%20SIAWAY.JPG?1340023234,
roland-o-cooper-0,Roland O. Cooper,,,Liberty Party,LP,Margibi #1,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/imagefield_default_images/default_user.png?1310068337,
saah-h-joseph,Saah H. Joseph,,,Congress for Democratic Change,CDC,Montserrado #13,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/SAAH%20H.%20JOSEPH.JPG?1331130707,
samuel-g-kogar,Samuel G. Kogar,,,National Union for Democratic Progress,NUDP,Nimba #5,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/SAMUEL%20G.%20KOGAR.JPG?1333543376,
samuel-g-z-woleh,Samuel G. Z. Woleh,,,National Union for Democratic Progress,NUDP,Nimba #3,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/SAMUEL%20G.%20Z.%20WOLEH.JPG?1343834034,
samuel-gayah-karmo-0,Samuel Gayah Karmo,,,Unity Party,UP,Bomi #1,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/CLLR.%20S.%20GAYAH%20KARMO_0.JPG?1340022595,
sekou-s-kanneh,Sekou S. Kanneh,,,Unity Party,UP,Montserrado #2,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/SEKOU%20S.%20KENNEH.JPG?1333543087,
solomon-c-george,Solomon C. George,,,Congress for Democratic Change,CDC,Montserrado #7,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/SOLOMON%20GEORGE.JPG?1340025024,
stephen-kafi-jr,Stephen Kafi Jr,,,Independent,Independent,Margibi #3,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/imagefield_default_images/default_user.png?1310068337,
thomas-p-fallah,Thomas P. Fallah,,,Congress for Democratic Change,CDC,Montserrado #5,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/THOMAS%20P.%20FALLAH.JPG?1340025151,
tokpah-j-mulbah-0,Tokpah J. Mulbah,,,Congress for Democratic Change,CDC,Bong #1,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/%20TOKPAH%20J.%20MULBAH.JPG?1340022930,
william-v-dakel-sr,"William V. Dakel, Sr",,,National Democratic Coalition,NDC,Montserrado # 17,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/WILLIAM%20V.%20DAKEL%2CSR..JPG?1331130926,
zoe-e-pennue-1,Zoe E. Pennue,,,Independent,Independent,Grand Gedeh #1,House of Representatives,53,,,http://legislature.gov.lr/sites/default/files/IMG_0015.JPG?1340030413,
