uuid,female,male,other,skip,total
18ae1fe9-a268-4afd-b667-5a0bdd9936c2,2,0,0,2,4
32368b0f-8bad-4f3c-afd8-81cf9720e86a,2,1,0,1,4
acec7b6e-2397-4abf-b4f1-1bd51e081201,2,0,0,0,2
ba7c5565-a845-4fca-9146-2df12e15ecbb,0,2,0,3,5
c5c3ad50-4eb2-4e58-a65c-4627ab242fa7,4,0,0,0,4
cd0e6e51-a9c0-4afe-acdb-a1384fe76004,0,4,0,0,4
cd33d032-ae98-490e-a3df-6fc89f94d038,5,0,0,1,6
eed7700e-f7c7-4df0-a2d8-ed6141f8b89d,0,4,0,1,5
f58468c4-e58a-42c0-bfe3-b1f87f5ced78,4,0,0,0,4
f9da457d-2acc-4106-b1b7-bad598eb9132,0,1,0,1,2
fb0ffe71-348e-4d08-9f90-3b30520b8181,3,0,0,2,5
fd4f2d8b-a795-469a-8ce3-56fe19b59b00,0,1,0,4,5
