id,name,sort_name,family_name,given_name,area,party,image,term,source
9648,Frédéric De Greslan,"De Greslan, Frédéric",De Greslan,Frédéric,Province Sud,CE,http://www.congres.nc/wp-content/uploads/2015/01/de-greslan.jpg,4,http://www.congres.nc/assemblee/les-elus/?panel=5
9650,Philippe Dunoyer,"Dunoyer, Philippe",Dunoyer,Philippe,Province Sud,CE,http://www.congres.nc/wp-content/uploads/2015/01/dunoyer.jpg,4,http://www.congres.nc/assemblee/les-elus/?panel=5
9666,Martine Lagneau,"Lagneau, Martine",Lagneau,Martine,Province Sud,CE,http://www.congres.nc/wp-content/uploads/2015/01/lagneau.jpg,4,http://www.congres.nc/assemblee/les-elus/?panel=5
