uuid,female,male,other,skip,total
07866adc-1d1b-40e7-bb81-0499af2676f3,,7,,,7
a89035b5-7aaf-450f-8afa-44b609bd42b1,,7,,,7
3ad2dff4-98e9-426b-837b-ce6f1babfdd6,,5,,,5
d339406b-cd11-4ed6-9157-5e89dcf7a984,,2,,4,6
a5a48fa8-8c6e-4f56-b4bc-75aa4611d80c,,6,,,6
ac166e5c-d4cc-4953-a533-c8deec236547,,4,,1,5
df0701e5-1e2c-4853-8cbb-8cce0fc17120,,8,,,8
3e2bddb2-badd-43d1-9d73-2ec8734a081a,5,,,,5
b6e17eb7-75a2-495a-8a38-f21442a66eee,,8,,,8
0067809f-2146-46ee-9249-a0d1be5ecb4f,,6,,,6
ffe31259-db88-4c85-8a6b-775e570cd00d,,5,,,5
ae377616-3a80-4006-a048-140bd37b364f,,5,,,5
9c8ae26d-8d94-4068-b17a-638ef521b9bc,,6,,,6
0e2a8144-d144-4909-a6da-b689a555ccf6,5,,,,5
9246439e-3b92-4806-8c30-278749c666b5,,6,,,6
7e0c4486-4bd5-46bd-a289-be125641e078,,7,,,7
55e382d8-baf1-44f0-9fd3-9529e6fb65a6,6,,,,6
1e890b59-bd79-4f5b-8afa-066af7bc8d45,6,,,,6
8de4f06f-571b-45e6-bb4b-216a5ea89c32,,5,,,5
d8deefe3-e8c1-4037-9c3c-5600eea57823,,6,,,6
4e0381ea-6b32-47e3-b0b0-7beb81abc057,,1,1,3,5
a4fce5e4-e715-425a-acc7-16e472acb2da,,6,,,6
41dbcf99-41d7-4225-a189-f3f043011ef0,,6,,,6
7d9d69bd-fb66-4904-8e1e-5ded70226399,6,,,,6
9bbe49c2-ce72-4d6e-9dbe-94b7034bf5ee,,3,,3,6
d761b537-9b3f-4574-9a1b-275e35256f6c,,6,,,6
232322d9-e229-4207-a48c-4c1ad43ec948,,5,,,5
8e614ab7-4f96-4e06-8cf6-d2b238c2fa43,6,,,,6
23a52365-0260-4929-a1cc-ab0056f3d201,,6,,,6
39b3e3e2-4f1c-4913-8e23-6fbdec0c97c8,,7,,,7
da6a02ce-8208-41e1-bef0-ef05186b259e,,6,,,6
d7118bdf-99fb-4bd1-9260-24bceaca8963,,6,,,6
872197b7-0a66-4d89-8fbe-a093fac8fcf6,,1,1,4,6
058fa220-a574-4a16-abdd-758c8f42c676,,3,,2,5
ec2aa869-56cb-4a6f-9e4c-a6e84352e99c,,6,,,6
42c3c39d-57b6-40f5-8647-9ee1bd6023ae,,5,,,5
5da8be60-ffd2-4db5-be0a-634622c66033,6,,,,6
52457972-cd7c-4871-af30-ed21d050d5cb,,4,,2,6
10b86908-461d-4c18-85fb-4e808d78bd4f,,6,,,6
5302e469-1084-4bc9-be4a-0ebb786c15d6,1,2,,3,6
b38cf287-8d58-4f21-ba74-43eace21591a,,5,,,5
54018af0-242e-424d-ba78-693ac35765eb,,6,,,6
a825541a-3658-4aed-84e6-81335901008d,,7,,,7
9101c9ce-9b7f-4669-8b59-4b8a97890091,,2,,3,5
522dff9d-d21d-41b9-a7d5-c2321c819b11,6,,,,6
408df264-df61-428f-b30f-b6bd5cf0466e,,5,,,5
c3edba2c-1dec-4572-81ec-d09ba7e42691,,6,,,6
0de56fbf-00bc-4f51-9e66-e266f53592b1,,4,,2,6
d1d013ff-c8d4-4acd-94fd-0acc9fa04593,,3,,3,6
ab2c99f5-01e8-4932-aded-f1045046b335,7,,,,7
ace89f3f-a9ba-4aac-9c6b-2028ca0ccdcf,,4,,2,6
aac6f415-446d-4070-80d9-195d4f7b77ac,6,,,,6
4c4f63c3-cb71-4f0a-b8e9-5781187117c1,5,,,,5
bfdb3455-0930-4a36-80df-fa8c72a89781,,6,,,6
84672f50-6a66-4244-9005-6d99bca88922,,6,,,6
38fd97e3-747f-45e6-aa59-9eb89336dbd2,,2,,3,5
5a4d7ea1-566b-4f11-9217-252fd08d8484,,6,,,6
59b044bb-a3b9-40a9-a55a-d6e754d249cd,,2,,4,6
78130296-fde0-455e-9cef-0e7aa78e29bc,,5,,,5
640ac64a-fb04-4d3d-94e4-b5e3192bf075,,3,,2,5
030b25fb-05d6-4acb-809d-c122db9e0f94,6,,,,6
88a69adb-5771-4afd-b3aa-e4cc073cd29b,,2,,4,6
4dfe5e32-ab61-40b0-98e3-35bb17289997,1,1,,4,6
64c68784-2187-48f1-a1ae-258e19deb4de,,5,,,5
3a9ca8da-e0e4-44ee-80ac-5af5acb8b44d,,6,,,6
b79f4c80-1d4d-4a96-aeda-47260efbb0b9,,6,,,6
8d860110-b4f3-40f9-aee7-bee7f0c19145,,6,,,6
e3dde75d-f0f8-44d5-882e-2f483a4673f4,6,,,,6
776a6704-9c91-43b6-95c3-7b638b15b241,,2,,4,6
a3015c20-f9bb-413e-823d-40488d1e9e17,,6,,,6
911b42c0-d41d-4fbb-9e6d-5d0ad65abdae,,5,,,5
38ef2d81-58d2-4389-b185-9aa1de10f110,5,1,,,6
bf76811e-0a03-4769-ba39-f4a58257201d,2,1,,3,6
1147e94b-4c9d-4253-b1d5-ba90f9ecbe34,,4,,2,6
6f511a87-7026-4a17-9c30-508aeadd1246,,3,,2,5
6c0e9326-09cf-49c2-aded-0f7a3f7103b1,,4,,2,6
d8b321cb-99c0-4186-a8e3-1f352d073247,,5,,,5
cd5d494c-25a7-4bdd-b91b-faa52a675930,6,,,,6
256dc7c2-dc90-4f8b-bffe-1d0d2f634084,5,,,,5
af2a7eba-b0a4-41e4-9839-e59c7046dd50,2,1,,3,6
a2d2c288-499a-4695-964c-5416cb150625,,4,,1,5
d9d44204-ddea-4fb2-ab77-63675eca3921,,5,,2,7
434ecc44-4dd7-4d44-b383-8b8d99b57ddb,,3,,3,6
6895eaa6-46b0-4a06-aec1-db8ddf8aef7c,,1,1,4,6
c7598c20-59b3-4615-af01-4dd9d68b177c,,5,,1,6
b5a68c51-d257-4875-9d11-22fc259ba9a7,,6,,,6
ef199185-fce5-4e8c-9497-a4c4850a9270,5,,,,5
62bc5789-0bab-4a52-9ede-a4a4da6d0951,,4,,1,5
62408e41-82e5-4a51-89f5-9f6893166a15,,5,,,5
e2a472fe-003c-4230-a121-6708db9f51fb,,5,,,5
7092d108-ac19-49a7-b38a-2c9e00d5dac6,,3,,3,6
82a9881d-751c-4d8c-8d16-990db11032e2,,3,,3,6
ca29212d-6306-4300-90e1-693248651ff4,6,,,,6
