id,name,position_id,position,label,start_date,end_date,ordinal
Q12332900,Rasmus Hansen,Q12332900-095f3c5e-40cb-b350-a627-1411c01cdab0,Q1815344,Defence Minister of Denmark,1947-11-13,1950-10-30,0
Q12332900,Rasmus Hansen,Q12332900-43A565EE-E881-4B7A-923C-1F46A61BA6FC,Q1815344,Defence Minister of Denmark,1953-09-30,1956-05-25,0
Q12336294,Sofie Carsten Nielsen,Q12336294-3c558046-4aa7-f1a2-3817-8c6985661a62,Q83307,minister,2014-01-01,"",0
Q12336452,Sophie Løhde,Q12336452-6422534c-41a2-a4cc-f780-be5006193140,Q18913275,Minister for Health,2015-06-28,2016-11-28,0
Q12336452,Sophie Løhde,Q12336452-721aae1b-4386-19ac-bb95-1f65c90eef97,Q27923951,Danish Minister for Senior Citizens,2015-06-28,2016-11-28,0
Q12336452,Sophie Løhde,Q12336452-5bc3beef-4ba4-309e-ca28-e2d6cd3663f7,Q27940846,Minister for Public Innovation,2016-11-28,"",0
Q12339343,Thyra Frank,Q12339343-47142292-4d7e-189a-6d0a-4bd1aca62c75,Q27923951,Danish Minister for Senior Citizens,2016-11-28,"",0
Q1272556,Martin Lidegaard,Q1272556-aa70c36f-46c2-cb1d-41ae-4b026eed2894,Q6866144,Minister of Foreign Affairs,2014-01-30,2015-06-28,0
Q1355561,Erlendur Patursson,Q1355561-316ad951-4460-1f05-ee36-f95829541b7a,Q21034789,Finance Minister of the Faroe Islands,"","",0
Q1371946,Thor Pedersen,Q1371946-C737949E-5960-40F0-8811-DB288E58E77A,Q5449541,Finance Minister of Denmark,2001-11-27,2007-11-23,0
Q1390745,Hans Hækkerup,Q1390745-95C49742-298A-4F0D-B3F1-099B9BD6685B,Q1815344,Defence Minister of Denmark,1993-01-25,2000-12-21,0
Q1402109,Ole Bjørn Kraft,Q1402109-6AE93993-2C7F-4220-A00C-073EC642E992,Q1815344,Defence Minister of Denmark,1945-05-05,1945-11-07,0
Q1402109,Ole Bjørn Kraft,Q1402109-6d1dab52-4ada-e3d7-a0ec-177742dfa066,Q6866144,Minister of Foreign Affairs,1950-10-30,1953-09-30,0
Q1424299,Svend Auken,Q1424299-8C31E8A8-E51C-4CEC-9E37-D862931605B4,Q1311756,Minister for the Environment,1993-01-25,1994-09-27,0
Q1476255,Søren Gade,Q1476255-04a71c48-4645-ee0d-b7bc-641475005620,Q1815344,Defence Minister of Denmark,2004-04-24,2010-02-22,0
Q151763,K. B. Andersen,Q151763-69ba902d-4f23-b8c0-bbf3-ee861817030f,Q6866144,Minister of Foreign Affairs,1971-10-11,1973-12-19,0
Q151763,K. B. Andersen,Q151763-a39ee920-4759-def1-f3bf-9f81a7724b29,Q6866144,Minister of Foreign Affairs,1975-02-13,1978-07-01,0
Q1521470,Jan Trøjborg,Q1521470-3F9F4E24-B026-49F3-976A-2AD127B84E85,Q1815344,Defence Minister of Denmark,2000-12-21,2001-11-27,0
Q1530706,Bjørn Westh,Q1530706-0165c9a5-40d5-049a-9524-2725884a1bb2,Q6317024,Justice Minister of Denmark,1994-09-27,1996-12-30,0
Q1579014,Hans Christian Schmidt,Q1579014-CB52D27C-6B47-439C-9654-8B385CF7C976,Q1311756,Minister for the Environment,2001-11-27,2004-08-02,0
Q1579386,Hans Erling Hækkerup,Q1579386-0222b8fe-4bbc-b565-aea8-43f07dfdec1a,Q6317024,Justice Minister of Denmark,1953-10-01,1964-09-26,0
Q1588959,Yvonne Herløv Andersen,Q1588959-35993664-0B88-477A-A1A6-332B0C992906,Q18913275,Minister for Health,1994-09-27,1996-12-30,0
Q1653212,Poul Hansen,Q1653212-10B129D3-E7BE-4BAC-AE56-A8236C99162F,Q1815344,Defence Minister of Denmark,1956-05-25,1962-11-15,0
Q1653212,Poul Hansen,Q1653212-EECE81BC-F2DE-4BD0-9D34-E8180C605E65,Q5449541,Finance Minister of Denmark,"","",0
Q1668704,Thorkil Kristensen,Q1668704-F73F35C9-EC85-4707-932C-C6DBB16F165C,Q5449541,Finance Minister of Denmark,"","",0
Q1675690,Ivar Nørgaard,Q1675690-73B1A5D3-B9C9-4F92-919F-8717815DF5C5,Q1311756,Minister for the Environment,1978-08-30,1980-02-28,0
Q1703533,Erling Jensen,Q1703533-0dcb9458-4234-8857-3de8-1ee10454f8d4,Q6317024,Justice Minister of Denmark,1977-10-01,1978-08-30,0
Q177583,Torben Lund,Q177583-BF73C41F-CD6D-4C89-9EA0-D36F8F45C4C6,Q18913275,Minister for Health,1993-01-25,1994-09-27,0
Q1796195,Aleqa Hammond,q1796195-c60d54cc-4c48-aade-6650-c044caed08bf,Q679997,Prime Minister of Greenland,2013-04-05,"",0
Q182397,Lars Løkke Rasmussen,Q182397-8120e789-4dde-f4d7-a456-62da186c507c,Q18913269,Minister of the Interior,2001-11-27,2011-11-23,0
Q182397,Lars Løkke Rasmussen,Q182397-00707f10-4952-b33c-b754-f4cdcfca05cb,Q18913275,Minister for Health,2001-11-27,2011-11-23,0
Q182397,Lars Løkke Rasmussen,Q182397-42483dbd-4e21-644e-e298-1f8fdd5db409,Q5449541,Finance Minister of Denmark,2007-11-23,2011-04-07,0
Q182397,Lars Løkke Rasmussen,Q182397-678f16c3-4d1c-963b-83d7-bf5a9bdc47b6,Q795477,Prime Minister of Denmark,2009-04-05,2011-10-03,0
Q182397,Lars Løkke Rasmussen,Q182397-0e8dd071-41a8-965c-053f-ad3d8bac29f5,Q795477,Prime Minister of Denmark,2015-06-28,"",0
Q1937560,Mogens Lykketoft,Q1937560-D1A78065-A320-47F5-AA26-A94482236BE5,Q5449541,Finance Minister of Denmark,1993-01-25,2000-12-21,0
Q1937560,Mogens Lykketoft,Q1937560-7B5DF758-7C14-4E7A-B5DE-07EBA438C5E4,Q6866144,Minister of Foreign Affairs,2000-12-21,2001-11-27,0
Q2037525,Johannes Lebech,Q2037525-ff24932e-4a12-6127-fff4-0286edcae420,Q6865812,Minister for Ecclesiastical Affairs of Denmark,2000-12-21,2001-11-27,0
Q236387,Mariann Fischer Boel,Q236387-FED21D4A-1346-42A6-99AA-5D5A4122E213,Q83307,minister,"","",0
Q236387,Mariann Fischer Boel,Q236387-0C4E2D0E-CE0E-4DC3-A6C6-FAE08CF89ECE,Q957986,European Commissioner for Agriculture and Rural Development,"","",0
Q237797,Connie Hedegaard,Q237797-75f34443-495f-e539-d662-dc1cc6bda887,Q11991832,Minister for Nordic Co-operation,2005-02-18,2007-11-23,0
Q237797,Connie Hedegaard,Q237797-53ec1e04-4aeb-cde1-d3cc-98432607b176,Q12327313,Minister for 2009 United Nations Climate Change Conference,2009-11-24,2009-12-20,0
Q237797,Connie Hedegaard,Q237797-672A5028-7FA1-4AD7-BC13-8B7F6B364C5E,Q1311756,Minister for the Environment,2004-08-02,2007-11-23,0
Q237797,Connie Hedegaard,Q237797-E088DBEE-9DBB-45B5-8238-6EEF283E8F07,Q25776270,"Minister of Energy, Utilities, and Climate",2007-11-23,2009-11-24,0
Q2383396,Peter Christensen,Q2383396-2085bf26-43fc-832c-4b24-ee15bb95d3ce,Q11991832,Minister for Nordic Co-operation,2015-11-30,2016-11-28,0
Q2383396,Peter Christensen,Q2383396-1BECEB37-446E-426B-A859-93B86B480D0A,Q1815344,Defence Minister of Denmark,2015-09-30,2016-11-28,0
Q257881,Ritt Bjerregaard,Q257881-93D137DA-4597-4092-A0ED-F10276EE2267,Q1476458,European Commissioner for the Environment,1995-01-01,1999-03-15,0
Q257881,Ritt Bjerregaard,Q257881-9D655E1A-943C-47A6-8FE3-E34E5D5F28AA,Q24300568,"Minister for Food, Agriculture and Fisheries",2000-02-23,2001-11-21,0
Q257881,Ritt Bjerregaard,Q257881-6f76843e-4542-93a5-86cf-932511a95b51,Q25513955,Minister of Social Affairs,1979-10-26,1981-12-30,0
Q257881,Ritt Bjerregaard,Q257881-6FCBB0EF-18B3-4A5B-BF9C-8D9AF68B3738,Q5340905,Minister of Education,1975-02-13,1979-01-05,0
Q257881,Ritt Bjerregaard,Q257881-E94C83E6-F2ED-42D0-9922-53D2B62905E6,Q5340905,Minister of Education,1975-02-13,1979-01-05,0
Q270820,Margrethe Vestager,Q270820-cd02104c-41be-be0f-8b4e-459c21661a12,Q21070726,Deputy Prime Minister of Denmark,2011-10-03,2014-09-02,0
Q270820,Margrethe Vestager,Q270820-059e5e4f-46ad-270c-78b1-1472cb17d3e8,Q5340905,Minister of Education,1998-03-23,2001-11-27,0
Q270820,Margrethe Vestager,Q270820-4152e2b2-402c-90ef-0bb0-93cd75c4f1ad,Q6865812,Minister for Ecclesiastical Affairs of Denmark,1998-03-23,2000-12-21,0
Q272924,Pia Kjærsgaard,Q272924-30353315-6D78-444C-AA14-53FD082E7C61,Q83307,minister,"","",0
Q273942,Pia Gjellerup,Q273942-0C59D8CA-3E67-4AFD-98FE-497CE63BDB9E,Q5449541,Finance Minister of Denmark,2000-12-21,2001-11-27,0
Q273942,Pia Gjellerup,Q273942-ec28baa8-4609-7e31-82f8-8e4e0adf0082,Q6317024,Justice Minister of Denmark,1993-01-25,1993-03-29,0
Q2895762,Benedikte Kiær,Q2895762-568f1e7b-4ece-c1ac-ba57-c0af54d01108,Q25513955,Minister of Social Affairs,2010-01-01,2011-01-01,0
Q2978598,Claus Hjort Frederiksen,Q2978598-9fa8a3d9-4feb-a34b-b578-26d57cb42423,Q11781520,Danish Minister for Labour,2001-11-27,2009-04-07,0
Q2978598,Claus Hjort Frederiksen,Q2978598-83772366-45c5-f2b1-2936-136c9e15492f,Q1815344,Defence Minister of Denmark,2016-11-28,"",0
Q2978598,Claus Hjort Frederiksen,Q2978598-dfd7b463-48ff-0a03-4270-a7320abec2b0,Q5449541,Finance Minister of Denmark,2009-04-07,2011-10-03,0
Q2978598,Claus Hjort Frederiksen,Q2978598-E0237FBA-C863-4802-AF39-BF6EEDEDA3A8,Q5449541,Finance Minister of Denmark,2015-06-28,2016-11-28,0
Q299352,Lene Espersen,Q299352-DAA1C8CA-0C9F-43A5-912F-2B286777B5B3,Q12341969,Minister of Economic and Business Affairs,2008-09-10,2010-02-23,0
Q299352,Lene Espersen,Q299352-5B7DF593-B822-43B5-A690-8234027BE6A8,Q21070726,Deputy Prime Minister of Denmark,2008-09-10,2011-01-13,0
Q299352,Lene Espersen,Q299352-a435647f-461e-ef54-aa5e-e7ee7431f9af,Q6317024,Justice Minister of Denmark,2001-11-27,2008-09-10,0
Q299352,Lene Espersen,Q299352-A1D8D78C-BE02-4DDA-9726-162BF529A753,Q6866144,Minister of Foreign Affairs,2010-02-23,2011-10-03,0
Q3042869,Karen Ellemann,Q3042869-0e989b02-4ed6-252f-f5f2-dcd5f7d5be5f,Q11991832,Minister for Nordic Co-operation,2016-11-28,"",0
Q3042869,Karen Ellemann,Q3042869-ff099fd2-4f3c-815e-bad9-a6c5ebdb6593,Q12337702,Minister for Health,2015-06-28,2016-11-28,0
Q3042869,Karen Ellemann,Q3042869-E6797ED0-EF2D-40F6-8603-293DAAB61A0B,Q1311756,Minister for the Environment,2010-02-23,2011-10-03,0
Q3042869,Karen Ellemann,Q3042869-c4c6edf1-4243-0e8e-580c-8d912f1963bd,Q18913269,Minister of the Interior,2015-06-25,2016-11-28,0
Q3078007,Søren Pind,Q3078007-8095a78d-45b2-2c23-362a-a70b332ffbeb,Q12312037,Education and Research Minister,"",2018-05-02,0
Q3078007,Søren Pind,Q3078007-b8ed9bb4-4334-30d4-d8f7-dd0a8e295944,Q6317024,Justice Minister of Denmark,2015-06-28,2016-11-28,0
Q3080572,Troels Lund Poulsen,Q3080572-06064d5a-46ac-2e1c-e4f0-4263e64b87b8,Q12303322,minister of labour,"","",0
Q3080572,Troels Lund Poulsen,Q3080572-D604422C-4674-4550-8ED6-8E2A99439438,Q1311756,Minister for the Environment,2007-11-23,2010-02-23,0
Q3080572,Troels Lund Poulsen,Q3080572-37282573-45ef-4f89-ebe1-fd804a5eaba9,Q4115952,commerce minister,2015-06-28,2016-11-28,0
Q3081203,Tove Fergo,Q3081203-e3ea91ab-44e6-87e0-218e-a28c2a42a526,Q6865812,Minister for Ecclesiastical Affairs of Denmark,2001-11-27,2005-02-18,0
Q3082669,Ulla Tørnæs,Q3082669-2c3cfa3b-47ee-3d74-31d3-8ee425e82dae,Q12312037,Education and Research Minister,2016-02-29,"",0
Q3107873,Gitte Lillelund Bech,Q3107873-7dec2976-401e-b4a0-849a-9255d787f23d,Q1815344,Defence Minister of Denmark,2010-02-23,2011-10-03,0
Q3110095,Kristian Jensen,Q3110095-874ecd96-4120-19ba-1148-9295b21ec81a,Q5449541,Finance Minister of Denmark,2016-11-28,"",0
Q3110095,Kristian Jensen,Q3110095-df0ec9a6-42da-5e11-1a64-dd1ad1085aac,Q6866144,Minister of Foreign Affairs,2015-06-28,"",0
Q311063,Poul Nyrup Rasmussen,Q311063-39E1A8B7-FBF5-4EEC-BB6D-AD3850F3C8BF,Q795477,Prime Minister of Denmark,1993-01-25,2001-11-27,23
Q312881,Anker Jørgensen,Q312881-18c9ce7f-429e-0695-85a5-b9b1cf15d146,Q6866144,Minister of Foreign Affairs,1978-07-01,1978-08-30,0
Q312881,Anker Jørgensen,Q312881-fb2790cd-473b-dd01-aef0-37173475d33e,Q795477,Prime Minister of Denmark,1972-10-05,1973-12-19,0
Q312881,Anker Jørgensen,Q312881-D80C1BA8-61CD-4E2D-B6C4-69AE74C86A00,Q795477,Prime Minister of Denmark,1975-02-13,1982-09-10,0
Q3132505,Henrik Høegh,Q3132505-1011fb7a-4a42-126c-0e72-55f55da39261,Q24300568,"Minister for Food, Agriculture and Fisheries",2010-02-23,2011-10-03,0
Q3138668,Holger K. Nielsen,Q3138668-b57c49ce-4b23-ac2b-9e10-a88c146d5e47,Q6866144,Minister of Foreign Affairs,2013-12-12,2014-01-30,0
Q3160663,Jakob Axel Nielsen,Q3160663-D20F248F-0D88-4932-BE0B-C7191A6CABD6,Q18913275,Minister for Health,2007-11-23,2010-02-23,0
Q323762,Kjeld Olesen,Q323762-F0841663-375A-48FB-BDD3-411B85673276,Q1815344,Defence Minister of Denmark,1971-10-11,1973-09-27,0
Q323762,Kjeld Olesen,Q323762-3e77842e-4f25-8534-5f09-a416e216dd96,Q6866144,Minister of Foreign Affairs,1979-10-26,1982-09-10,0
Q327190,Poul Schlüter,Q327190-D451AC9D-3EDA-420D-BB07-5C992F213905,Q6317024,Justice Minister of Denmark,1989-10-03,1989-10-05,0
Q327190,Poul Schlüter,Q327190-5260295B-FE8B-4E45-A5B7-062701E705B6,Q795477,Prime Minister of Denmark,1982-09-10,1993-01-25,0
Q331931,Jóannes Eidesgaard,Q331931-5f3bc110-4124-40e4-f3d2-3c7f4a0a48f5,Q21034786,Prime Minister of the Faroe Islands,2004-02-03,2008-09-26,0
Q331931,Jóannes Eidesgaard,Q331931-a150d18f-4429-6715-d9fa-8e1f3d0557e0,Q21034789,Finance Minister of the Faroe Islands,1994-01-01,1996-01-01,0
Q331931,Jóannes Eidesgaard,Q331931-4f4a04b9-4d68-4fa9-2ba2-7befbb8584da,Q21034789,Finance Minister of the Faroe Islands,2011-01-01,"",0
Q3321283,Peter Brixtofte,Q3321283-D0BEC5CC-3EE2-44BA-8F8A-3BA56659332E,Q7689385,Tax Minister of Denmark,1992-11-19,1993-01-24,0
Q3375922,Erik Ninn-Hansen,Q3375922-8B7C46CA-0890-4072-80A6-410B6875C9DB,Q1815344,Defence Minister of Denmark,1968-02-02,1971-03-17,0
Q3375922,Erik Ninn-Hansen,Q3375922-C81EA33F-31F3-4F6D-82D0-1D4C191F856C,Q5449541,Finance Minister of Denmark,1971-03-17,1971-10-11,0
Q3375922,Erik Ninn-Hansen,Q3375922-ec42813e-434f-72ee-befc-1072aa9567fe,Q6317024,Justice Minister of Denmark,1982-09-10,1989-01-10,0
Q3377161,Holger Hansen,Q3377161-4B9D8FD2-FA62-4E63-94B3-B7310B047540,Q1311756,Minister for the Environment,1973-12-19,1975-02-13,0
Q3435893,Birte Weiss,Q3435893-BFC39AB7-D0EA-40EF-A333-7F54A7A02448,Q18913275,Minister for Health,1996-12-30,1998-03-23,0
Q348901,Poul Hartling,Q348901-0593e2f8-4399-1da3-1cdc-2bc05edd0302,Q6866144,Minister of Foreign Affairs,1968-02-02,1971-10-11,0
Q348901,Poul Hartling,Q348901-5864C2A5-ACB8-4342-B1F1-7134BAB05539,Q795477,Prime Minister of Denmark,1973-12-17,1975-02-13,0
Q3499031,Lone Dybkjær,Q3499031-8161202D-EAA0-4A7F-B11C-5B0645E16226,Q1311756,Minister for the Environment,1988-06-03,1990-12-18,0
Q3529133,Tina Nedergaard,Q3529133-c6651f71-43e0-e811-aca0-883be6e5a7b0,Q5340905,Minister of Education,2010-02-23,2011-03-08,0
Q3560841,Carl Holst,Q3560841-c5e4b286-43a3-5b06-8bb3-324e4c1d82ef,Q11991832,Minister for Nordic Co-operation,2015-06-28,"",0
Q3560841,Carl Holst,Q3560841-df48148a-4b2c-97e8-a422-589d0f59cee4,Q1815344,Defence Minister of Denmark,2015-06-28,2015-09-30,0
Q3735271,Sonja Mikkelsen,Q3735271-F84824E2-4E0F-4F0D-8E11-1B705A92EC1A,Q18913275,Minister for Health,2000-02-23,2000-12-20,0
Q375980,Morten Bødskov,Q375980-68f541bb-4377-6f71-9812-9e85a2ff63d0,Q6317024,Justice Minister of Denmark,2011-10-03,2013-12-12,0
Q425708,Niels Helveg Petersen,Q425708-90620f93-4e41-2cbc-c0d0-4e0cdb2d8e21,Q12341969,Minister of Economic and Business Affairs,1988-06-03,1990-12-18,0
Q425708,Niels Helveg Petersen,Q425708-92A04619-4BD1-4B33-B5AC-835DDDEEA0FD,Q6866144,Minister of Foreign Affairs,1993-01-25,2000-12-21,0
Q438617,Helga Pedersen,Q438617-499f71d9-4600-3032-ee5c-478ab6eb5043,Q6317024,Justice Minister of Denmark,1950-10-30,1953-10-01,0
Q4402239,Helge Nielsen,Q4402239-CE5A583F-A89D-4BFA-BC6F-668861131CBE,Q1311756,Minister for the Environment,1973-09-27,1973-12-19,0
Q4402239,Helge Nielsen,Q4402239-5FD4AB2E-BFA5-42D8-B795-48CE43C011A4,Q1311756,Minister for the Environment,1975-02-13,1977-01-26,0
Q441330,Jens Otto Krag,Q441330-79f1767b-43e8-ac54-2895-6dd27208f66c,Q6866144,Minister of Foreign Affairs,1958-10-08,1962-09-03,0
Q441330,Jens Otto Krag,Q441330-1693cd4e-4cda-0c24-6a20-c717a4c7d326,Q6866144,Minister of Foreign Affairs,1966-11-28,1967-10-01,0
Q441330,Jens Otto Krag,Q441330-065bb696-4dac-a851-e2f7-5645e4ea8a17,Q795477,Prime Minister of Denmark,1962-09-03,1968-02-02,0
Q441330,Jens Otto Krag,Q441330-EA4C1E94-4C77-43DD-AA82-426D93F40AF0,Q795477,Prime Minister of Denmark,1971-10-11,1972-10-05,0
Q441594,Ida Auken,Q441594-15234dd6-4f83-db00-920d-e850965e8006,Q1311756,Minister for the Environment,2011-10-03,2014-02-03,0
Q443987,Eva Kjer Hansen,Q443987-E7B20F43-4BBF-449A-A7D3-20CB4ACAF7CB,Q10563295,Danish Minister for Social Affairs,2004-08-02,2007-09-12,0
Q443987,Eva Kjer Hansen,Q443987-33D11CA3-C24C-454B-9496-D7673FB42D55,Q1311756,Minister for the Environment,2015-06-28,2016-02-29,0
Q443987,Eva Kjer Hansen,Q443987-B9987D8D-E870-4DB1-928D-B26732C4F56E,Q24300568,"Minister for Food, Agriculture and Fisheries",2007-09-12,2010-02-23,0
Q46052,Anders Fogh Rasmussen,Q46052-DCCAD61E-42FA-4A00-8B1A-83D2FF6C7983,Q7689385,Tax Minister of Denmark,1987-09-10,1992-11-19,0
Q46052,Anders Fogh Rasmussen,Q46052-21DE3B95-9CBF-4A06-8F52-98E272CCF241,Q795477,Prime Minister of Denmark,2001-11-27,2009-04-05,24
Q463680,Astrid Krag,Q463680-53983F02-E394-4831-9555-B365D4C57C62,Q18913275,Minister for Health,2011-10-03,2014-02-03,0
Q468034,Lars-Emil Johansen,Q468034-750F3C3B-5BC5-4F37-96BE-0F4F46AF21B5,Q679997,Prime Minister of Greenland,1991-03-18,1997-09-19,2
Q491263,Anders Samuelsen,Q491263-170d2ea3-4402-da2c-1361-f31b436f35e7,Q6866144,Minister of Foreign Affairs,2016-11-28,"",0
Q4959339,Elsebeth Kock-Petersen,Q4959339-27E83D28-7125-4209-9AAF-09FCEEC65C09,Q18913275,Minister for Health,1988-06-03,1989-12-07,0
Q4960933,Ester Larsen,Q4960933-495AFE46-40CB-4F4F-B0A1-016E722F2F79,Q18913275,Minister for Health,1989-12-07,1993-01-25,0
Q4961293,Agnete Laustsen,Q4961293-58D1D994-8AD9-425A-9465-94444AAAFB5A,Q18913275,Minister for Health,1987-09-10,1988-06-03,0
Q4962307,Nathalie Lind,Q4962307-0f989a56-4541-ac3e-03f3-cb371894fde1,Q6317024,Justice Minister of Denmark,1973-12-19,1975-02-13,0
Q4962307,Nathalie Lind,Q4962307-f96573b8-4425-c47d-794c-65bda549369f,Q6317024,Justice Minister of Denmark,1978-08-30,1979-10-26,0
Q4969401,Elsebeth Gerner Nielsen,Q4969401-993560fc-48c2-7a25-ea87-28c82daef42a,Q83307,minister,"","",0
Q4994523,Bernt Johan Collet,Q4994523-7F21BD92-8850-49CB-90AA-5AB9B89D9F65,Q1815344,Defence Minister of Denmark,1987-09-10,1988-06-03,0
Q5015,Mette Frederiksen,Q5015-57f8e428-4b47-2922-1f84-096add21ae2a,Q6317024,Justice Minister of Denmark,2014-10-10,2015-06-28,0
Q512386,Karen Hækkerup,Q512386-8b38dffb-4730-c19c-0dcb-5e4faf054a1d,Q24300568,"Minister for Food, Agriculture and Fisheries",2013-08-09,2013-12-12,0
Q512386,Karen Hækkerup,Q512386-314044b5-40a8-3b3b-7ca8-b8267e63eddb,Q25513955,Minister of Social Affairs,2011-10-03,2013-08-09,0
Q512386,Karen Hækkerup,Q512386-cce46770-4004-0f4d-0f74-fc301b7e47e5,Q6317024,Justice Minister of Denmark,2013-12-12,2014-10-20,0
Q514269,Hans Engell,Q514269-8998FE20-F636-4E61-8947-CEF2B86CE29C,Q1815344,Defence Minister of Denmark,1982-09-10,1987-09-10,0
Q514269,Hans Engell,Q514269-f042543a-453f-35c8-970c-655f42580bce,Q6317024,Justice Minister of Denmark,1989-10-05,1993-01-25,0
Q531054,Christine Antorini,Q531054-99a10404-4f56-920c-25b9-91037033bf69,Q5340905,Minister of Education,2011-10-03,"",0
Q531614,Pia Olsen Dyhr,Q531614-78e60774-428b-a20b-9ade-49777eeed43f,Q20069142,Danish Minister of Transport,2013-08-09,2014-02-03,0
Q531748,Carsten Hansen,Q531748-ae428a15-4a61-b513-f079-2834b1fcd124,Q11991832,Minister for Nordic Co-operation,"","",0
Q5553151,Anders Andersen,Q5553151-FB71D0D3-D615-4D2A-9013-9EFC9739B948,Q5449541,Finance Minister of Denmark,"","",0
Q556712,Aksel V. Johannesen,Q556712-3ffdb6f5-4ace-ba95-1995-ef5bc2233ee3,Q21034786,Prime Minister of the Faroe Islands,2015-09-15,"",0
