id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
116550d5-dbb2-4c8e-9df2-e4c4f4200c1d,AMINA EL OMRANI EL IDRISSI,AMINA EL OMRANI EL IDRISSI,,,,Group of Justice and Development,group_of_justice_and_development,,,House of Representatives,9,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture-58-1436963416.jpg?itok=XseeOzXX,
a9e91c88-4fc8-43be-aa14-593643916e15,ASMAA CHAABI,ASMAA CHAABI,,,,Group of the National Rally of Independents,group_of_the_national_rally_of_independents,,,House of Representatives,9,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture-730-1424692800.jpg?itok=U_pnNdW7,
19a12909-5a54-4bd1-8a81-64793c4a6e99,Abdallah ABERNI,Abdallah ABERNI,,,,Group of the National Rally of Independents,group_of_the_national_rally_of_independents,,,House of Representatives,9,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_258.jpg?itok=SoUY4xxX,
e8e9c071-2475-42f2-b5f4-93ccea005970,Abdallah OUBARKA,Abdallah OUBARKA,,,,Group of the National Rally of Independents,group_of_the_national_rally_of_independents,,,House of Representatives,9,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_333.jpg?itok=Ux6wsWnE,
f7a30a96-83dd-427b-a02f-3ed66e408479,Abdelaaziz AFTATI,Abdelaaziz AFTATI,,,,Group of Justice and Development,group_of_justice_and_development,,,House of Representatives,9,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_105.jpg?itok=_-T9M0Ca,
0c20837f-b71d-4b83-8718-2d3932906017,Abdelali ABDELMOULA,Abdelali ABDELMOULA,,,,Group of Justice and Development,group_of_justice_and_development,,,House of Representatives,9,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_202.jpg?itok=Jx43yb2-,male
7117ddf4-b828-4b5d-a26e-189ced42c744,Abdelali Mohammed HILALI,Abdelali Mohammed HILALI,,,,Parliamentary Group of the Alliance of the center,parliamentary_group_of_the_alliance_of_the_center,,,House of Representatives,9,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_372.jpg?itok=jKocR8tl,
e0e80fef-95a6-4e2f-94f7-2e4aca19199d,Abdelghafour AHRARAD,Abdelghafour AHRARAD,,,,Group istiqlali of unity and egalitarianism,group_istiqlali_of_unity_and_egalitarianism,,,House of Representatives,9,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_409.jpg?itok=TuVic9hc,
770aa8cb-6ff5-43e1-a26a-8097ac06a3a8,Abdelghani JANAAH,Janah Abdelghni,,,,Group of the National Rally of Independents,group_of_the_national_rally_of_independents,,,House of Representatives,9,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_362.jpg?itok=IjIVp53g,
a7001432-211e-4fe9-86cf-6d16238363ec,Abdelhak AMGHAR,Abdelhak AMGHAR,,,,Group of the Socialist Union of Popular Forces,group_of_the_socialist_union_of_popular_forces,,,House of Representatives,9,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_224.jpg?itok=7nReUl56,male
