id,wikidata
44d12061-8b4c-4cc9-9f32-48c3dbdbf681,Q682969
158a2d3f-0c70-497a-a791-0d3a57b67958,Q851087
96592c19-8636-4c05-9afc-d2fdecf25fba,Q767010
8855bfdf-fdc2-4b19-8fd8-dcb531c7b93b,Q383718
8090d3a0-7c57-4da5-96bb-e5916cb7e089,Q15717618
d8907bd7-dabf-4e31-b9d9-95b68a09268a,Q10920094
120301a0-b7de-4f46-9809-f5244e25a3e4,Q2080372
faf3c3a6-1535-40e3-8d26-7ee27fdc9f04,Q540320
99fed274-da31-4125-b338-c34b3121af94,Q6064040
148eaae8-1c9e-4b68-93c9-f0e8a80c2005,Q327591
