id,name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
abdul_taib_mahmud,Abdul Taib Mahmud,,,,Parti Pesaka Bumiputera Bersatu,PBB,P159-8,"Kota Samarahan, Sarawak",Dewan Rakyat,8,,,,male
abdullah_ahmad_badawi,Abdullah Ahmad Badawi,,,,United Malays National Organisation,UMNO,P038-8,"Kepala Batas, Penang",Dewan Rakyat,8,,,https://upload.wikimedia.org/wikipedia/commons/5/53/Abdullah_Badawi_2004.jpg,male
abdullah_fadzil_che_wan,Abdullah Fadzil Che Wan,,,,United Malays National Organisation,UMNO,P053-8,"Bukit Gantang, Perak",Dewan Rakyat,8,,,,
abu_hassan_omar,Abu Hassan Omar,,,,United Malays National Organisation,UMNO,P085-8,"Kuala Selangor, Selangor",Dewan Rakyat,8,,,,male
affifudin_omar,Affifudin Omar,,,,United Malays National Organisation,UMNO,P005-8,"Padang Terap, Kedah",Dewan Rakyat,8,,,,
ahmad_nor,Ahmad Nor,,,,Democratic Action Party,DAP,P047-8,"Bayan Baru, Penang",Dewan Rakyat,8,,,,
ahmad_omar,Ahmad Omar,,,,United Malays National Organisation,UMNO,P117-8,"Pagoh, Johor",Dewan Rakyat,8,,,,
ahmad_shukri_hassan,Ahmad Shukri Hassan,,,,Semangat 46,S46,P027-8,"Machang, Kelantan",Dewan Rakyat,8,,,,
alexander_yu_lung_lee,Alexander Yu Lung Lee,,,,Parti Gerakan Rakyat Malaysia,Gerakan,P097-8,"Batu, Federal Territory of Kuala Lumpur",Dewan Rakyat,8,,,,
alias_md._ali,Alias Md. Ali,,,,United Malays National Organisation,UMNO,P035-8,"Hulu Terengganu, Terengganu",Dewan Rakyat,8,,,,
amir_kahar_mustapha,Amir Kahar Mustapha,,,,United Malays National Organisation,UMNO,P134-8,"Marudu, Sabah",Dewan Rakyat,8,,,,
anwar_ibrahim,Anwar Ibrahim,,,,United Malays National Organisation,UMNO,P041-8,"Permatang Pauh, Penang",Dewan Rakyat,8,,,https://upload.wikimedia.org/wikipedia/commons/9/95/Anwar_980416.jpg,male
awang_abdul_jabar,Awang Abdul Jabar,,,,United Malays National Organisation,UMNO,P036-8,"Dungun, Terengganu",Dewan Rakyat,8,,,,
badruddin_amiruldin,Badruddin Amiruldin,,,,United Malays National Organisation,UMNO,P010-8,"Jerai, Kedah",Dewan Rakyat,8,,,,male
basri_bajuri,Basri Bajuri,,,,United Malays National Organisation,UMNO,P094-8,"Kuala Langat, Selangor",Dewan Rakyat,8,,,,
bernard_giluk_dompok,Bernard Giluk Dompok,,,,Parti Bersatu Sabah,PBS,P143-8,"Penampang, Sabah",Dewan Rakyat,8,,,,male
billy_abit_joo,Billy Abit Joo,,,,Independent,IND,P176-8,"Hulu Rajang, Sarawak",Dewan Rakyat,8,,,,male
buniyamin_yaakob,Buniyamin Yaakob,,,,Pan-Malaysian Islamic Party,PAS,P023-8,"Bachok, Kelantan",Dewan Rakyat,8,,,,
chan_kong_choy,Chan Kong Choy,,,,Malaysian Chinese Association,MCA,P072-8,"Lipis, Pahang",Dewan Rakyat,8,,,,male
che_ibrahim_mustafa,Che Ibrahim Mustafa,,,,United Malays National Organisation,UMNO,P014-8,"Sungai Petani, Kedah",Dewan Rakyat,8,,,,
chian_heng_kai,Chian Heng Kai,,,,Democratic Action Party,DAP,P042-8,"Bukit Mertajam, Penang",Dewan Rakyat,8,,,,
chor_chee_heung,Chor Chee Heung,,,,Malaysian Chinese Association,MCA,P007-8,"Alor Setar, Kedah",Dewan Rakyat,8,,,,male
chua_jui_meng,Chua Jui Meng,,,,Malaysian Chinese Association,MCA,P122-8,"Bakri, Johor",Dewan Rakyat,8,,,,male
daeng_sanusi_daeng_mariok,Daeng Sanusi Daeng Mariok,,,,Pan-Malaysian Islamic Party,PAS,P021-8,"Rantau Panjang, Kelantan",Dewan Rakyat,8,,,,
daniel_tajem_miri,Daniel Tajem Miri,,,,Parti Bansa Dayak Sarawak,PBDS,P163-8,"Sri Aman, Sarawak",Dewan Rakyat,8,,,,
daud_taha,Daud Taha,,,,United Malays National Organisation,UMNO,P125-8,"Batu Pahat, Johor",Dewan Rakyat,8,,,,
dominic_joseph_puthucheary,Dominic Joseph Puthucheary,,,,Parti Gerakan Rakyat Malaysia,Gerakan,P043-8,"Nibong Tebal, Penang",Dewan Rakyat,8,,,,
douglas_uggah_embas,Douglas Uggah Embas,,,,Parti Pesaka Bumiputera Bersatu,PBB,P165-8,"Betong, Sarawak",Dewan Rakyat,8,,,,male
fauzi_abdul_rahman,Fauzi Abdul Rahman,,,,United Malays National Organisation,UMNO,P075-8,"Kuantan, Pahang",Dewan Rakyat,8,,,,
fong_chan_onn,Fong Chan Onn,,,,Malaysian Chinese Association,MCA,P111-8,"Selandar, Malacca",Dewan Rakyat,8,,,,male
fong_kui_lun,Fong Kui Lun,,,,Democratic Action Party,DAP,P093-8,"Klang, Selangor",Dewan Rakyat,8,,,,male
foo_piew_kok,Foo Piew Kok,,,,Democratic Action Party,DAP,P060-8,"Batu Gajah, Perak",Dewan Rakyat,8,,,,
geoffrey_yee_ling_fook,Geoffrey Yee Ling Fook,,,,Parti Bersatu Sabah,PBS,P151-8,"Tawau, Sabah",Dewan Rakyat,8,,,,
george_sangkin,George Sangkin,,,,Parti Bersatu Sabah,PBS,P135-8,"Bandau, Sabah",Dewan Rakyat,8,,,,
ghazali_ahmad,Ghazali Ahmad,,,,United Malays National Organisation,UMNO,P010-8,"Jerai, Kedah",Dewan Rakyat,8,,,,
gooi_hock_seng,Gooi Hock Seng,,,,Democratic Action Party,DAP,P044-8,"Bukit Bendera, Penang",Dewan Rakyat,8,,,,
hamzah_mohamed_zain,Hamzah Mohamed Zain,,,,United Malays National Organisation,UMNO,P055-8,"Tasek Chenderoh, Perak",Dewan Rakyat,8,,,,
harrison_ngau_laing,Harrison Ngau Laing,,,,Independent,IND,P179-8,"Baram, Sarawak",Dewan Rakyat,8,,,,male
ibrahim_ali_(malaysia),Ibrahim Ali,,,,Semangat 46,S46,P020-8,"Pasir Mas, Kelantan",Dewan Rakyat,8,,,,male
ibrahim_jendol,Ibrahim Jendol,,,,United Malays National Organisation,UMNO,P110-8,"Alor Gajah, Malacca",Dewan Rakyat,8,,,,
ibrahim_mahmood,Ibrahim Mahmood,,,,Pan-Malaysian Islamic Party,PAS,P028-8,"Kuala Krai, Kelantan",Dewan Rakyat,8,,,,
ibrahim_pateh_mohammad,Ibrahim Pateh Mohammad,,,,Semangat 46,S46,P026-8,"Tanah Merah, Kelantan",Dewan Rakyat,8,,,,
ibrahim_sareh,Ibrahim Sareh,,,,United Malays National Organisation,UMNO,P103-8,"Jelebu, Negeri Sembilan",Dewan Rakyat,8,,,,
ilani_isahak,Ilani Isahak,,,,Semangat 46,S46,P019-8,"Kota Bharu, Kelantan",Dewan Rakyat,8,,,,
ishak_arshad,Ishak Arshad,,,,United Malays National Organisation,UMNO,P001-8,"Kangar, Perlis",Dewan Rakyat,8,,,,
ismail_said,Ismail Said,,,,United Malays National Organisation,UMNO,P037-8,"Kemaman, Terengganu",Dewan Rakyat,8,,,,
jamaluddin_jarjis,Jamaluddin Jarjis,,,,United Malays National Organisation,UMNO,P081-8,"Rompin, Pahang",Dewan Rakyat,8,,,https://upload.wikimedia.org/wikipedia/commons/1/1a/Barack_Obama_and_Jamaluddin_Jarjis.jpg,male
james_jimbun_pungga,James Jimbun Pungga,,,,Parti Pesaka Bumiputera Bersatu,PBB,P175-8,"Kapit, Sarawak",Dewan Rakyat,8,,,,
james_wong_(politician),James Wong Kim Min,,,,Sarawak National Party,SNAP,P177-8,"Bintulu, Sarawak",Dewan Rakyat,8,,,,male
wong_wing_on,James Wong Wing On,,,,Democratic Action Party,DAP,P065-8,"Kampar, Perak",Dewan Rakyat,8,,,,
jason_wong_sing_nang,Jason Wong Sing Nang,,,,Democratic Action Party,DAP,P171-8,"Lanang, Sarawak",Dewan Rakyat,8,,,,
jawah_gerang,Jawah Gerang,,,,Parti Bansa Dayak Sarawak,PBDS,P164-8,"Lubok Antu, Sarawak",Dewan Rakyat,8,,,,
joseph_mauh_ikeh,Joseph Mauh Ikeh,,,,Independent,IND,P174-8,"Selangau, Sarawak",Dewan Rakyat,8,,,,
joseph_pairin_kitingan,Joseph Pairin Kitingan,,,,Parti Bersatu Sabah,PBS,P142-8,"Keningau, Sabah",Dewan Rakyat,8,,,,male
vun_shin_choi,Joseph Voon Shin Choi,,,,Parti Bersatu Sabah,PBS,P145-8,"Tanjong Aru, Sabah",Dewan Rakyat,8,,,,
juhar_mahiruddin,Juhar Mahiruddin,,,,United Malays National Organisation,UMNO,P141-8,"Kinabatangan, Sabah",Dewan Rakyat,8,,,https://upload.wikimedia.org/wikipedia/commons/4/43/Sabah-TYT-JuharMahiruddin-01.jpg,male
k._kumaran,K. Kumaran,,,,Malaysian Indian Congress,MIC,P066-8,"Tapah, Perak",Dewan Rakyat,8,,,,
kang_chow_oh,Kang Chow Oh,,,,Malaysian Chinese Association,MCA,P120-8,"Kluang, Johor",Dewan Rakyat,8,,,,
karpal_singh,Karpal Singh,,,,Democratic Action Party,DAP,P046-8,"Jelutong, Penang",Dewan Rakyat,8,,,https://upload.wikimedia.org/wikipedia/commons/2/2e/Karpal_Singh.jpg,male
kerk_choo_ting,Kerk Choo Ting,,,,Parti Gerakan Rakyat Malaysia,Gerakan,P054-8,"Taiping, Perak",Dewan Rakyat,8,,,,
kerk_kim_hock,Kerk Kim Hock,,,,Democratic Action Party,DAP,P058-8,"Pasir Pinji, Perak",Dewan Rakyat,8,,,,male
kua_kia_soong,Kua Kia Soong,,,,Democratic Action Party,DAP,P090-8,"Petaling Jaya, Selangor",Dewan Rakyat,8,,,,
lai_lun_tze,Lai Lun Tze,,,,Parti Bersatu Sabah,PBS,P140-8,"Sandakan, Sabah",Dewan Rakyat,8,,,,
lau_dak_kee,Lau Dak Kee,,,,Democratic Action Party,DAP,P059-8,"Ipoh, Perak",Dewan Rakyat,8,,,,
law_hieng_ding,Law Hieng Ding,,,,Sarawak United Peoples' Party,SUPP,P168-8,"Sarikei, Sarawak",Dewan Rakyat,8,,,,
lee_kim_sai,Lee Kim Sai,,,,Malaysian Chinese Association,MCA,P089-8,"Hulu Langat, Selangor",Dewan Rakyat,8,,,,male
leo_michael_toyad,Leo Michael Toyad,,,,Parti Pesaka Bumiputera Bersatu,PBB,P173-8,"Mukah, Sarawak",Dewan Rakyat,8,,,,male
leo_moggie_irok,Leo Moggie Irok,,,,Parti Bansa Dayak Sarawak,PBDS,P170-8,"Kanowit, Sarawak",Dewan Rakyat,8,,,,
liew_ah_kim,Liew Ah Kim,,,,Democratic Action Party,DAP,P101-8,"Seputeh, Federal Territory of Kuala Lumpur",Dewan Rakyat,8,,,,
lim_ah_lek,Lim Ah Lek,,,,Malaysian Chinese Association,MCA,P079-8,"Bentong, Pahang",Dewan Rakyat,8,,,,
lim_guan_eng,Lim Guan Eng,,,,Democratic Action Party,DAP,P113-8,"Kota Melaka, Malacca",Dewan Rakyat,8,,,,male
lim_hock_seng,Lim Hock Seng,,,,Democratic Action Party,DAP,P040-8,"Bagan, Penang",Dewan Rakyat,8,,,,
lim_keng_yaik,Lim Keng Yaik,,,,Parti Gerakan Rakyat Malaysia,Gerakan,P062-8,"Beruas, Perak",Dewan Rakyat,8,,,,male
lim_kit_siang,Lim Kit Siang,,,,Democratic Action Party,DAP,P045-8,"Tanjong, Penang",Dewan Rakyat,8,,,,male
lim_lay_hoon,Lim Lay Hoon,,,,Malaysian Chinese Association,MCA,P015-8,"Padang Serai, Kedah",Dewan Rakyat,8,,,,
ling_chooi_sieng,Ling Chooi Sieng,,,,Malaysian Chinese Association,MCA,P068-8,"Lumut, Perak",Dewan Rakyat,8,,,,
ling_liong_sik,Ling Liong Sik,,,,Malaysian Chinese Association,MCA,P118-8,"Labis, Johor",Dewan Rakyat,8,,,,male
loke_yuen_yow,Loke Yuen Yow,,,,Malaysian Chinese Association,MCA,P071-8,"Tanjong Malim, Perak",Dewan Rakyat,8,,,,
m._mahalingam,M. Mahalingam,,,,Malaysian Indian Congress,MIC,P086-8,"Kapar, Selangor",Dewan Rakyat,8,,,,
mahathir_mohamad,Mahathir Mohamad,,,,United Malays National Organisation,UMNO,P004-8,"Kubang Pasu, Kedah",Dewan Rakyat,8,,,https://upload.wikimedia.org/wikipedia/commons/c/c0/Mahathir_Mohamad_addressing_the_United_Nations_General_Assembly_(September_25_2003).jpg,male
mahbud_hashim,Mahbud Hashim,,,,United Malays National Organisation,UMNO,P082-8,"Sabak Bernam, Selangor",Dewan Rakyat,8,,,,
maidom_pansai,Maidom Pansai,,,,Parti Bersatu Sabah,PBS,P136-8,"Kota Belud, Sabah",Dewan Rakyat,8,,,,
megat_junid_megat_ayub,Megat Junid Megat Ayub,,,,United Malays National Organisation,UMNO,P067-8,"Pasir Salak, Perak",Dewan Rakyat,8,,,,male
michael_asang,Michael Asang,,,,Parti Bersatu Sabah,PBS,P139-8,"Jambongan, Sabah",Dewan Rakyat,8,,,,
michael_lisa_kaya,Michael Lisa Kaya,,,,Parti Pesaka Bumiputera Bersatu,PBB,P180-8,"Bukit Mas, Sarawak",Dewan Rakyat,8,,,,
mohamad_sabu,Mohamad Sabu,,,,Pan-Malaysian Islamic Party,PAS,P022-8,"Nilam Puri, Kelantan",Dewan Rakyat,8,,,,male
mohamad_shukri_mohamed,Mohamad Shukri Mohamed,,,,Semangat 46,S46,P025-8,"Kok Lanas, Kelantan",Dewan Rakyat,8,,,,
mohamad_yusof_mohamed_nor,Mohamad Yusof Mohamed Nor,,,,United Malays National Organisation,UMNO,P030-8,"Besut, Terengganu",Dewan Rakyat,8,,,,
mohamed_farid_ariffin,Mohamed Farid Ariffin,,,,United Malays National Organisation,UMNO,P048-8,"Balik Pulau, Penang",Dewan Rakyat,8,,,,
mohamed_jamrah_(malaysia),Mohamed Jamrah,,,,United Malays National Organisation,UMNO,P069-8,"Bagan Datok, Perak",Dewan Rakyat,8,,,,
mohamed_kamal_hussain,Mohamed Kamal Hussain,,,,United Malays National Organisation,UMNO,P100-8,"Lembah Pantai, Federal Territory of Kuala Lumpur",Dewan Rakyat,8,,,,
mohamed_khaled_nordin,Mohamed Khaled Nordin,,,,United Malays National Organisation,UMNO,P130-8,"Johor Bahru, Johor",Dewan Rakyat,8,,,,male
mohamed_rahmat,Mohamed Rahmat,,,,United Malays National Organisation,UMNO,P131-8,"Pulai, Johor",Dewan Rakyat,8,,,,male
mohammad_abu_bakar_rautin_ibrahim,Mohammad Abu Bakar Rautin Ibrahim,,,,United Malays National Organisation,UMNO,P008-8,"Kuala Kedah, Kedah",Dewan Rakyat,8,,,,
mohd_shariff_omar,Mohd Shariff Omar,,,,United Malays National Organisation,UMNO,P039-8,"Tasek Gelugor, Penang",Dewan Rakyat,8,,,,
mohd._khalid_mohd._yunus,Mohd. Khalid Mohd. Yunus,,,,United Malays National Organisation,UMNO,P104-8,"Jempol, Negeri Sembilan",Dewan Rakyat,8,,,,
mohd._noh_rajab,Mohd. Noh Rajab,,,,United Malays National Organisation,UMNO,P105-8,"Tampin, Negeri Sembilan",Dewan Rakyat,8,,,,
mohd._sharif_jajang,Mohd. Sharif Jajang,,,,United Malays National Organisation,UMNO,P095-8,"Sepang, Selangor",Dewan Rakyat,8,,,,
mohd._tamrin_abdul_ghafar,Mohd. Tamrin Abdul Ghafar,,,,United Malays National Organisation,UMNO,P112-8,"Batu Berendam, Malacca",Dewan Rakyat,8,,,,
mohd._yasin_kamari,Mohd. Yasin Kamari,,,,United Malays National Organisation,UMNO,P124-8,"Sri Gading, Johor",Dewan Rakyat,8,,,,
mohd._zihin_mohd._hassan,Mohd. Zihin Mohd. Hassan,,,,United Malays National Organisation,UMNO,P050-8,"Larut, Perak",Dewan Rakyat,8,,,,
monggoh_orow,Monggoh Orow,,,,Parti Bersatu Sabah,PBS,P137-8,"Tuaran, Sabah",Dewan Rakyat,8,,,,
muhammad_abdullah_(malaysia),Muhammad Abdullah,,,,United Malays National Organisation,UMNO,P077-8,"Maran, Pahang",Dewan Rakyat,8,,,,
mustapha_harun,Mustapha Harun,,,,United Malays National Organisation,UMNO,P148-8,"Limbawang, Sabah",Dewan Rakyat,8,,,https://upload.wikimedia.org/wikipedia/commons/8/8c/Putatan_Sabah_TamanMemorialTunDatuMustapha-04.jpg,male
najib_razak,Najib Razak,,,,United Malays National Organisation,UMNO,P076-8,"Pekan, Pahang",Dewan Rakyat,8,,,https://upload.wikimedia.org/wikipedia/commons/7/70/Dato_Sri_Mohd_Najib_Tun_Razak.JPG,male
napsiah_omar,Napsiah Omar,,,,United Malays National Organisation,UMNO,P106-8,"Kuala Pilah, Negeri Sembilan",Dewan Rakyat,8,,,,
nasruddin_alang_saidin,Nasruddin Alang Saidin,,,,United Malays National Organisation,UMNO,P063-8,"Parit, Perak",Dewan Rakyat,8,,,,
nawawi_mat_awin,Nawawi Mat Awin,,,,United Malays National Organisation,UMNO,P057-8,"Tambun, Perak",Dewan Rakyat,8,,,,
nik_abdullah_arshad,Nik Abdullah Arshad,,,,Pan-Malaysian Islamic Party,PAS,P018-8,"Pengkalan Chepa, Kelantan",Dewan Rakyat,8,,,,
nurnikman_abdullah,Nurnikman Abdullah,,,,Parti Bersatu Sabah,PBS,P147-8,"Kimanis, Sabah",Dewan Rakyat,8,,,,
ong_ka_ting,Ong Ka Ting,,,,Malaysian Chinese Association,MCA,P132-8,"Pontian, Johor",Dewan Rakyat,8,,,,male
ong_tee_keat,Ong Tee Keat,,,,Malaysian Chinese Association,MCA,P088-8,"Ampang Jaya, Selangor",Dewan Rakyat,8,,,https://upload.wikimedia.org/wikipedia/commons/4/46/OngTeeKeat.jpg,male
ong_tin_kim,Ong Tin Kim,,,,Parti Gerakan Rakyat Malaysia,Gerakan,P070-8,"Telok Intan, Perak",Dewan Rakyat,8,,,,
osman_minudin,Osman Minudin,,,,Parti Bersatu Sabah,PBS,P138-8,"Kinabalu, Sabah",Dewan Rakyat,8,,,,
osu_sukam,Osu Sukam,,,,United Malays National Organisation,UMNO,P146-8,"Papar, Sabah",Dewan Rakyat,8,,,,male
othman_abdul,Othman Abdul,,,,United Malays National Organisation,UMNO,P009-8,"Pendang, Kedah",Dewan Rakyat,8,,,,male
g._palanivel,Palanivel Govindasamy,,GPalanivel,,Malaysian Indian Congress,MIC,P084-8,"Hulu Selangor, Selangor",Dewan Rakyat,8,,,,male
patau_rubis,Patau Rubis,,,,Sarawak National Party,SNAP,P154-8,"Mas Gading, Sarawak",Dewan Rakyat,8,,,,
peter_chin_fah_kui,Peter Chin Fah Kui,,,,Sarawak United Peoples' Party,SUPP,P178-8,"Miri, Sarawak",Dewan Rakyat,8,,,,male
peter_tinggom_kamarau,Peter Tinggom Kamarau,,,,Sarawak National Party,SNAP,P166-8,"Saratok, Sarawak",Dewan Rakyat,8,,,,
philip_yong_chiew_lip,Philip Yong Chiew Lip,,,,Parti Bersatu Sabah,PBS,P144-8,"Gaya, Sabah",Dewan Rakyat,8,,,,
qamaruzaman_ismail,Qamaruzaman Ismail,,,,United Malays National Organisation,UMNO,P052-8,"Bagan Serai, Perak",Dewan Rakyat,8,,,,
raden_malleh,Raden Malleh,,,,Parti Bersatu Sabah,PBS,P149-8,"Padas, Sabah",Dewan Rakyat,8,,,,
rafidah_aziz,Rafidah Aziz,,,,United Malays National Organisation,UMNO,P061-8,"Kuala Kangsar, Perak",Dewan Rakyat,8,,,,female
railey_jeffrey,Railey Jeffrey,,,,United Malays National Organisation,UMNO,P152-8,"Silam, Sabah",Dewan Rakyat,8,,,,
raja_ariffin_raja_sulaiman,Raja Ariffin Raja Sulaiman,,,,United Malays National Organisation,UMNO,P013-8,"Baling, Kedah",Dewan Rakyat,8,,,,
rakibah_abdul_manap,Rakibah Abdul Manap,,,,United Malays National Organisation,UMNO,P092-8,"Shah Alam, Selangor",Dewan Rakyat,8,,,,
richard_riot_jaem,Richard Riot Jaem,,,,Independent,IND,P160-8,"Serian, Sarawak",Dewan Rakyat,8,,,,male
robert_lau_hoi_chew,Robert Lau Hoi Chew,,,,Sarawak United Peoples' Party,SUPP,P172-8,"Sibu, Sarawak",Dewan Rakyat,8,,,https://upload.wikimedia.org/wikipedia/commons/9/91/Robert_Lau_Hoi_Chew.jpg,male
rohani_abdul_karim,Rohani Abdul Karim,,,,Parti Pesaka Bumiputera Bersatu,PBB,P155-8,"Santubong, Sarawak",Dewan Rakyat,8,,,,female
ruhanie_ahmad,Ruhanie Ahmad,,,,United Malays National Organisation,UMNO,P121-8,"Parit Sulong, Johor",Dewan Rakyat,8,,,,
s._s._subramaniam,S. S. Subramaniam,,,,Malaysian Indian Congress,MIC,P115-8,"Segamat, Johor",Dewan Rakyat,8,,,,
s._s._subramaniam_sinniah,S. S. Subramaniam Sinniah,,,,Malaysian Indian Congress,MIC,P115-8,"Segamat, Johor",Dewan Rakyat,8,,,,
sabbaruddin_chik,Sabbaruddin Chik,,,,United Malays National Organisation,UMNO,P080-8,"Temerloh, Pahang",Dewan Rakyat,8,,,,
saidin_adam,Saidin Adam,,,,United Malays National Organisation,UMNO,P083-8,"Tanjong Karang, Selangor",Dewan Rakyat,8,,,,
sakaran_dandai,Sakaran Dandai,,,,United Malays National Organisation,UMNO,P153-8,"Semporna, Sabah",Dewan Rakyat,8,,,,
samy_vellu,Samy Vellu,,,,Malaysian Indian Congress,MIC,P056-8,"Sungai Siput, Perak",Dewan Rakyat,8,,,,male
sanusi_junid,Sanusi Junid,,,,United Malays National Organisation,UMNO,P003-8,"Jerlun-Langkawi, Kedah",Dewan Rakyat,8,,,,
shahidan_kassim,Shahidan Kassim,,,,United Malays National Organisation,UMNO,P002-8,"Arau, Perlis",Dewan Rakyat,8,,,,male
sim_kwang_yang,Sim Kwang Yang,,,,Democratic Action Party,DAP,P157-8,"Bandar Kuching, Sarawak",Dewan Rakyat,8,,,,
siti_zaharah_sulaiman,Siti Zaharah Sulaiman,,,,United Malays National Organisation,UMNO,P078-8,"Mentakab, Pahang",Dewan Rakyat,8,,,,
siti_zainabon_abu_bakar,Siti Zainabon Abu Bakar,,,,United Malays National Organisation,UMNO,P129-8,"Tebrau, Johor",Dewan Rakyat,8,,,,
subramaniam_sinniah,Subramaniam Sinniah,,,,Malaysian Indian Congress,MIC,P115-8,"Segamat, Johor",Dewan Rakyat,8,,,,male
sulaiman_daud,Sulaiman Daud,,,,Parti Pesaka Bumiputera Bersatu,PBB,P156-8,"Petra Jaya, Sarawak",Dewan Rakyat,8,,,,male
suleiman_mohamed,Suleiman Mohamed,,,,United Malays National Organisation,UMNO,P098-8,"Titiwangsa, Federal Territory of Kuala Lumpur",Dewan Rakyat,8,,,,
syed_hamid_albar,Syed Hamid Albar,,,,United Malays National Organisation,UMNO,P128-8,"Kota Tinggi, Johor",Dewan Rakyat,8,,,,male
t._marimuthu_(malaysia),T. Marimuthu,,,,Malaysian Indian Congress,MIC,P109-8,"Telok Kemang, Negeri Sembilan",Dewan Rakyat,8,,,,
taiman_lumaing,Taiman Lumaing,,,,Parti Bersatu Sabah,PBS,P150-8,"Pensiangan, Sabah",Dewan Rakyat,8,,,,
tajol_rosli_mohd_ghazali,Tajol Rosli Mohd Ghazali,,,,United Malays National Organisation,UMNO,P049-8,"Gerik, Perak",Dewan Rakyat,8,,,,male
tan_kok_wai,Tan Kok Wai,,,,Democratic Action Party,DAP,P102-8,"Sungai Besi, Federal Territory of Kuala Lumpur",Dewan Rakyat,8,,,,male
tan_seng_giaw,Tan Seng Giaw,,,,Democratic Action Party,DAP,P096-8,"Kepong, Federal Territory of Kuala Lumpur",Dewan Rakyat,8,,,,male
teng_gaik_kwan,Teng Gaik Kwan,,,,Malaysian Chinese Association,MCA,P073-8,"Raub, Pahang",Dewan Rakyat,8,,,,
tengku_mahmud_tengku_mansor,Tengku Mahmud Tengku Mansor,,,,United Malays National Organisation,UMNO,P031-8,"Setiu, Terengganu",Dewan Rakyat,8,,,,
tengku_razaleigh_hamzah,Tengku Razaleigh Hamzah,,,,Semangat 46,S46,P029-8,"Gua Musang, Kelantan",Dewan Rakyat,8,,,,male
thomas_salang_siden,Thomas Salang Siden,,,,Parti Bansa Dayak Sarawak,PBDS,P169-8,"Julau, Sarawak",Dewan Rakyat,8,,,,
ting_chew_peh,Ting Chew Peh,,,,Malaysian Chinese Association,MCA,P064-8,"Gopeng, Perak",Dewan Rakyat,8,,,,
v._david,V. David,,,,Democratic Action Party,DAP,P091-8,"Puchong, Selangor",Dewan Rakyat,8,,,,male
wahab_suhaili,Wahab Suhaili,,,,Parti Pesaka Bumiputera Bersatu,PBB,P161-8,"Batang Sadong, Sarawak",Dewan Rakyat,8,,,,
wan_abu_bakar_wan_mohamad,Wan Abu Bakar Wan Mohamad,,,,United Malays National Organisation,UMNO,P074-8,"Jerantut, Pahang",Dewan Rakyat,8,,,,
wan_hanafiah_wan_mat_saman,Wan Hanafiah Wan Mat Saman,,,,United Malays National Organisation,UMNO,P006-8,"Kota Setar, Kedah",Dewan Rakyat,8,,,,
wan_junaidi_tuanku_jaafar,Wan Junaidi Tuanku Jaafar,,,,Parti Pesaka Bumiputera Bersatu,PBB,P162-8,"Batang Lupar, Sarawak",Dewan Rakyat,8,,,,male
