id,wikidata
XVII,Q16487502
XXII,Q16541755
XXIII,Q3677902
XIX,Q16541758
XX,Q17625440
XI,Q16541763
IX,Q3677904
XV,Q3677917
XVI,Q16541782
X,Q3677918
III,Q16541787
IV,Q16541789
V,Q48814120
XIV,Q16541794
XVIII,Q3677921
I,Q16541799
II,Q16541803
XXI,Q16541807
XXVI,Q16541809
XXIV,Q16541812
XXV,Q16541816
XII,Q16541820
VI,Q16541823
XIII,Q3677920
XXVII,Q16541828
VII,Q16541837
VIII,Q16541832
A,Q44050239
B,Q44050374
C,Q44050372
D,Q44050370
