id,uuid
sd,08821c11-c7cb-49e5-a790-590e8cf9a592
kok,e35bf1e0-9484-438b-9ade-2176160cbad1
kesk,6ffabe5a-fd95-4072-b5b6-c38a47445a7b
ps,ce7685c7-143c-448b-84c8-fe8efef69609
vihr,276ad4a2-c6dd-4fc1-8ad0-97e2c50172e4
Suomen maaseudun puolueen eduskuntaryhmä,bf8efc0f-f0f3-4718-8b89-8b95cc4c28fc
kd,b3b04615-3b5a-43d4-91c1-6e9bc38947e6
r,a58f5e9b-b1b4-473e-87b9-9e94549dfcc4
vas,eff06f5c-806b-40c2-99b5-12d8b6a219e6
m11,dea20afd-6bcc-459f-8f70-208e0def278b
Demokraattinen vaihtoehto,a35ee316-4742-403a-8085-e57e91f365ca
Vasemmistoryhmä,5dfed955-eb99-4b0b-b7c2-8e5cdf98271e
Eduskuntaryhmä Nuorsuomalaiset ja Risto Kuisma,dd750293-1f98-4a6f-b393-175d8d2d6758
Remonttiryhmä,ff19557b-4f94-4d38-af49-7afdc07508b8
Vasenryhmän eduskuntaryhmä,4c183656-b2d2-488b-bfc1-ca386834616d
