id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender,wikidata,wikidata_group,wikidata_area
93031b43-807a-44d6-bae6-842503eb861d,'Maboiketlo Maliehe,'Maboiketlo Maliehe,,,,DC,dc,proportional_representation,Proportional Representation,National Assembly,9,,,,,,Q1185836,
bdc2fce3-e4e4-4ce8-91cf-4f55e3084a28,'Maeketsang Molotsi,'Maeketsang Molotsi,,,,LCD,lcd,proportional_representation,Proportional Representation,National Assembly,9,,,,,,Q939391,
1cb4725d-d241-4948-8303-3b8737a30dc1,'Majoel Tlali,'Majoel Tlali,,,,LCD,lcd,proportional_representation,Proportional Representation,National Assembly,9,,,,,,Q939391,
c8fda151-f16a-43b3-a822-73beb8256ec0,'Malerato Thamae,'Malerato Thamae,,,,LCD,lcd,proportional_representation,Proportional Representation,National Assembly,9,,,,,,Q939391,
11791375-a616-4c63-a2ca-03dcc1fb23ec,'Maletsema Lenkoane,'Maletsema Lenkoane,,,,DC,dc,proportional_representation,Proportional Representation,National Assembly,9,,,,,,Q1185836,
0f668b69-8357-476c-bf53-135452cea9aa,'Mamookho Phiri,'Mamookho Phiri,,,,DC,dc,proportional_representation,Proportional Representation,National Assembly,9,,,,,,Q1185836,
dad5c322-c9c4-442e-80ce-4df9ad0aac02,'Maneo 'Mathabo Nelly Moremoholo,'Maneo 'Mathabo Nelly Moremoholo,,,,DC,dc,74,Thaba-Tseka,National Assembly,9,,,,female,,Q1185836,
ef016723-5420-48fb-9acd-ffe1495be285,'Manthabiseng Phohleli,'Manthabiseng Phohleli,,,,AD,ad,proportional_representation,Proportional Representation,National Assembly,9,,,,,,,
50995fac-a2fa-4f23-a6eb-d9547bd17e9d,'Mantsíuoa Mosothoane,'Mantsíuoa Mosothoane,,,,MEC,mec,proportional_representation,Proportional Representation,National Assembly,9,,,,,,,
d00c6f73-38c1-4386-a2d3-5b306c591762,'Maphoka Motoboli,'Maphoka Motoboli,,,,AD,ad,proportional_representation,Proportional Representation,National Assembly,9,,,,,,,
fc2f9ed2-8e3c-4d08-b129-46edf6c06f9d,'Mapulumo Hlao,'Mapulumo Hlao,,,,BNP,bnp,proportional_representation,Proportional Representation,National Assembly,9,,,,,,Q304032,
48803272-e768-4625-8ee5-ac9307a944a7,'Marefuoe Alice 'Muso,'Marefuoe Alice 'Muso,,,,DC,dc,62,Ketane,National Assembly,9,,,,female,,Q1185836,
a4a74874-bcd8-4c93-8436-86d738254c8e,'Masekoala Motanyane,'Masekoala Motanyane,,,,LCD,lcd,proportional_representation,Proportional Representation,National Assembly,9,,,,,,Q939391,
520bb175-e379-43ae-81d7-7122a0133bca,'Maseoehla Ntlama,'Maseoehla Ntlama,,,,MEC,mec,proportional_representation,Proportional Representation,National Assembly,9,,,,,,,
67b080a8-20bd-434e-89d8-cc5a2b81c2ec,'Masuthang A. Taole,'Masuthang A. Taole,,,,DC,dc,72,Mantšonyane,National Assembly,9,,,,female,,Q1185836,
0a9409d3-7d3b-4896-a510-744882d10ba7,'Matebatso Doti,'Matebatso Doti,,,,ABC,abc,36,Lithabaneng,National Assembly,9,,,,female,,Q1346132,
aa69426f-51a2-4890-bc77-77836474ed62,'Mathabiseng Arcylia Phohleli,'Mathabiseng Arcylia Phohleli,,,,DC,dc,44,Rothe,National Assembly,9,,,,female,,Q1185836,
7c71e451-66a3-410b-a87b-4f083e2c6d28,'Mathabo Moremoholo,'Mathabo Moremoholo,,,,AD,ad,proportional_representation,Proportional Representation,National Assembly,9,,,,,,,
0e42eb99-e1ad-47ca-9013-a31c2a068d50,'Mathato Phafoli,'Mathato Phafoli,,,,ABC,abc,proportional_representation,Proportional Representation,National Assembly,9,,,,,,Q1346132,
34cba75d-eae3-4875-ae52-81cdb8edf276,Aumane Tlohelang Peter,Aumane Tlohelang Peter,,,,ADC,adc,75,Semena,National Assembly,9,,,,female,,,
9379007c-9f63-4e3f-b7a9-55da87162b84,Boomo Frank Sofonia,Boomo Frank Sofonia,,,,ABC,abc,38,Thaba - Bosiu,National Assembly,9,,,,male,,Q1346132,
9de92e1e-a2bd-49ba-87e3-844d5ea203c8,Chalane Cletus Phori,Chalane Cletus Phori,,,,ABC,abc,34,Qoaling,National Assembly,9,,,,male,,Q1346132,
521e3854-7ad7-4902-b00b-b2b504523123,Dr. Motsoahae Thabane,Dr. Motsoahae Thabane,,,,ABC,abc,37,Abia,National Assembly,9,,,,male,,Q1346132,
11feeed3-497a-4d88-aafc-1d151e42ce80,Dr. Pakalitha B. Mosisili,Dr. Pakalitha B. Mosisili,,,,DC,dc,71,Tsoelike,National Assembly,9,,,https://upload.wikimedia.org/wikipedia/commons/9/92/Pakalitha_Mosisili_with_Obamas_cropped.jpg,male,Q57732,Q1185836,
8e30cab6-e8a3-43b7-ac97-ec0bc3df00a8,Dr. Pontšo Susan 'Matumelo Sekatle,Dr. Pontšo Susan 'Matumelo Sekatle,,,,DC,dc,69,Qacha's Nek,National Assembly,9,,,,female,Q7228376,Q1185836,
b7aae119-84c4-42a0-af54-1001a594b0ed,Habofanoe Sixtus Lehana,Habofanoe Sixtus Lehana,,,,ABC,abc,23,Khafung,National Assembly,9,,,,male,,Q1346132,
a5a1e55e-320e-432a-a63c-c6e7cbf58f68,Halebonoe James Setsabi,Halebonoe James Setsabi,,,,ABC,abc,18,Kolonyama,National Assembly,9,,,,male,,Q1346132,
71d42e1c-b63b-4b87-ae9f-3fa7119226f4,Joang Molapo,Joang Molapo,,,,BNP,bnp,proportional_representation,Proportional Representation,National Assembly,9,,,,,,Q304032,
41f65de5-05b1-4246-8f7b-d0412f83088d,Jobo Sekautu,Jobo Sekautu,,,,DC,dc,75,Semena,National Assembly,9,,,,male,,Q1185836,
31c90c11-df12-46f7-8cbd-2272d0968a45,Kabelo Mafura,Kabelo Mafura,,,,DC,dc,66,Sebapala,National Assembly,9,,,,male,,Q1185836,
beb6b168-d0e7-4969-bb10-3a303daff5bb,Kamoho Joseph Moroeng,Kamoho Joseph Moroeng,,,,DC,dc,59,Mekaling,National Assembly,9,,,,male,,Q1185836,
ada555f9-d628-4bb5-a48b-9a56645060a5,Keketso 'Manthabiseng Rants'o,Keketso 'Manthabiseng Rants'o,,,,RCL,rcl,proportional_representation,Proportional Representation,National Assembly,9,,,,,,Q24233197,
1df66364-5bfe-45c5-aece-32da45dc3599,Keketso Utloang Sello,Keketso Utloang Sello,,,,ABC,abc,13,Hlotse,National Assembly,9,,,,male,,Q1346132,
6ebf34aa-61b5-410f-92bd-867037c679d5,Khotso Elias Letsatsi,Khotso Elias Letsatsi,,,,DC,dc,53,Likhoele,National Assembly,9,,,,male,,Q1185836,
199dca07-ad62-42a7-bdee-f98a027728d7,Kibane Tebello Lawrence,Kibane Tebello Lawrence,,,,TSD,tsd,17,Peka,National Assembly,9,,,,male,,,
aa8e680c-a32b-44c3-931f-d1ef51fe11a1,Kimetso Mathaba,Kimetso Mathaba,,,,NIP,nip,proportional_representation,Proportional Representation,National Assembly,9,,,,,,Q6973497,
50aef317-b776-4438-b96c-22e7fbbe02b7,Kose Julius Makoa,Kose Julius Makoa,,,,DC,dc,proportional_representation,Proportional Representation,National Assembly,9,,,,,,Q1185836,
9faa3ee4-e945-4d74-b257-e8f1569595b4,Kotiti Lawson Diholo,Kotiti Lawson Diholo,,,,DC,dc,47,Maletsunyane,National Assembly,9,,,,male,,Q1185836,
4ab525f0-a9e5-496f-a0b1-72b617850fa9,Leboea Mothuku,Leboea Mothuku,,,,ABC,abc,4,Qalo,National Assembly,9,,,,male,,Q1346132,
2a288956-6439-4fce-a35c-2c657dcf527c,Lechoo D. Setenane,Lechoo D. Setenane,,,,ABC,abc,proportional_representation,Proportional Representation,National Assembly,9,,,,,,Q1346132,
55ae518b-3cda-4d1c-8c98-3cf39f1969ff,Leeto Putsoane Ezekiel,Leeto Putsoane Ezekiel,,,,LMM,lmm,49,Kolo,National Assembly,9,,,,male,,,
ad55707d-6676-48f8-96ee-9d8960c3c84d,Lefu Clement Hlomelang,Lefu Clement Hlomelang,,,,ABC,abc,20,'Makhoroana,National Assembly,9,,,,male,,Q1346132,
4cee954e-8358-4a92-8973-fa8a675e77f7,Lehlohonolo Hlapisi,Lehlohonolo Hlapisi,,,,DC,dc,51,Maliepetsane,National Assembly,9,,,,male,,Q1185836,
8a299790-f663-46a9-bcdb-309094491173,Lehlohonolo Moramotse,Lehlohonolo Moramotse,,,,ABC,abc,35,Lithoteng,National Assembly,9,,,,male,,Q1346132,
d5cddb33-2aff-4da4-a9cf-06db7e4cce09,Lehloka Hlalele,Lehloka Hlalele,,,,DC,dc,proportional_representation,Proportional Representation,National Assembly,9,,,,,,Q1185836,
f8054f66-a4b2-4bf9-bd6f-bce07bb05c61,Lejaka Lesoma,Lejaka Lesoma,,,,LCD,lcd,proportional_representation,Proportional Representation,National Assembly,9,,,,,,Q939391,
33700b91-2172-423a-9805-0f1015ab6506,Lekhetho Mosito,Lekhetho Mosito,,,,ABC,abc,16,Likhetlane,National Assembly,9,,,,male,,Q1346132,
352545ec-bd02-46f2-aad9-ad8f064a1a35,Lekhetho Rakuoane,Lekhetho Rakuoane,,,,PFD,pfd,proportional_representation,Proportional Representation,National Assembly,9,,,,,,Q2104299,
9797a8c8-152a-45ec-a79c-a5ac01c4fc41,Lesego Casayel Makgothi,Lesego Casayel Makgothi,,,,ABC,abc,32,Maseru,National Assembly,9,,,,male,,Q1346132,
4bbb005c-5062-466f-99c2-1ddff527955e,Leshoboro Mohlajoa,Leshoboro Mohlajoa,,,,ABC,abc,22,Malimong,National Assembly,9,,,,male,,Q1346132,
952fc903-9fc4-4d3d-b24c-58443e3f964c,Lesojane F. Leuta,Lesojane F. Leuta,,,,BNP,bnp,proportional_representation,Proportional Representation,National Assembly,9,,,,,,Q304032,
ee1cb3f4-2eea-49c1-9c11-593fd09d5abb,Lethusang Daniel Kompi,Lethusang Daniel Kompi,,,,DC,dc,60,Qaqatu,National Assembly,9,,,,male,,Q1185836,
50c2b0d6-760f-4be4-bb2e-4eb61483b898,Likeleli Tampane - Monare,Likeleli Tampane - Monare,,,,DC,dc,78,Senqu,National Assembly,9,,,,female,,Q1185836,
4a3d2347-fbab-498d-b57e-a1709327f50b,Likopo Remington Mahase,Likopo Remington Mahase,,,,ABC,abc,28,Khubetsoana,National Assembly,9,,,,male,,Q1346132,
6d22a9f8-8b1d-4fc2-b47c-b0b4aca891e7,Limpho Justice Tau,Limpho Justice Tau,,,,DPL,dpl,proportional_representation,Proportional Representation,National Assembly,9,,,,,,,
6444f656-d621-4e21-8c5e-94ce3df680f2,Lineo Irene Molise,Lineo Irene Molise,,,,DC,dc,proportional_representation,Proportional Representation,National Assembly,9,,,,,,Q1185836,
746bf64f-edf4-4d72-bfd2-1a9f6c7b5cd6,Liteboho Kompi,Liteboho Kompi,,,,LCD,lcd,proportional_representation,Proportional Representation,National Assembly,9,,,,,,Q939391,
5e371b49-96ce-4d39-b1f9-e3e2f329699c,Lits'oane Lits'oane,Lits'oane Lits'oane,,,,ABC,abc,21,Bela-Bela,National Assembly,9,,,,male,,Q1346132,
d0646ca8-3c1c-4dc1-b236-44e2d7283a49,Mabatsoeneng E. Sibolla,Mabatsoeneng E. Sibolla,,,,ABC,abc,proportional_representation,Proportional Representation,National Assembly,9,,,,,,Q1346132,
720a1c66-9ac3-4636-9149-13b7c4345208,Machesetsa Mofomobe,Machesetsa Mofomobe,,,,BNP,bnp,proportional_representation,Proportional Representation,National Assembly,9,,,,,,Q304032,
8f14c034-6096-4ee0-abdc-0e81374290f9,Mafahla Nt'salla,Mafahla Nt'salla,,,,BCP,bcp,67,Mount Moorosi,National Assembly,9,,,,male,,Q512488,
e6f86017-2b3e-4d8a-b718-dd2373b86f68,Mafako Molefe,Mafako Molefe,,,,LCD,lcd,proportional_representation,Proportional Representation,National Assembly,9,,,,,,Q939391,
0ae8730d-59d1-4092-b334-4f4eba3c7f9a,Mafojane Thabang Paul,Mafojane Thabang Paul,,,,NIP,nip,30,Motimposo,National Assembly,9,,,,female,,Q6973497,
bab8e1c8-947b-4426-ad0c-cef78dc20e4f,Mahala Molapo,Mahala Molapo,,,,ABC,abc,8,Thaba-Phatšoa,National Assembly,9,,,,male,,Q1346132,
b678ece7-0d5c-4be1-b4c5-c8d2d3be329a,Mahali Agnes Phamotse,Mahali Agnes Phamotse,,,,DC,dc,proportional_representation,Proportional Representation,National Assembly,9,,,,,,Q1185836,
b6b44d76-93cd-4aff-b87d-5f659da58df6,Mahali Phamotse,Mahali Phamotse,,,,AD,ad,proportional_representation,Proportional Representation,National Assembly,9,,,,,,,
