id,name,position,start_date,end_date,type
62469374-a554-4b8f-bdeb-7c07486a008b,Alan Kelly,member of the European Parliament,,,other_legislatures
62469374-a554-4b8f-bdeb-7c07486a008b,Alan Kelly,senator of Ireland,,,other_legislatures
1693480d-a2ae-4990-bb15-83d9d5435b65,Alan Shatter,Minister for Justice and Equality,2011-03-09,2014-05-07,executive
1693480d-a2ae-4990-bb15-83d9d5435b65,Alan Shatter,Minister for Defence,2011-03-09,2014-05-07,executive
29e99fd4-ac40-4c4a-8154-7f01ef8e4dad,Alex White,senator of Ireland,,,other_legislatures
29e99fd4-ac40-4c4a-8154-7f01ef8e4dad,Alex White,"Minister for Communications, Energy and Natural Resources",2014-07-11,,executive
b90dec6e-71d8-4266-8f7a-749939153402,Ann Phelan,Minister of State for Rural Economic Development and Rural Transport,2014-07,,executive
8286f46e-ddb2-470b-9517-4a1565599e20,Bernard Durkan,senator of Ireland,,,other_legislatures
9f2189bf-01d4-414f-9c56-3efba8c3e84d,Billy Kelleher,Minister of State for Trade and Development,2009-04-22,2011-03-09,executive
9f2189bf-01d4-414f-9c56-3efba8c3e84d,Billy Kelleher,Minister of State for Labour Affairs,2007-06-20,2009-04-21,executive
9f2189bf-01d4-414f-9c56-3efba8c3e84d,Billy Kelleher,senator of Ireland,,,other_legislatures
fa4f8b67-d284-4611-83a7-7593d8c66e1c,Brendan Howlin,Minister for Public Expenditure and Reform,2011-03-09,,executive
fa4f8b67-d284-4611-83a7-7593d8c66e1c,Brendan Howlin,Leader of the Labour Party,2016-05-20,,party
fa4f8b67-d284-4611-83a7-7593d8c66e1c,Brendan Howlin,"Minister for the Environment, Community and Local Government",1994-12-14,1997-06-26,executive
fa4f8b67-d284-4611-83a7-7593d8c66e1c,Brendan Howlin,senator of Ireland,1983-02,1987-02,other_legislatures
fa4f8b67-d284-4611-83a7-7593d8c66e1c,Brendan Howlin,Ceann Comhairle,2007-06-26,2011-03-09,self
fa4f8b67-d284-4611-83a7-7593d8c66e1c,Brendan Howlin,Minister for Health,1993-01-12,1994-11-17,executive
984ac2ef-582b-4d99-9d6e-8127039120c3,Brendan Ryan,senator of Ireland,,,other_legislatures
b27a79c2-849e-45c4-b59f-6c963d4a95d6,Brendan Smith,Minister for Justice and Equality,2011-01-20,2011-03-09,executive
b27a79c2-849e-45c4-b59f-6c963d4a95d6,Brendan Smith,"Minister for Agriculture, Food and the Marine",2008-05-07,2011-03-09,executive
b27a79c2-849e-45c4-b59f-6c963d4a95d6,Brendan Smith,Minister of State for Children,2007-06-20,2008-05-07,executive
d540d9bf-15f9-4517-b71d-dcb6b89a08dd,Ciarán Cannon,senator of Ireland,,,other_legislatures
05126310-d729-4dac-8a54-95167396618d,Dan Neville,senator of Ireland,,,other_legislatures
e529b32d-0b30-485a-91cf-0c5c2aedf109,Darragh O'Brien,senator of Ireland,,,other_legislatures
c5647507-54b3-47c6-abb9-9942422b8c3b,David Cullinane,senator of Ireland,,,other_legislatures
ca495666-fb7b-4f89-843d-d50af5e50ffc,Denis Naughten,senator of Ireland,,,other_legislatures
629ebc83-9aa3-477b-a688-a4213422a245,Dominic Hannigan,senator of Ireland,,,other_legislatures
b10bf1ad-ed83-4f17-94d7-de6363b1baec,Eamon Gilmore,Tánaiste,2011-03-09,2014-07-04,executive
b10bf1ad-ed83-4f17-94d7-de6363b1baec,Eamon Gilmore,Minister for Foreign Affairs and Trade,2011-03-09,2014-07-11,executive
b10bf1ad-ed83-4f17-94d7-de6363b1baec,Eamon Gilmore,Leader of the Labour Party,2007-09-06,2014-07-04,party
7a628f9f-3eb2-462f-8871-d62d77ee0e5a,Eamon Scanlon,senator of Ireland,,,other_legislatures
31eec3de-c928-40c3-a8dd-7e6ce781755b,Enda Kenny,Taoiseach,2011-03-09,,executive
31eec3de-c928-40c3-a8dd-7e6ce781755b,Enda Kenny,Leader of Fine Gael,2002-06-05,,party
31eec3de-c928-40c3-a8dd-7e6ce781755b,Enda Kenny,Minister for Defence,2014-05-07,2014-07-11,executive
31eec3de-c928-40c3-a8dd-7e6ce781755b,Enda Kenny,Leader of the Opposition,2002-06-05,2011-03-09,self
31eec3de-c928-40c3-a8dd-7e6ce781755b,Enda Kenny,"Minister for Arts, Heritage and the Gaeltacht",1994-12-15,1997-06-26,executive
05cd1938-2f36-43d2-a858-cbc235c96c23,Fergus O'Dowd,Minister of State for the NewEra Project,,,executive
05cd1938-2f36-43d2-a858-cbc235c96c23,Fergus O'Dowd,senator of Ireland,,,other_legislatures
fee6a407-8bd8-43c0-a9ce-f5b1c8ecb08b,Frances Fitzgerald,Minister for Children and Youth Affairs,,,executive
fee6a407-8bd8-43c0-a9ce-f5b1c8ecb08b,Frances Fitzgerald,senator of Ireland,,,other_legislatures
a88e09ef-59f8-4e54-b4d6-1c15d5a33c4b,Frank Feighan,senator of Ireland,,,other_legislatures
e79ad280-e8c6-497e-9e4d-d17f71c03121,Gerry Adams,Member of Parliament in the United Kingdom,1997-05-01,2011-01-26,other_legislatures
e79ad280-e8c6-497e-9e4d-d17f71c03121,Gerry Adams,Member of the Legislative Assembly of Northern Ireland,1998-06-25,2010-12-07,other_legislatures
e79ad280-e8c6-497e-9e4d-d17f71c03121,Gerry Adams,Leader of Sinn Féin,1983-11-13,,party
f789cb60-ceaf-42a9-8bca-5dda04205e8a,Hildegarde Naughton,senator of Ireland,,,other_legislatures
f789cb60-ceaf-42a9-8bca-5dda04205e8a,Hildegarde Naughton,Mayor of Galway,,,party
baefaa95-4fca-4ff6-8b47-796fcb4cff64,Jack Wall,senator of Ireland,,,other_legislatures
f19f60c8-acab-4a42-b8a1-edd3d894e158,James Bannon,senator of Ireland,,,other_legislatures
e0358beb-ea44-4f39-8fc1-fbe65d551998,Jan O'Sullivan,Minister of State for Housing and Planning,2011-12-20,2014-07-11,executive
e0358beb-ea44-4f39-8fc1-fbe65d551998,Jan O'Sullivan,senator of Ireland,1993-02,1997-07,other_legislatures
e0358beb-ea44-4f39-8fc1-fbe65d551998,Jan O'Sullivan,Minister for Education and Skills,2014-07-11,,executive
e0358beb-ea44-4f39-8fc1-fbe65d551998,Jan O'Sullivan,Minister of State for Trade and Development,2011-03-10,2011-12-20,executive
04bf27fd-f9af-4e3a-a669-bbfff0f44f82,Jerry Buttimer,senator of Ireland,,,other_legislatures
1db07369-e47f-4caf-a4ff-5d6b69c508d4,Jimmy Deenihan,senator of Ireland,,,other_legislatures
