id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,term,start_date,image,gender,wikidata,wikidata_group,wikidata_area
e92eb826-e499-48bf-ad5d-8f3745114de2,Adrien Charles Duval,"Duval, Adrien Charles",,,,Alliance LEPEP,alliance_lepep,17,Curepipe/Midlands,2014,,,,,Q6851928,
90615393-9dea-444a-b80c-e45fa6530642,Ahmad Bashir Jahangeer,"Jahangeer, Ahmad Bashir",,,,Alliance LEPEP,alliance_lepep,13,Souillac/Rivière-des-Anguilles,2014,,,,,Q6851928,
a3d1a5f2-7558-4e87-a9c9-29714e37a41b,Ahmed Yousuf Abdul Razack Shakeel Mohamed,"Mohamed, Ahmed Yousuf Abdul Razack Shakeel",,,,PTr-MMM,ptr-mmm,3,Port-Louis maritime et est,2014,,,,,Q3366796,
b92442a4-d817-4c24-b5ed-f9131dc45ebb,Alan Ganoo,"Ganoo, Alan",,,,PTr-MMM,ptr-mmm,14,Savanne/Rivière-Noire,2014,,,,,Q3366796,
032b29c5-c4c6-4258-9a62-94a15d21e428,Anerood Jugnauth,"Jugnauth, Anerood",,,,Alliance LEPEP,alliance_lepep,7,Piton/Rivière-du-Rempart,2014,,,,,Q6851928,
86347219-b930-4a35-9a21-a6e06405537c,Anil Kumarsingh Gayan,"Gayan, Anil Kumarsingh",,,,Alliance LEPEP,alliance_lepep,20,Beau-Bassin/Petite Rivière,2014,,,,,Q6851928,
0b3c4eb9-f64d-485e-881c-0593eeb59809,Ashit Kumar Gungah,"Gungah, Ashit Kumar",,,,Alliance LEPEP,alliance_lepep,6,Grand-Baie/Poudre d’Or,2014,,,,,Q6851928,
63f93a77-5823-470e-ae74-e4f5b64ea75a,Buisson Leopold,"Leopold, Buisson",,,,OPR,opr,21,Rodrigues,2014,,,,,Q7357462,
87307233-9582-4f7c-8310-7c0f9f2e0b97,Charles Gaëtan Xavier-Luc Duval,"Duval, Charles Gaëtan Xavier-Luc",,,,Alliance LEPEP,alliance_lepep,18,Belle-Rose/Quatre-Bornes,2014,,,,,Q6851928,
d1487cf1-e4b1-409e-a057-48c028031a22,Deveena (Sandhya) Boygah,"Boygah, Deveena (Sandhya)",,,,Alliance LEPEP,alliance_lepep,11,Vieux Grand-Port/Rose-Belle,2014,,,,,Q6851928,
b67667fc-87e7-449d-8995-c17d8c9b45bc,Dhananjay (Ritish) Ramful,"Ramful, Dhananjay (Ritish)",,,,PTr-MMM,ptr-mmm,12,Mahebourg/Plaine-Magnien,2014,,,,,Q3366796,
13f06c6b-7f4a-4224-a60a-6cf2eaaf22aa,Dharmendar (Sudhir) Sesungkur,"Sesungkur, Dharmendar (Sudhir)",,,,Alliance LEPEP,alliance_lepep,10,Montagne-Blanche-GRSE,2014,,,,,Q6851928,
284a716e-9f6f-4282-93ba-b6c0406c95cf,Ezra Seewoosunkur Jhuboo,"Jhuboo, Ezra Seewoosunkur",,,,PTr-MMM,ptr-mmm,14,Savanne/Rivière-Noire,2014,,,,,Q3366796,
9db3ed54-678e-4a77-930c-d8ba4cf472cb,Fazila Daureeawoo,"Daureeawoo, Fazila",,,,Alliance LEPEP,alliance_lepep,19,Stanley/Rose-Hill,2014,,,,,Q6851928,
37d113e7-5508-4f9e-88b0-cecad850b00e,Francisco François,"François, Francisco",,,,OPR,opr,21,Rodrigues,2014,,,,,Q7357462,
1c3d9dd5-3e2e-490e-83c0-40a643bfbd2d,Georges Pierre (Joe) Lesjongard,"Lesjongard, Georges Pierre (Joe)",,,,PTr-MMM,ptr-mmm,14,Savanne/Rivière-Noire,2014,,,,,Q3366796,
f5ddeb5b-04d1-4d7d-a059-1fb6288394ad,Gowkaran (Vikash) Oree,"Oree, Gowkaran (Vikash)",,,,Alliance LEPEP,alliance_lepep,4,Port-Louis nord-Montagne-Longue,2014,,,,,Q6851928,
0b58c5a9-e1fb-4005-be7d-94fbf42206a6,Ivan Leslie Collendavelloo,"Collendavelloo, Ivan Leslie",,,,Alliance LEPEP,alliance_lepep,19,Stanley/Rose-Hill,2014,,,,,Q6851928,
1cbcf019-69f6-4b50-8392-74f23a93a6ee,Jayeshwur Raj Dayal,"Dayal, Jayeshwur Raj",,,,Alliance LEPEP,alliance_lepep,9,Flacq/Bon Accueil,2014,,,,,Q6851928,
14daf176-359b-4c3c-932c-4cc951a78de4,Jean Christophe Stephan Toussaint,"Toussaint, Jean Christophe Stephan",,,,Alliance LEPEP,alliance_lepep,17,Curepipe/Midlands,2014,,,,,Q6851928,
ce884766-50b9-4746-a1ee-a8229d2fde95,Jean-Nel Alain Aliphon,"Aliphon, Jean-Nel Alain",,,,Alliance LEPEP,alliance_lepep,20,Beau-Bassin/Petite Rivière,2014,,,,,Q6851928,
ef4e3d8d-3027-47d4-8883-c6332df03124,Kalidass (Sanjeev) Teeluckdharry,"Teeluckdharry, Kalidass (Sanjeev)",,,,Alliance LEPEP,alliance_lepep,5,Pamplemousses/Triolet,2014,,,,,Q6851928,
220467ee-6d26-431a-800d-8c12b36695f8,Kalyan Tarolah,"Tarolah, Kalyan",,,,Alliance LEPEP,alliance_lepep,10,Montagne-Blanche-GRSE,2014,,,,,Q6851928,
6c614652-84bb-4ca1-b01f-71f29bf619ef,Kavydass Ramano,"Ramano, Kavydass",,,,PTr-MMM,ptr-mmm,18,Belle-Rose/Quatre-Bornes,2014,,,,,Q3366796,
719b241e-bef2-409c-abd6-8faaf849c070,Leela Devi Dookun-Luchoomun,"Dookun-Luchoomun, Leela Devi",,,,Alliance LEPEP,alliance_lepep,8,Quartier Militaire/Moka,2014,,,,,Q6851928,
8f283306-461c-42a9-98e4-a10441478373,Mahen Kumar Seeruttun,"Seeruttun, Mahen Kumar",,,,Alliance LEPEP,alliance_lepep,11,Vieux Grand-Port/Rose-Belle,2014,,,,,Q6851928,
2b316e51-baca-4cfa-af46-b9429b0759db,Mahendranuth Sharma (Bobby) Hurreeram,"Hurreeram, Mahendranuth Sharma (Bobby)",,,,Alliance LEPEP,alliance_lepep,12,Mahebourg/Plaine-Magnien,2014,,,,,Q6851928,
ba446f08-bba9-4fa5-9f2b-6dde7cd8811d,Malini Sewocksingh,"Sewocksingh, Malini",,,,Alliance LEPEP,alliance_lepep,17,Curepipe/Midlands,2014,,,,,Q6851928,
