id,wikidata
bdbc07ca-092d-4733-a364-b9da039fb4c3,Q49768
f9581e69-35a9-4afd-871e-34b7a08445fb,Q49768
111025c3-167e-4371-8e86-9f59b2f8be6b,Q49762
122c7686-46f1-4b0c-be3b-ebfebf1a3c6f,Q49763
0408fb41-d3bb-4342-9a7b-5e0545d27297,Q49763
d88114e9-9e03-475c-a6e7-b7931b70695d,Q49764
be1d1d45-71f0-49cf-86d3-65477b9232e3,Q49766
d257a6c9-b1ec-488a-8bfb-1189919c003a,Q13124
f5b81f33-b1d1-4a27-a8e5-4dd2f0da6de5,Q49766
5616c638-55d2-49f4-90bf-90603a6b0e6d,Q49766
543f21e0-0d8f-41d8-bc6e-4b424896111d,Q255857
bcd3cb95-7dae-45ad-9cb5-a3dca3889b3d,Q321633
3401de74-fc77-47d0-9af3-d47878674be0,Q157537
457ef2df-3cdf-40e2-a1f8-bd1578f7b963,Q560536
d40c5e3b-d37e-4096-952f-d6295fb000e5,Q327591
e0947549-4d80-4c04-b798-818a98d7abb9,Q327591
759bdc80-7c3d-43d9-8162-382642b6397c,Q161545
0f6fe008-a69b-4201-bcaf-ce75887ea2ed,Q152554
eb643090-9eda-4f86-80a7-b2b0a9a4b88f,Q674695
695634a9-47e9-4c8d-a3fd-5e4d8b45688c,Q707844
4b3c454e-7b5f-4b4f-a92f-557387f7021a,Q895674
a7bb69ca-6b7f-4513-94d4-d3ffa9338803,Q446007
5fce6610-c3b0-4e8d-83ad-47da97f305fc,Q1020838
a774cb26-0f7f-493a-9dae-2ff529252a50,Q881079
c648d7c6-1a62-46fb-aaf9-59180c76037d,Q881084
eb934ff4-0786-48f9-94f0-bfcb9cc13587,Q882711
f77bfe9e-bdd9-48de-b82e-aea3ee78bf47,Q584965
3f5cbc29-bb4c-43c2-8499-7c5b3f2f1f36,Q49768
5013c58d-66f5-4e62-bd7a-87fc11a2791f,Q49762
1673835d-dbf2-4cd9-b4ed-00974c245d54,Q49764
063bda43-2a52-46cb-8db7-8ef3137f5094,Q13124
aa7c2fab-ab5d-4fc3-944c-a07c45cf1fbc,Q6721203
ab9a4571-24ee-4c0c-9b5b-16353f79a50f,Q49766
0970056d-a559-49a4-852d-439956be0e4e,Q49763
