id,wikidata
b4c538d3-1cbf-453d-baf7-6285e894119e,Q10230
aa824fcd-aeee-40e0-812b-02ae47e6765b,Q10225
f36e83e5-ca34-4ad0-97c3-9c9b925231c1,Q651141
16d5e868-c8ae-491c-aed7-7bb0db07419c,Q912899
72063da0-b3aa-484a-ab44-6f03b8471672,Q859993
7e93b4e9-a58e-407c-83ba-4e2f2d254a33,Q59177
b6897f0d-3c74-4d09-8cec-740a452d8dc6,Q2279320
04f3864a-30df-4ce4-b56b-b23c29a0fe33,Q3518390
074b7d01-20ad-4df2-8fd0-335db11c403a,Q8046035
80a16514-d4e6-4fd0-a52d-68e8aa08254e,Q234277
ce15686a-5af8-4117-8556-01b9571873fd,Q1561861
b67afe41-e83a-46ad-8518-1f1c5368e2a4,Q3634933
460cf09c-cc38-45d2-a08d-9daa42d75109,Q1546941
6e5fdb09-c08b-40cd-9335-1e08849760f8,Q129844
48534780-0007-461b-8107-3408545bd9ee,Q3176919
b7e947db-3664-489b-bfb1-ebeae6469dca,Q148034
b679549f-5993-4f95-9b94-5099a1c4957b,Q327591
99ed920c-461b-42ae-9484-3d79af2ad28a,Q3781724
92c9a288-c9b7-4994-9f0e-aac790c59ea8,Q2542705
1ff40104-ac80-484e-bfc0-7e99e2da1037,Q16354685
75ad6ba7-6241-4f7a-9fe0-e59cbf985ce8,Q10534955
533cf3ce-fe0b-4faf-9ae6-84052fe07e8b,Q3196786
3428088d-5d7a-4de6-9609-ee9612ba8ebd,Q1601619
0352959f-5439-4a80-af92-c6b3de6daebf,Q3273397
b8364924-6f2e-4652-b7ae-e53d648fa19c,Q4780027
7bcbfa99-75fd-40b2-a73d-9dbba4197abb,Q904827
3612d0ea-86e8-4db4-9e23-67ccf151d669,Q2285614
a8470ebb-787e-437d-9377-a2e5c11fe437,Q1166149
1ca2eca8-5712-49b8-9501-5494bebdf494,Q6974870
df411a9f-0892-4134-b9dd-87cf576b27b2,Q1635587
f777d703-ad4a-419c-8635-96a7abb314ff,Q837159
27fcab4e-f57d-4793-8814-5897823489ba,Q1887353
6e510f1a-13f1-453d-9794-69cd3c46eb54,Q3277586
7b73b25a-1b9b-40a3-bfe9-5bf29a9da5e4,Q7652855
56698d6a-c279-46c7-b9ec-070265a7ddcd,Q2837501
ff8c74ec-a7df-4d86-818a-d331d0dcee8d,Q3595134
