id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,term,start_date,image,gender,wikidata,wikidata_group,wikidata_area
3eb449e5-be4d-431d-9a24-93e775bfec15,Abacar Chande,Abacar Chande,,,,BANCADA PARLAMENTAR DA FRELIMO,FRELIMO,area/nampula,NAMPULA,8,,,male,,Q504564,
c4f764ea-b9a2-4aaa-aff2-b1a87b1518e1,Abdala Ossifo Ibraimo,Abdala Ossifo Ibraimo,,,,BANCADA PARLAMENTAR DA RENAMO,RENAMO,area/zambÉzia,ZAMBÉZIA,8,,,male,,Q1740056,
a6e35bac-f3db-4181-961e-13e86f835df4,Abdul Gafur Mamade Hossene Issufo,Abdul Gafur Mamade Hossene Issufo,,,,BANCADA PARLAMENTAR DA FRELIMO,FRELIMO,area/maputo_provincia,MAPUTO PROVINCIA,8,,,male,,Q504564,
3791d18f-0023-42f3-b402-caacfa36e437,Abiba Aba,Abiba Aba,,,,BANCADA PARLAMENTAR DA RENAMO,RENAMO,area/nampula,NAMPULA,8,,,female,,Q1740056,
afb36405-fbb6-4d2e-8e17-e9fafe13cb08,Afonso Januário Bombene,Afonso Januário Bombene,,,,BANCADA PARLAMENTAR DA FRELIMO,FRELIMO,area/cabo_delgado,CABO DELGADO,8,,,male,,Q504564,
3566a99c-66c8-41b8-9abf-9927f5bd4080,Afonso Lopes Nipero,Afonso Lopes Nipero,,,,BANCADA PARLAMENTAR DA FRELIMO,FRELIMO,area/cabo_delgado,CABO DELGADO,8,,,male,,Q504564,
fd83b684-88e9-409e-a25a-30ab3e7aa10f,Agostinho André Likangóne,Agostinho André Likangóne,,,,BANCADA PARLAMENTAR DA FRELIMO,FRELIMO,area/África,ÁFRICA,8,,,male,,Q504564,
4a2de4df-2627-4612-9198-abf5ab650e09,Agostinho Cosme Manje,Agostinho Cosme Manje,,,,BANCADA PARLAMENTAR DA FRELIMO,FRELIMO,area/niassa,NIASSA,8,,,male,,Q504564,
015e7222-1791-4178-8e97-720cc500f79c,Agostinho Gomes Chipindula,Agostinho Gomes Chipindula,,,,BANCADA PARLAMENTAR DA FRELIMO,FRELIMO,area/sofala,SOFALA,8,,,male,,Q504564,
dbb18c86-cdc9-4073-b1c6-1aaf92778627,Agostinho José Lobato,Agostinho José Lobato,,,,BANCADA PARLAMENTAR DA FRELIMO,FRELIMO,area/nampula,NAMPULA,8,,,male,,Q504564,
4ed40150-d478-4873-a1ee-700610f1eb04,Agostinho Zacarias Vuma,Agostinho Zacarias Vuma,,,,BANCADA PARLAMENTAR DA FRELIMO,FRELIMO,area/gaza,GAZA,8,,,male,,Q504564,
a3e1f2a2-e411-492c-9b3c-7c873a3c9068,Aida Maria Soares,Aida Maria Soares,,,,BANCADA PARLAMENTAR DA FRELIMO,FRELIMO,area/zambezia,ZAMBEZIA,8,,,female,,Q504564,
