id,label,type
Q1922067,President of Turkey,cabinet
Q2430415,Prime Minister of Turkey,cabinet
Q5261074,Deputy Prime Minister of Turkey,cabinet
Q20988485,Minister of European Union Affairs,cabinet
Q20988486,Minister of Foreign Affairs,cabinet
Q23196601,Minister of Culture and Tourism,cabinet
