id,wikidata
CHP,Q19079
AKP,Q19077
HDP,Q15123187
MHP,Q251077
AP,Q348125
ANAP,Q488511
DYP,Q6061183
RP,Q920212
DSP,Q942515
SHP,Q929507
HP,Q917074
FP,Q1399162
YTP,Q3366331
MSP,Q1515927
MDP,Q428886
CKMP,Q6089601
DP70,Q5255699
CGP,Q250556
TBP,Q785156
CMP,Q6061121
HP55,Q6541911
BDP,Q809719
DBP,Q18615419
KADEP,Q1342383
ind,Q327591
DP46,Q1186034
TİP,Q2465035
MP,Q1344843
