id,name,position,start_date,end_date,type
a6044038-029c-4585-ac02-c1363960e2b2,Koutsogiorgas Agamemnon,Deputy Prime Minister of Greece,1987-11-23,1988-11-18,executive
a6044038-029c-4585-ac02-c1363960e2b2,Koutsogiorgas Agamemnon,Minister of Public Order and Citizen Protection,1985-07-26,1986-04-25,executive
a6044038-029c-4585-ac02-c1363960e2b2,Koutsogiorgas Agamemnon,Minister of the Presidency of Greece,1981-10-21,1984-01-17,executive
a6044038-029c-4585-ac02-c1363960e2b2,Koutsogiorgas Agamemnon,Minister of the Presidency of Greece,1988-11-18,1989-03-16,executive
e2999f31-18ec-443a-9245-9920232ffd58,Kouvelis Fotios - Fanourios,Minister of Justice of Greece,1989-07-02,1989-10-12,executive
355e4c73-a1e7-4db0-ab74-d56a4b45cd74,Lafazanis Panagiotis,"Minister of Environment, Energy and Climate Change",2015-01-27,2015-07-17,executive
4e80d20a-7c2f-4496-ab07-8dafd2e96dd2,Laiou Angeliki,Member of the Athens Academy,1998,,other
4e80d20a-7c2f-4496-ab07-8dafd2e96dd2,Laiou Angeliki,Deputy Foreign Minister,2000-04-13,2000-11-20,executive
54b25729-41c8-4c32-94ff-90c49eeefb56,Laskaris Konstantinos,Employment Minister of Greece,,,executive
6e21c5bf-5fde-4529-8a9f-668979ddbb0c,Liapis Konstantinou Michalis - Giorgos,Minister of Culture of Greece,2007-09-19,2009-01-07,executive
6e21c5bf-5fde-4529-8a9f-668979ddbb0c,Liapis Konstantinou Michalis - Giorgos,Minister of Transports and Communications of Greece,2004-03-10,2007-09-19,executive
acab142d-f12f-496c-8a25-5fc75c6193d6,Loverdos Andreas,Minister of Education and  Religions of Greece,,,executive
acab142d-f12f-496c-8a25-5fc75c6193d6,Loverdos Andreas,Minister of Health and Social Solidarity of Greece,,,executive
acab142d-f12f-496c-8a25-5fc75c6193d6,Loverdos Andreas,Minister of Labour and Social Security of Greece,,,executive
e57c89a6-7c7d-4c18-a58b-de7f04c3d518,Magkakis Georgios - Alexandros,Minister of Justice of Greece,1982-07-05,1985-05-09,executive
e57c89a6-7c7d-4c18-a58b-de7f04c3d518,Magkakis Georgios - Alexandros,Minister of Justice of Greece,1985-07-26,1986-04-25,executive
e57c89a6-7c7d-4c18-a58b-de7f04c3d518,Magkakis Georgios - Alexandros,Minister of Public Works,1974-07-26,1974-10-09,executive
e57c89a6-7c7d-4c18-a58b-de7f04c3d518,Magkakis Georgios - Alexandros,"Minister of Health, Welfare and Social Security of Greece",1987-02-05,1987-09-23,executive
e57c89a6-7c7d-4c18-a58b-de7f04c3d518,Magkakis Georgios - Alexandros,Deputy Foreign Minister,1995-01-20,1995-09-15,executive
ada29e04-1ebd-4d92-9e07-587e002927da,Magkriotis Ioannis,Minister of Macedonia-Thrace,,,executive
5e797663-d49a-4778-a888-d1542c25bcca,Makris Dimitrios,Greek Minister of the Interior,1956-02-29,1958-03-05,executive
5e797663-d49a-4778-a888-d1542c25bcca,Makris Dimitrios,Greek Minister of the Interior,1958-05-17,1961-09-20,executive
5e797663-d49a-4778-a888-d1542c25bcca,Makris Dimitrios,Minister of the Presidency of Greece,1961-11-04,1963-06-19,executive
57672200-b78e-45c7-af89-24dacc2ecf31,Manolakou Diamanto,member of the European Parliament,,,other_legislatures
f4537d5f-c8fb-4718-ac11-ddebdb736b97,Marias Epameinondas (Notis),member of the European Parliament,2014,,other_legislatures
