id,name,position,start_date,end_date,type
1ad3c7dd-f882-4b18-bd93-5e0e47a3bfc9,Abdullah Bin Tarmugi,Speaker of the Parliament of Singapore,2002,2011,self
5689d0ec-bde3-4ad0-8fa1-fff826e40b5a,Chan Chun Sing,Ministry of Defence,2013-09-01,,executive
5689d0ec-bde3-4ad0-8fa1-fff826e40b5a,Chan Chun Sing,Ministry of Defence,2012-08-01,2013-08-31,executive
a21cf31b-d332-4fe4-9ba9-7b91ae902287,Goh Chok Tong,Prime Minister of Singapore,1990-11-28,2004-08-12,executive
a21cf31b-d332-4fe4-9ba9-7b91ae902287,Goh Chok Tong,Emeritus Senior Minister,2004-08-12,2011-05-21,executive
49ce3a5a-ce86-4257-9200-da228bb874a5,Halimah Yacob,Speaker of the Parliament of Singapore,2013-01-14,,self
d9bed5ad-d299-4640-a3c4-095429273891,Lee Hsien Loong,Prime Minister of Singapore,2004-08-12,,executive
d9bed5ad-d299-4640-a3c4-095429273891,Lee Hsien Loong,Deputy Prime Minister of Singapore,1990-11-28,2004-08-12,executive
d9bed5ad-d299-4640-a3c4-095429273891,Lee Hsien Loong,Minister for Finance,2001-11-10,2007-11-30,executive
de1cf06e-04f4-43e0-8a70-5739713891d4,Lee Kuan Yew,Prime Minister of Singapore,1959-06-03,1990-11-28,executive
8ba5b71b-a431-48e5-9328-3832ba5bed11,Low Thia Khiang,Leader of the Opposition,,,self
0bf20d20-1312-404b-a29b-1019799ba6bb,Michael Palmer,Speaker of the Parliament of Singapore,2011-10-12,2012-12-12,self
76b4193a-786f-4da6-a4c4-25d7871bbd96,S Jayakumar,Emeritus Senior Minister,,,executive
76b4193a-786f-4da6-a4c4-25d7871bbd96,S Jayakumar,Co-ordinating Minister for National Security,,,executive
76b4193a-786f-4da6-a4c4-25d7871bbd96,S Jayakumar,Deputy Prime Minister of Singapore,,,executive
76b4193a-786f-4da6-a4c4-25d7871bbd96,S Jayakumar,Minister for Foreign Affairs,,,executive
4a6184c5-2d5d-4b94-8d0e-885aadf70fda,Tharman Shanmugaratnam,Minister for Finance,2007-12-01,,executive
4a6184c5-2d5d-4b94-8d0e-885aadf70fda,Tharman Shanmugaratnam,Minister for Manpower,2011-05-21,2012-07-31,executive
8c1dace8-c264-4ee8-9359-e129f57ed136,Vivian Balakrishnan,Minister for Foreign Affairs,2015-10-01,,executive
3805f399-e5b0-42fa-a83f-8f36054918be,Wong Kan Seng,Deputy Prime Minister of Singapore,,,executive
3805f399-e5b0-42fa-a83f-8f36054918be,Wong Kan Seng,Co-ordinating Minister for National Security,,,executive
3805f399-e5b0-42fa-a83f-8f36054918be,Wong Kan Seng,Minister for Home Affairs,,,executive
3805f399-e5b0-42fa-a83f-8f36054918be,Wong Kan Seng,Minister for Foreign Affairs,,,executive
