id,name,position_id,position,label,start_date,end_date,ordinal
Q13586248,Máirtín Ó Muilleoir,Q13586248-fbc3f6fb-4d49-6337-747e-d6c10b32c5bc,Q24323272,Minister of Finance,2016-05-09,,0
Q17017367,Claire Sugden,Q17017367-1b74ee29-4000-f5f8-3d37-b2e642fc2abe,Q24324044,Minister of Justice,2016-05-25,2017-03-02,0
Q1911383,"Maurice Morrow, Baron Morrow",Q1911383-44ade790-4154-6508-e245-3ef4ea130c87,Q24310329,Minister for Social Development,2000-07-27,2001-10-24,0
Q1911383,"Maurice Morrow, Baron Morrow",Q1911383-394E4F4A-FF30-4E37-B4FF-51ACE4F3193F,Q24310329,Minister for Social Development,2016-01-12,2016-05-25,0
Q192556,David Trimble,Q192556-d9a7d8d0-4d3a-e1be-d375-7ac058acfe16,Q22979263,First Minister of Northern Ireland,1998-07-01,2001-07-01,0
Q192556,David Trimble,Q192556-abd007f0-4152-be57-1c6c-09f71794c523,Q22979263,First Minister of Northern Ireland,2001-11-06,2002-10-14,0
Q262040,Sammy Wilson,Q262040-7aad6fde-4f9e-8e63-a01c-95cf49e67494,Q24284762,Minister for the Environment,2008-06-09,2009-07-01,0
Q262040,Sammy Wilson,Q262040-9BA4C5E9-09EE-482D-8152-F171F5E21FD2,Q6866132,Minister of Finance and Personnel,2009-07-01,2013-07-29,0
Q268465,Gregory Campbell,Q268465-42f0b75e-4f1b-2361-fb9d-631d7d3b873c,Q24198089,Minister for Regional Development,2001-07-27,2001-10-24,0
Q296597,Ian Paisley,Q296597-1f196483-4ee0-374b-c281-7a3fdf629b59,Q22979263,First Minister of Northern Ireland,2007-05-08,2008-06-05,0
Q300243,Nigel Dodds,Q300243-1773c368-4feb-99cf-056c-ec4f1174873f,Q22979268,"Minister of Enterprise, Trade and Investment",2007-05-08,2008-06-09,0
Q300243,Nigel Dodds,Q300243-2daf7b71-4d6d-919a-3a5c-3b52cacba33c,Q24310329,Minister for Social Development,1999-12-02,2000-02-11,0
Q300243,Nigel Dodds,Q300243-98c18d57-4de5-31d5-fc81-81bf865107f4,Q24310329,Minister for Social Development,2000-05-30,2000-07-27,0
Q300243,Nigel Dodds,Q300243-1c096f7e-4879-4e0c-d2ab-cdac2383b51a,Q24310329,Minister for Social Development,2001-10-24,2002-10-14,0
Q300243,Nigel Dodds,Q300243-4EF3395E-2D4F-427F-B36B-2F2833901243,Q6866132,Minister of Finance and Personnel,2008-06-09,2009-07-01,0
Q302620,Mark Durkan,Q302620-203a82d9-4cfd-adad-3d34-fa61b41cea8d,Q23729452,deputy First Minister,2001-11-06,2002-10-14,0
