id,name,position_id,position,label,start_date,end_date,ordinal
Q11043304,Naledi Pandor,Q11043304-ba147164-4c91-8e1c-acce-ccfd6fabe2c4,Q11794974,Minister of Higher Education and Training,2018-02-28,"",0
Q11043304,Naledi Pandor,Q11043304-b5460ef1-4623-3796-6393-02dc77331155,Q20981742,Minister of Science and Technology,2009-05-10,2012-10-04,0
Q11043304,Naledi Pandor,Q11043304-5C0F330F-4148-4580-846C-DC8D26EC02A9,Q20981742,Minister of Science and Technology,2014-05-25,2018-02-28,0
Q11043304,Naledi Pandor,Q11043304-44dfd2d2-4fff-2f1e-132c-84ebdd632d61,Q2640095,Minister of Home Affairs,2012-10-04,2014-05-25,0
Q11043304,Naledi Pandor,Q11043304-047861E0-F9F9-45B7-B7AC-01E25183398D,Q3251789,Minister of Education,2004-05-12,2009-05-10,0
Q1412305,Fikile Mbalula,Q1412305-d2a3ffc6-467e-10e2-0ed4-fb4d258bb701,Q20981745,Minister of Sport and Recreation,2010-11-01,"",0
Q150276,Nkosazana Dlamini-Zuma,Q150276-55D312CF-3384-40D2-B48F-BBE5B35FD614,Q3251805,Minister of Health,2018-02-28,"",0
Q150276,Nkosazana Dlamini-Zuma,Q150276-D0938C66-AF7F-4E18-8A77-9006F5DCA2D6,Q4294929,Minister of International Relations and Cooperation,"","",0
Q151813,F. W. de Klerk,Q151813-8783B684-03F6-4B4A-B530-0B0D6CE673C9,Q3251789,Minister of Education,"","",0
Q151813,F. W. de Klerk,Q151813-ABAE20B2-D3F1-4D23-AB42-554AC083FAAF,Q83307,minister,"","",0
Q16744323,Kopeng Bapela,Q16744323-eeaed669-4884-57b9-1438-918f58a8e18d,Q20981732,Minister of Cooperative Governance and Traditional Affairs,"","",0
Q16765311,Blade Nzimande,Q16765311-111F9258-2047-4160-BA8C-BA5DA9D7E69C,Q3251789,Minister of Education,"","",0
Q17388948,Senzeni Zokwana,Q17388948-6AF16DE3-BE4C-490E-B044-0F3DF5BD18F8,Q6866029,"Minister of Agriculture, Forestry and Fisheries",2014-05-26,"",0
Q1887900,Malusi Gigaba,Q1887900-8D8B1673-76E0-4F33-AC93-08CA224AC3E4,Q2128581,Minister of Finance,"","",0
Q21694330,David van Rooyen,Q21694330-98ca1a22-4b0a-0c16-660d-6ae9c231f477,Q2128581,Minister of Finance,2015-12-09,2015-12-13,0
Q2883966,Barbara Hogan,Q2883966-EE299C58-858F-40F7-BC74-0135D86F5499,Q3251805,Minister of Health,"","",0
Q302359,Aaron Motsoaledi,Q302359-BFEB6805-911F-48F5-A116-DD2F13450190,Q3251805,Minister of Health,"","",0
Q302359,Aaron Motsoaledi,Q302359-81993879-4d80-aa7f-f740-005d1d49007e,Q3273722,health minister,2009-05-11,"",0
Q3023722,Derek Hanekom,Q3023722-0CDA8BD2-BFCD-458C-A2ED-42A30C8A91AA,Q6866029,"Minister of Agriculture, Forestry and Fisheries","","",0
Q3027094,Kader Asmal,Q3027094-C621A205-DA02-4652-AF5E-5A3627CDBEF2,Q3251789,Minister of Education,"","",0
Q460644,Manto Tshabalala-Msimang,Q460644-4CCDFF65-1D2C-4A92-9F1C-21FED22FFE67,Q3251805,Minister of Health,"","",0
Q4763221,Angie Motshekga,Q4763221-0EC92AC1-EA22-4659-90D0-11D4CB9E7C1E,Q3251789,Minister of Education,2009-05-11,"",0
Q4956754,Tina Joemat-Peterson,Q4956754-1cae9488-4664-4459-06a3-f29b1a93c48b,Q20981735,Minister of Energy,2014-05-25,"",0
Q4956754,Tina Joemat-Peterson,Q4956754-9ea60b5b-4d6f-a303-5960-5135258c8b85,Q6866029,"Minister of Agriculture, Forestry and Fisheries",2009-05-09,2014-05-24,0
Q5176449,Alfred Nzo,Q5176449-E91E8B78-A048-4AFD-AAAC-1C507180CAA1,Q4294929,Minister of International Relations and Cooperation,1994-01-01,1999-01-01,0
Q5340080,Edna Molewa,Q5340080-2b35d772-4500-3eec-8a39-5a6932865dc7,Q20981744,Minister of Social Development,2009-05-11,2010-10-31,0
Q5340080,Edna Molewa,Q5340080-5bca69ac-4505-369f-1ba3-e8bd0edcb707,Q6866418,Minister of Water and Environmental Affairs,2010-10-31,2014-05-25,0
Q554131,Mangosuthu Buthelezi,Q554131-C69189BB-E39A-4A81-8995-C2522EF7DDC0,Q2640095,Minister of Home Affairs,"","",0
Q561279,Pravin Gordhan,Q561279-424f2a83-4288-a622-b9c2-0b1053fbbae5,Q2128581,Minister of Finance,2015-12-13,"",0
Q561494,Pik Botha,Q561494-D185FF53-0E1E-4726-A4E8-AA963C307826,Q4294929,Minister of International Relations and Cooperation,1977-04-27,1994-05-10,0
Q6435749,Kraai van Niekerk,Q6435749-1429FBF4-DACF-4B55-8100-8C31DC407DC6,Q6866029,"Minister of Agriculture, Forestry and Fisheries","","",0
Q653155,Trevor Manuel,Q653155-04164B43-5DE0-46C4-BB44-FA9B82117CB8,Q2128581,Minister of Finance,"","",0
Q6702772,Lulama Xingwana,Q6702772-C04174F4-E01B-4CFF-A690-498F017DDBAB,Q6866029,"Minister of Agriculture, Forestry and Fisheries",2006-01-01,2009-01-01,0
Q7023365,Nhlanhla Nene,Q7023365-84fd7fcf-4a98-2b99-c062-821a38191489,Q2128581,Minister of Finance,2014-05-26,2015-12-09,0
Q7786663,Thoko Didiza,Q7786663-A2E78AC7-F3A3-4484-9470-3753B70B0252,Q6866029,"Minister of Agriculture, Forestry and Fisheries","","",0
Q7810182,Tito Mboweni,Q7810182-068ee8d8-570b-452a-81b9-3ac0bbee3666,Q2128581,Minister of Finance,"","",0
Q8073542,Zola Skweyiya,Q8073542-a4e87b93-41f6-f370-103e-2c3614fca189,Q20981744,Minister of Social Development,1999-01-01,2009-01-01,0
