uuid,female,male,other,skip,total
0041d41f-9463-4565-874d-806fcfed8db0,0,2,0,1,3
0046cb6a-b7b5-458c-899e-32e6a4ec210b,0,3,0,1,4
00795b6b-9445-448d-a86c-d3b2e90d1dd3,0,5,0,0,5
0093c559-dcc3-481a-948e-3edd16f73e15,5,0,0,0,5
00ae2276-c015-439a-843f-b9b753217a06,0,1,0,0,1
00c9b720-4bfa-4664-b8c6-138e5de9049d,0,4,0,0,4
0192ecd1-3467-45f8-82bb-7aa1e86562ce,0,2,0,2,4
01b6da4d-b223-4fca-bc09-118c057f8cb9,2,0,0,1,3
02b58c65-ab22-4f2b-a316-e2acc38e903d,1,0,0,0,1
02b5cb1e-38bb-4974-982c-12042d78e4fb,0,5,0,0,5
02c61e98-1196-4efe-a151-a549952de625,0,3,0,1,4
030fceab-fcb9-4267-aa35-e246f588d0b4,0,5,0,0,5
0349d483-dcf6-4aba-b47a-eae8d506bf69,0,5,0,0,5
0353e2cf-701b-4b97-bce9-a4a77d3c1187,0,5,0,0,5
03ef7a6d-bb4c-4c74-b7bd-bd42c99dfb06,0,5,0,0,5
04293b2d-bb3c-41d4-84ae-9db08b971d19,0,3,0,1,4
04486675-d8ff-4a3f-a67d-fdff858069f4,0,4,0,0,4
04655853-76fa-4742-823c-5e663664a958,2,0,0,2,4
04e5ccf9-aa51-4ca8-85d1-2463423ffeda,5,0,0,0,5
051dbb89-60d4-4f1f-871e-67cec8c57739,0,1,0,0,1
056c2ffa-f296-4f2d-8a30-baa6714d8619,5,0,0,0,5
057f56af-87b9-4ade-b0e2-73d67a3c9250,0,1,0,0,1
05f68bb1-ad87-4e57-9576-90ffbd4b1e7d,4,0,0,0,4
06d08b76-5662-4104-b7ba-21baa19d2430,0,2,0,2,4
06ec694b-0a19-4015-a4dc-4e0ef0740172,2,0,0,2,4
071fb74b-3616-44bd-b158-1d5ffa696f69,0,4,0,0,4
072227dc-abb8-4188-b5ce-ebee465364f3,2,0,0,2,4
07a5defe-99ef-4658-8843-9a025d49c552,0,5,0,0,5
07ca608f-10a5-4544-a294-77655718c920,1,0,0,0,1
09357f8d-70ec-433d-abab-eb72c24e0ba3,0,5,0,0,5
09a9f7f6-7dbd-47b0-95ab-2f0e94c6aaae,0,1,0,0,1
0a0c04dc-d05d-48d3-b191-a03e9ed6f901,0,5,0,0,5
0b011d0b-9430-495f-ac7d-6b79f3c52bbe,0,2,0,2,4
0b3f600e-3a7d-4bc3-b92b-d525c455d5d9,0,5,0,0,5
0b69dcfe-fa7a-402d-a505-efc9bb6757fb,0,5,0,0,5
0bde7a27-a76e-4b4f-b6fa-52aaff54fde8,2,0,0,2,4
0d3c728e-a8da-4aaa-85d8-1234837a0875,0,5,0,0,5
0d448cd6-0a94-422b-a0e9-56df86cb89de,0,5,0,0,5
0d83111f-f7ea-48af-b09b-087930ba4b91,0,5,0,0,5
0dfa5029-4b54-48db-988e-ab69069b031e,0,5,0,0,5
