id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image,gender
31,Abacar Chande,,,BANCADA PARLAMENTAR DA FRELIMO,FRELIMO,NAMPULA,Assembleia da República,8,,,,male
176,Abdala Ossifo Ibraimo,,,BANCADA PARLAMENTAR DA RENAMO,RENAMO,ZAMBÉZIA,Assembleia da República,8,,,,male
126,Abdul Gafur Mamade Hossene Issufo,,,BANCADA PARLAMENTAR DA FRELIMO,FRELIMO,MAPUTO PROVINCIA,Assembleia da República,8,,,,male
159,Abiba Aba,,,BANCADA PARLAMENTAR DA RENAMO,RENAMO,NAMPULA,Assembleia da República,8,,,,female
24,Afonso Januário Bombene,,,BANCADA PARLAMENTAR DA FRELIMO,FRELIMO,CABO DELGADO,Assembleia da República,8,,,,male
18,Afonso Lopes Nipero,,,BANCADA PARLAMENTAR DA FRELIMO,FRELIMO,CABO DELGADO,Assembleia da República,8,,,,male
144,Agostinho André Likangóne,,,BANCADA PARLAMENTAR DA FRELIMO,FRELIMO,ÁFRICA,Assembleia da República,8,,,,male
5,Agostinho Cosme Manje,,,BANCADA PARLAMENTAR DA FRELIMO,FRELIMO,NIASSA,Assembleia da República,8,,,,male
90,Agostinho Gomes Chipindula,,,BANCADA PARLAMENTAR DA FRELIMO,FRELIMO,SOFALA,Assembleia da República,8,,,,male
43,Agostinho José Lobato,,,BANCADA PARLAMENTAR DA FRELIMO,FRELIMO,NAMPULA,Assembleia da República,8,,,,male
118,Agostinho Zacarias Vuma,,,BANCADA PARLAMENTAR DA FRELIMO,FRELIMO,GAZA,Assembleia da República,8,,,,male
60,Aida Maria Soares,,,BANCADA PARLAMENTAR DA FRELIMO,FRELIMO,ZAMBEZIA,Assembleia da República,8,,,,female
165,Ainca Micusserima Chande,,,BANCADA PARLAMENTAR DA RENAMO,RENAMO,NAMPULA,Assembleia da República,8,,,,female
96,Aires Bonifácio Baptista Aly,,,BANCADA PARLAMENTAR DA FRELIMO,FRELIMO,INHAMBANE,Assembleia da República,8,,,,male
52,Aisácia João Chochoma,,,BANCADA PARLAMENTAR DA FRELIMO,FRELIMO,ZAMBEZIA,Assembleia da República,8,,,,female
218,Albano Bulaunde José,,,BANCADA PARLAMENTAR DA RENAMO,RENAMO,SOFALA,Assembleia da República,8,,,,male
152,Albertina Ilda Lino,,,BANCADA PARLAMENTAR DA RENAMO,RENAMO,CABO DELGADO,Assembleia da República,8,,,,female
217,Albertina Jocia,,,BANCADA PARLAMENTAR DA RENAMO,RENAMO,SOFALA,Assembleia da República,8,,,,female
229,Albertina Julião Matavele,,,BANCADA PARLAMENTAR DA RENAMO,RENAMO,MAPUTO PROVINCIA,Assembleia da República,8,,,,female
106,Alberto Clementino António Vaquina,,,BANCADA PARLAMENTAR DA FRELIMO,FRELIMO,GAZA,Assembleia da República,8,,,,male
12,Alberto Jacinto Nancuta Mtukutuku,,,BANCADA PARLAMENTAR DA FRELIMO,FRELIMO,CABO DELGADO,Assembleia da República,8,,,,male
86,Alberto Joaquim Chipande,,,BANCADA PARLAMENTAR DA FRELIMO,FRELIMO,SOFALA,Assembleia da República,8,,,,male
10,Alberto Jumulate,,,BANCADA PARLAMENTAR DA FRELIMO,FRELIMO,CABO DELGADO,Assembleia da República,8,,,,male
79,Alcina António de Abreu,,,BANCADA PARLAMENTAR DA FRELIMO,FRELIMO,MANICA,Assembleia da República,8,,,,female
150,Alfredo Jame,,,BANCADA PARLAMENTAR DA RENAMO,RENAMO,NIASSA,Assembleia da República,8,,,,male
213,Alfredo Tomás Magumisse,,,BANCADA PARLAMENTAR DA RENAMO,RENAMO,MANICA,Assembleia da República,8,,,,male
77,Alice Caetano Tomás,,,BANCADA PARLAMENTAR DA FRELIMO,FRELIMO,TETE,Assembleia da República,8,,,,female
4,Almina Manuel Monteiro,,,BANCADA PARLAMENTAR DA FRELIMO,FRELIMO,NIASSA,Assembleia da República,8,,,,female
112,Alves Jordão Zita,,,BANCADA PARLAMENTAR DA FRELIMO,FRELIMO,GAZA,Assembleia da República,8,,,,male
