id,label,type
Q12796747,Slovenian finance minister,cabinet
Q20521795,"Minister of Education, Science and Sport",cabinet
Q20522353,Justice Minister of Slovenia,cabinet
Q20522860,Transport Minister of Slovenia,cabinet
Q45758,Prime Minister of Slovenia,cabinet
