id,wikidata
8fc07528-3e95-424e-b266-8dd2601a5091,Q17118212
26959a31-4abd-4485-98a5-6704000fa0bd,Q526294
9c60652d-e695-480a-b9ef-a620784d044b,Q1113577
895ad6c2-6ef4-4e57-8032-111d2e393d4b,Q17100146
0e9853de-7f08-4a2e-9970-e69b1e7d4cbb,Q917211
fa79ab3d-d28d-4d22-b141-ca65fd4d00c5,Q1258564
5da30903-3ecb-4394-93dc-62478033a228,Q17061458
d758db69-8b1a-4446-a8f5-8b438e979c97,Q53678274
725010c7-dde5-42db-90ae-8ec1500b9ca0,Q1049922
faaa4150-d441-45d6-ad92-cfc22f591a42,Q327591
4a11f375-cfb3-4429-8b87-52f02d525317,Q12799262
