id,name,position,start_date,end_date,type
0ec79cc8-9b32-412e-bfb7-59f4c0f738f1,Jeroen Dijsselbloem,Minister of Finance of the Netherlands,2012-11-05,"",cabinet
88f8db6d-7327-4b84-a36c-6de11d04fb89,Stef Blok,Minister of Housing and the Central Government Sector,2012-11-05,"",cabinet
e8a6a712-95ff-4702-a18a-1efe7af90218,Ronald Plasterk,"Minister of Education, Culture and Science",2007-02-22,2010-02-23,cabinet
e8a6a712-95ff-4702-a18a-1efe7af90218,Ronald Plasterk,Minister of the Interior and Kingdom Relations,2012-11-05,"",cabinet
43b1a768-cd59-4f8c-a4e3-a17dc8e09d64,Frans Timmermans,Minister of Foreign Affairs,2012-11-05,2014-10-17,cabinet
97f4d80b-59b4-4682-a2b7-ec8da79d0a22,Jeanine Hennis-Plasschaert,Minister of Defence,2012-11-05,2017-10-04,cabinet
c2fa404f-e315-42d3-b69d-84a432cc03c9,Lilianne Ploumen,Minister for Foreign Trade and Development Cooperation,2012-11-05,"",cabinet
dbd7ef1e-0f16-4769-b5bd-3328e422beb0,Lodewijk Asscher,Deputy Prime Minister of the Netherlands,2012-11-05,"",cabinet
790a2238-7d59-4ea7-8883-0fa23df8e655,Edith Schippers,"Minister of Public Health, Welfare and Sport",2010-10-14,"",cabinet
fa6c498c-23d0-4c58-94b9-34b7291ff372,Ard van der Steur,Minister of Security and Justice,2015-03-20,2017-01-27,cabinet
3baca183-76d5-4220-9178-31c619788aea,Mark Rutte,Prime Minister of the Netherlands,2010-10-14,"",cabinet
