id,wikidata
beba86c9-df00-438b-abc4-01d69e97b681,Q876402
83b82faf-9a1d-4bf8-bd05-5c7f10e6f679,Q2415493
40944382-75f7-44aa-aa5c-e87377735ac2,Q1021186
253fdadf-a0dc-4caa-bce7-23d034ceb713,Q1956023
a1c5ea20-3cc6-4517-9046-741f6b0b514e,Q289893
72968dda-45db-403c-9e0c-22104b44f8c4,Q7997515
cd236aba-492c-485f-b25b-c202811820a5,Q7997515
5904132f-3fa8-46dd-8a4e-da9c6876a6c8,Q6317041
32fc9495-da36-4725-87ba-5dc91ede4159,Q5599720
78990796-a475-4d26-9e3f-71c23aeb798c,Q696254
14a498bf-64dc-4a29-b3fd-822fffdb8858,Q4832397
83de9d18-f4fb-492a-99a9-1bb6e6cfffd7,Q117723
08981ba6-1fed-4471-a37d-b349882f1c5d,Q12836421
9be8f81f-6588-46a7-87b7-15afe11289c6,Q12847378
