id,name,position,start_date,end_date,type
9dd3a970-1895-4d6f-b486-fc9ec1a71e3b,Alan Ferguson,President of the Australian Senate,,,self
b824bea9-284a-48b1-969f-0e1b37310919,Amanda Vanstone,Minister for Employment and Workplace Relations,,,cabinet
b824bea9-284a-48b1-969f-0e1b37310919,Amanda Vanstone,Minister for Immigration and Border Protection,,,cabinet
b824bea9-284a-48b1-969f-0e1b37310919,Amanda Vanstone,Minister for Social Services,2001-01-30,2003-10-07,cabinet
b7aa3154-8a36-48a2-b600-1d170b41bca0,Barnaby Joyce,Member of the Australian House of Representatives,,,other_legislatures
6369dcf7-1429-443d-84b2-4ff2621e4365,Belinda Neal,Member of the Australian House of Representatives,2007-11-24,2010-07-19,other_legislatures
dc2d214f-1eb7-4201-8ea8-01e22d42fac5,Bob Brown,Member of the Tasmanian House of Assembly,,,other_legislatures
a84574bb-4f51-4c4d-98d7-5ba05b502278,Bob Carr,Premier of New South Wales,1995-04-04,2005-08-03,other
a84574bb-4f51-4c4d-98d7-5ba05b502278,Bob Carr,Minister for Foreign Affairs,2012-03-13,2013-09-18,cabinet
a84574bb-4f51-4c4d-98d7-5ba05b502278,Bob Carr,Member of the New South Wales Legislative Assembly,,,other_legislatures
30dbb752-cd6d-4274-9139-6d64184b71f0,Bob McMullan,Member of the Australian House of Representatives,,,other_legislatures
30dbb752-cd6d-4274-9139-6d64184b71f0,Bob McMullan,Manager of Opposition Business in the House,1998-10-20,2001-11-25,self
30dbb752-cd6d-4274-9139-6d64184b71f0,Bob McMullan,Minister for Trade,1994-01-30,1996-03-11,cabinet
30dbb752-cd6d-4274-9139-6d64184b71f0,Bob McMullan,Minister for the Arts,1993-03-24,1994-01-30,cabinet
a12db1cc-bb5c-498f-bc87-b539147fe0d2,Bob Woods,Member of the Australian House of Representatives,,,other_legislatures
384ac513-247d-4105-9692-15b6bec3d639,Bronwyn Bishop,Member of the Australian House of Representatives,1994-03-26,2016-05-09,other_legislatures
384ac513-247d-4105-9692-15b6bec3d639,Bronwyn Bishop,Speaker of the House of Representatives,2013-11-12,2015-08-02,other
384ac513-247d-4105-9692-15b6bec3d639,Bronwyn Bishop,Minister for Social Services,1998-10-21,2001-11-26,cabinet
384ac513-247d-4105-9692-15b6bec3d639,Bronwyn Bishop,Minister for Defence Science and Personnel,1996-03-11,1998-10-21,cabinet
51d08543-73e6-406b-9df1-acaf5758eda5,Cheryl Kernot,Member of the Australian House of Representatives,1998-10-03,2001-11-10,other_legislatures
5f6cf97e-93a5-4de2-8a2c-063613d45658,Chris Ellison,Minister for Justice,,,cabinet
5f6cf97e-93a5-4de2-8a2c-063613d45658,Chris Ellison,Minister for Home Affairs,,,cabinet
5f6cf97e-93a5-4de2-8a2c-063613d45658,Chris Ellison,Special Minister of State,,,cabinet
5f6cf97e-93a5-4de2-8a2c-063613d45658,Chris Ellison,Minister for Human Services,,,cabinet
04b83926-3eb9-4620-ada4-391542de8356,Chris Evans,Minister for Employment and Workplace Relations,2010-09-14,2011-12-14,cabinet
044c2835-1a7b-4652-9df4-189d26a458e1,Christine Milne,Member of the Tasmanian House of Assembly,,,other_legislatures
bb533f2a-e62d-4fae-acf7-cfe317d08cd6,David Fawcett,Member of the Australian House of Representatives,,,other_legislatures
e69a7709-cfe4-4b78-9433-4324eed6622e,David Feeney,Member of the Australian House of Representatives,2013-09-07,,other_legislatures
edbd5bf4-a9da-4d33-b081-38cb61a5d5f8,David Hamer,Member of the Australian House of Representatives,,,other_legislatures
fa6d6ed9-90d9-4225-a8c6-95cbe7528c39,David Johnston,Minister for Defence,2013-09-18,2014-12-23,cabinet
fa6d6ed9-90d9-4225-a8c6-95cbe7528c39,David Johnston,Minister for Justice,2007-03-09,2007-12-03,cabinet
d78e6905-f642-405e-991c-b81a8f8449ad,Deborah O'Neill,Member of the Australian House of Representatives,2010-08-21,2013-09-07,other_legislatures
d4053204-d523-40fd-a661-b19e362ceccc,Eric Abetz,Minister for Employment and Workplace Relations,2013-09-18,2015-09-21,cabinet
d4053204-d523-40fd-a661-b19e362ceccc,Eric Abetz,Special Minister of State,2001-01-30,2006-01-27,cabinet
d4053204-d523-40fd-a661-b19e362ceccc,Eric Abetz,Leader of the Government in the Senate,2013-09-18,,self
