id,name,faction,area,image,term,source
1533,Dr. H. M. FARID AL FAUZI,People’s Conscience Party Faction,JAWA TIMUR XI,http://dpr.go.id/doksigota/photo/1533.jpg,18,http://dpr.go.id/en/anggota
1534,"Hj. TRI MURNY, SH",National Democrat Party Faction,BANTEN I,http://dpr.go.id/doksigota/photo/1534.jpg,18,http://dpr.go.id/en/anggota
1536,"H. ANDIKA HAZRUMY, S.Sos",Golkar Party Faction,BANTEN I,http://dpr.go.id/doksigota/photo/1536.jpg,18,http://dpr.go.id/en/anggota
1546,"Drs. H. WAHIDIN HALIM, M.Si",Democrat Party Faction,BANTEN III,http://dpr.go.id/doksigota/photo/1546.jpg,18,http://dpr.go.id/en/anggota
1551,I PUTU SUDIARTANA,Democrat Party Faction,BALI,http://dpr.go.id/doksigota/photo/1551.jpg,18,http://dpr.go.id/en/anggota
1554,H.M. SYAMSUL LUTHFI,Democrat Party Faction,NUSA TENGGARA BARAT,http://dpr.go.id/doksigota/photo/1554.jpg,18,http://dpr.go.id/en/anggota
1563,"Dr. Ir. WILLY M. YOSEPH, MM",Indonesian Democratic Party of Struggle Faction,KALIMANTAN TENGAH,http://dpr.go.id/doksigota/photo/1563.jpg,18,http://dpr.go.id/en/anggota
1568,H. INDRO HANANTO,Golkar Party Faction,KALIMANTAN SELATAN I,http://dpr.go.id/doksigota/photo/1568.jpg,18,http://dpr.go.id/en/anggota
1570,dr. HM ZAIRULLAH AZHAR,National Awakening Party Faction,KALIMANTAN SELATAN II,http://dpr.go.id/doksigota/photo/1570.jpg,18,http://dpr.go.id/en/anggota
1573,"Drs. H. SJACHRANI MATAJA, MBA, MM",Great Indonesia Movement Party Faction,KALIMANTAN SELATAN II,http://dpr.go.id/doksigota/photo/1573.jpg,18,http://dpr.go.id/en/anggota
1574,"DR. H. ACHMAD AMINS, MM",National Democrat Party Faction,KALIMANTAN TIMUR,http://dpr.go.id/doksigota/photo/1574.jpg,18,http://dpr.go.id/en/anggota
1575,"H. HADI MULYADI, S.Si, M.Si",Prosperous Justice Party Faction,KALIMANTAN TIMUR,http://dpr.go.id/doksigota/photo/1575.jpg,18,http://dpr.go.id/en/anggota
1577,"Dr. Hj NENI MOERNIAENI, Spog",Golkar Party Faction,KALIMANTAN TIMUR,http://dpr.go.id/doksigota/photo/1577.jpg,18,http://dpr.go.id/en/anggota
1578,LUTHER KOMBONG,Great Indonesia Movement Party Faction,KALIMANTAN TIMUR,http://dpr.go.id/doksigota/photo/1578.jpg,18,http://dpr.go.id/en/anggota
1579,"NORBAITI ISRAN NOOR, A.Md",Democrat Party Faction,KALIMANTAN TIMUR,http://dpr.go.id/doksigota/photo/1579.jpg,18,http://dpr.go.id/en/anggota
1589,"Hj. DEWIE YASIN LIMPO, SE",People’s Conscience Party Faction,SULAWESI SELATAN I,http://dpr.go.id/doksigota/photo/1589.jpg,18,http://dpr.go.id/en/anggota
1596,"Drs. H. ANDI NAWIR, MP",Great Indonesia Movement Party Faction,SULAWESI SELATAN III,http://dpr.go.id/doksigota/photo/1596.jpg,18,http://dpr.go.id/en/anggota
1597,"Hj. FATMAWATI RUSDI, SE",United Development Party Faction,SULAWESI SELATAN III,http://dpr.go.id/doksigota/photo/1597.jpg,18,http://dpr.go.id/en/anggota
160,MUHAMMAD LUTFI,Golkar Party Faction,NUSA TENGGARA BARAT,http://dpr.go.id/doksigota/photo/160.jpg,18,http://dpr.go.id/en/anggota
1604,Hj. ENNY ANGGRAENY ANWAR,Golkar Party Faction,SULAWESI BARAT,http://dpr.go.id/doksigota/photo/1604.jpg,18,http://dpr.go.id/en/anggota
1616,ROBERTH ROUW,Great Indonesia Movement Party Faction,PAPUA,http://dpr.go.id/doksigota/photo/1616.jpg,18,http://dpr.go.id/en/anggota
1622,"H.AWANG FERDIAN HIDAYAT, MM.",Indonesian Democratic Party of Struggle Faction,KALIMANTAN TIMUR,http://dpr.go.id/doksigota/photo/1622.jpg,18,http://dpr.go.id/en/anggota
1623,H. SYAHRULAN PUA SAWA,National Mandate Party Faction,NUSA TENGGARA TIMUR I,http://dpr.go.id/doksigota/photo/1623.jpg,18,http://dpr.go.id/en/anggota
1625,"Dra. Hj. TINA NUR ALAM, MM.",National Mandate Party Faction,SULAWESI TENGGARA,http://dpr.go.id/doksigota/photo/1625.jpg,18,http://dpr.go.id/en/anggota
163,"Drs. SETYA NOVANTO, Ak.",Golkar Party Faction,NUSA TENGGARA TIMUR II,http://dpr.go.id/doksigota/photo/163_Drs._SETYA_NOVANTO.jpg,18,http://dpr.go.id/en/anggota
1635,"Hj. MUKHNIARTI, SE., M.Si.",Democrat Party Faction,RIAU I,http://dpr.go.id/doksigota/photo/1635.jpg,18,http://dpr.go.id/en/anggota
164,Dr. CHARLES J. MESANG,Golkar Party Faction,NUSA TENGGARA TIMUR II,http://dpr.go.id/doksigota/photo/164.jpg,18,http://dpr.go.id/en/anggota
1660,Dr. H. ANDI JAMARO DULUNG,United Development Party Faction,SULAWESI SELATAN II,http://dpr.go.id/doksigota/photo/1660.jpg,18,http://dpr.go.id/en/anggota
185,"ADITYA ANUGRAH MOHA, S.Ked.",Golkar Party Faction,SULAWESI UTARA,http://dpr.go.id/doksigota/photo/185.jpg,18,http://dpr.go.id/en/anggota
191,"DODI REZA ALEX NOERDIN LIC ECON, M.B.A.",Golkar Party Faction,SUMATERA SELATAN I,"http://dpr.go.id/doksigota/photo/191_DODI_REZA_ALEX_NOERDIN_LIC_ECON,_M.B.A..jpg",18,http://dpr.go.id/en/anggota
193,TANTOWI YAHYA,Golkar Party Faction,DKI JAKARTA III,http://dpr.go.id/doksigota/photo/193_TANTOWI_YAHYA.jpg,18,http://dpr.go.id/en/anggota
204,"Hj. IRNA NARULITA, SE., MM",United Development Party Faction,BANTEN I,"http://dpr.go.id/doksigota/photo/204_IRNA_NARULITA,_HJ,_SE.jpg",18,http://dpr.go.id/en/anggota
205,"Dr. H. R. ACHMAD DIMYATI NATAKUSUMAH, SH, MH, M.Si",United Development Party Faction,DKI JAKARTA III,"http://dpr.go.id/doksigota/photo/205_ACHMAD_DIMYATI_N.,_SH,_MH,_M.Si.jpg",18,http://dpr.go.id/en/anggota
207,"Dra. HJ. OKKY ASOKAWATI, M.Si",United Development Party Faction,DKI JAKARTA II,"http://dpr.go.id/doksigota/photo/207_DRA.HJ.OKKY_ASOKAWATI,S.PSI.jpg",18,http://dpr.go.id/en/anggota
241,"H. EPYARDI ASDA, M,Mar",United Development Party Faction,SUMATERA BARAT I,http://dpr.go.id/doksigota/photo/241.jpg,18,http://dpr.go.id/en/anggota
245,"Dr. Ir. WAYAN KOSTER,MM",Indonesian Democratic Party of Struggle Faction,BALI,"http://dpr.go.id/doksigota/photo/245_Dr._Ir._WAYAN_KOSTER,MM.jpg",18,http://dpr.go.id/en/anggota
267,"TB. HASANUDDIN SE, MM",Indonesian Democratic Party of Struggle Faction,JAWA BARAT IX,http://dpr.go.id/doksigota/photo/267.jpg,18,http://dpr.go.id/en/anggota
275,"PUTI GUNTUR SOEKARNO, S.Ip",Indonesian Democratic Party of Struggle Faction,JAWA BARAT X,"http://dpr.go.id/doksigota/photo/275_PUTI_GUNTUR_SOEKARNO,_S.Ip.jpg",18,http://dpr.go.id/en/anggota
310,Ir. H. PRAMONO ANUNG WIBOWO. MM,Indonesian Democratic Party of Struggle Faction,JAWA TIMUR VI,http://dpr.go.id/doksigota/photo/310_Ir._H._PRAMONO_ANUNG_WIBOWO._MM.jpg,18,http://dpr.go.id/en/anggota
319,dr. KAROLIN MARGRET NATASA,Indonesian Democratic Party of Struggle Faction,KALIMANTAN BARAT,http://dpr.go.id/doksigota/photo/319_dr._KAROLIN_MARGRET_NATASA.jpg,18,http://dpr.go.id/en/anggota
328,"Ir. ISMA YATUN,MT",Indonesian Democratic Party of Struggle Faction,LAMPUNG I,http://dpr.go.id/doksigota/photo/328_Ir._ISMA_YATUN.jpg,18,http://dpr.go.id/en/anggota
333,HONING SANNY,Indonesian Democratic Party of Struggle Faction,NUSA TENGGARA TIMUR I,http://dpr.go.id/doksigota/photo/333_HONING_SANNY.jpg,18,http://dpr.go.id/en/anggota
334,"MIRYAM S. HARYANI, S.E., M.Si.",People’s Conscience Party Faction,JAWA BARAT VIII,http://dpr.go.id/doksigota/photo/334.jpg,18,http://dpr.go.id/en/anggota
339,"OLLY DONDOKAMBEY, SE",Indonesian Democratic Party of Struggle Faction,SULAWESI UTARA,"http://dpr.go.id/doksigota/photo/339_OLLY_DONDOKAMBEY,_SE.jpg",18,http://dpr.go.id/en/anggota
36,"H. ASMAN ABNUR, S.E., M.Si.",National Mandate Party Faction,KEPULAUAN RIAU,http://dpr.go.id/doksigota/photo/36.jpg,18,http://dpr.go.id/en/anggota
379,"Dr. ZULKIEFLIMANSYAH, S.E., M.Sc.",Prosperous Justice Party Faction,BANTEN II,"http://dpr.go.id/doksigota/photo/379_Dr._ZULKIEFLIMANSYAH,_S.E.,_M.Sc..jpg",18,http://dpr.go.id/en/anggota
38,"INDIRA CHUNDA THITA SYAHRUL, S.E., M.M.",National Mandate Party Faction,SULAWESI SELATAN I,http://dpr.go.id/doksigota/photo/38.jpg,18,http://dpr.go.id/en/anggota
39,"ANDI TAUFAN TIRO, S.T.",National Mandate Party Faction,SULAWESI SELATAN II,http://dpr.go.id/doksigota/photo/39.jpg,18,http://dpr.go.id/en/anggota
397,"SAAN MUSTOPA, M.Si",Democrat Party Faction,JAWA BARAT VII,http://dpr.go.id/doksigota/photo/A-480_SAAN_MUSTOFA.jpg,18,http://dpr.go.id/en/anggota
403,"H. AMIN SANTONO, S.SOS., MM.",Democrat Party Faction,JAWA BARAT X,"http://dpr.go.id/doksigota/photo/A-487_H._AMIN_SANTONO,S.SOS.jpg",18,http://dpr.go.id/en/anggota
42,Dra. YASTI SOEPREDJO MOKOAGOW,National Mandate Party Faction,SULAWESI UTARA,http://dpr.go.id/doksigota/photo/42.jpg,18,http://dpr.go.id/en/anggota
436,"VENNA MELINDA, SE.",Democrat Party Faction,JAWA TIMUR VI,"http://dpr.go.id/doksigota/photo/A-518_VENA_MELINDA,_SE..jpg",18,http://dpr.go.id/en/anggota
446,"H. MOHAMAD SOHIBUL IMAN, Ph. D.",Prosperous Justice Party Faction,JAWA BARAT XI,http://dpr.go.id/doksigota/photo/446_Dr._MOHAMAD_SOHIBUL_IMAN.jpg,18,http://dpr.go.id/en/anggota
453,HJ. ADJI FARIDA PADMO ARDAN,Democrat Party Faction,KALIMANTAN TIMUR,http://dpr.go.id/doksigota/photo/453_HJ._ADJI_FARIDA_PADMO_ARDAN.jpg,18,http://dpr.go.id/en/anggota
472,"Dr. BENNY K. HARMAN, SH",Democrat Party Faction,NUSA TENGGARA TIMUR I,"http://dpr.go.id/doksigota/photo/472_DR._BENNY_KABUR_HARMAN,_SH.jpg",18,http://dpr.go.id/en/anggota
474,"Dr. JEFIRSTSON R. RIWU KORE, MM",Democrat Party Faction,NUSA TENGGARA TIMUR II,"http://dpr.go.id/doksigota/photo/474_JEFIRSTSON_R.RIWU_KORE,_M.M.jpg",18,http://dpr.go.id/en/anggota
478,MAYJEN TNI (PURN) SALIM MENGGA,Democrat Party Faction,SULAWESI BARAT,http://dpr.go.id/doksigota/photo/478_MAYJEN_TNI_(PURN)_SALIM_MENGGA.jpg,18,http://dpr.go.id/en/anggota
507,"RUHUT POLTAK SITOMPUL, SH",Democrat Party Faction,SUMATERA UTARA I,http://dpr.go.id/doksigota/photo/507.jpg,18,http://dpr.go.id/en/anggota
514,"Ir. H. YUDI WIDIANA ADIA, M.Si.",Prosperous Justice Party Faction,JAWA BARAT IV,http://dpr.go.id/doksigota/photo/514.jpg,18,http://dpr.go.id/en/anggota
524,DR. H.M. GAMARI ,Prosperous Justice Party Faction,JAWA TENGAH III,http://dpr.go.id/doksigota/photo/524.jpg,18,http://dpr.go.id/en/anggota
53,"H. JAMALUDDIN JAFAR, S.H.",National Mandate Party Faction,PAPUA,http://dpr.go.id/doksigota/photo/53.jpg,18,http://dpr.go.id/en/anggota
543,"Ir. K.H. ABDUL HAKIM, M.M.",Prosperous Justice Party Faction,LAMPUNG II,"http://dpr.go.id/doksigota/photo/543_Ir._K.H._ABDUL_HAKIM,_M.M..jpg",18,http://dpr.go.id/en/anggota
61,"ABDUL MALIK HARAMAIN, M.Si.",National Awakening Party Faction,JAWA TIMUR II,http://dpr.go.id/doksigota/photo/61.jpg,18,http://dpr.go.id/en/anggota
63,"Ir. H.M. LUKMAN EDY, M.Si.",National Awakening Party Faction,RIAU II,http://dpr.go.id/doksigota/photo/63.jpg,18,http://dpr.go.id/en/anggota
668,"H. ANDI MUHAMMAD GHALIB, SH, MH",United Development Party Faction,SULAWESI SELATAN II,"http://dpr.go.id/doksigota/photo/668_H.Andi_Muhammad_Ghalib,SH.MH.jpg",18,http://dpr.go.id/en/anggota
72,Dr. Hj. ANNA MU'AWANAH,National Awakening Party Faction,JAWA TIMUR IX,"http://dpr.go.id/doksigota/photo/72_Hj._ANNA_MU_AWANAH,_S.E.,_M.H..jpg",18,http://dpr.go.id/en/anggota
752,VIKTOR BUNGTILU LAISKODAT,National Democrat Party Faction,NUSA TENGGARA TIMUR II,http://dpr.go.id/doksigota/photo/752_VIKTOR_BUNGTILU_LAISKODAT.jpg,18,http://dpr.go.id/en/anggota
76,"Dra. HJ. IDA FAUZIYAH, MSi",National Awakening Party Faction,JAWA TIMUR VIII,http://dpr.go.id/doksigota/photo/76.jpg,18,http://dpr.go.id/en/anggota
81,"Hj, Chusnunia Chalim, M.Si, M.Kn",National Awakening Party Faction,LAMPUNG II,http://dpr.go.id/doksigota/photo/81.jpg,18,http://dpr.go.id/en/anggota
904,"Ir. AZHAR ROMLI, M.Si.",Golkar Party Faction,BANGKA BELITUNG,"http://dpr.go.id/doksigota/photo/904_Ir._AZHAR_ROMLI,_M.Si..jpg",18,http://dpr.go.id/en/anggota
942,"H. AMBAR TJAHJONO, SE, MM",Democrat Party Faction,D.I. YOGYAKARTA,http://dpr.go.id/doksigota/photo/942_AMBAR_TJAHYONO.jpg,18,http://dpr.go.id/en/anggota
