uuid,female,male,other,skip,total
0167e3dd-db05-4a52-8f22-65de5333d877,2,0,0,0,2
01e5abe2-b2e2-4d80-bded-a2106dc0336c,0,4,0,0,4
021d6e08-ecb9-4aa9-bc64-8b7912fbb3e6,2,0,0,1,3
03965599-21c6-4b7d-918d-d703a604038b,0,2,0,0,2
03dd24a4-f9e9-4dea-adf8-7bfc3fe891a2,0,4,0,0,4
041322e5-2438-43ce-a060-7cf8ea067063,0,2,0,0,2
04a024c5-0ddb-47d6-88ea-9088cc557874,0,4,0,0,4
0630fd22-6897-4cef-909c-bbf537ae4e46,0,3,0,1,4
0a2c25ed-bba7-4abe-8a61-309e6f358480,0,4,0,0,4
0a4a500f-ec3f-4be9-b037-b9401d47a6ca,3,0,0,0,3
0bfd3241-2114-47a1-a38d-8b4138aeac76,2,0,0,0,2
0c4dd32e-9c3d-4689-a596-805512f61640,0,3,0,0,3
0d03a0fd-c171-486d-b62c-243affc881cf,2,0,0,0,2
0e3bbfb9-b256-4115-987f-b7cb36f47a39,0,2,0,0,2
0ebdd65d-8bf4-4d24-a123-dc5f81a3d802,3,0,0,0,3
0f5c09f5-d76c-4398-a0e4-de74ac977533,0,4,0,0,4
0f870089-70b2-47fb-8e14-cfc6b21a8976,2,0,0,0,2
0f9fc03b-1408-47ed-9089-c60606d5aa1c,0,2,0,0,2
1074213b-e6f1-4427-bb85-176ab389a305,0,3,0,0,3
11804e13-0836-4df2-afc9-6f69f88c3fc4,0,3,0,0,3
12e55093-0d29-47ff-a826-107ab1df95dd,0,2,0,0,2
13abb14b-6f59-4224-82c7-924bed914e2b,0,1,0,0,1
162eb4cf-7f4f-4446-8817-ba1d27a9d214,0,2,0,0,2
171b5093-60fa-4df4-85ee-7198e08e7b1b,3,0,0,0,3
17b1c1e3-b5fd-48ae-9ab2-6dc6825b982e,0,3,0,0,3
18b41c2a-dc9f-412e-a84e-37dd4cb5677b,0,2,0,0,2
1991b589-001f-4ce5-a5fb-72bc63c52864,0,1,0,1,2
19dce629-9519-4c4d-aac6-cd63e66d8578,0,4,0,0,4
1a1908a3-091e-4bde-b579-bfb44dba6efc,0,4,0,0,4
206203af-d3b7-4196-9787-74fed3e5f7e6,0,4,0,0,4
2267657d-66b8-4694-93e3-4fe70fbfc79c,2,0,0,0,2
228556df-166b-4e37-a3eb-d636b53c94c8,0,2,0,0,2
229bc3e9-301a-4f70-8d94-f5d33a2f60e9,2,0,0,0,2
23bbb814-aca1-4bf3-aca1-b2f69c954b25,0,3,0,0,3
24545e0e-5f36-438b-acf2-d1fc8e0bceb2,0,3,0,0,3
