id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender,wikidata
1074213b-e6f1-4427-bb85-176ab389a305,Adrian McQuillan,Adrian McQuillan,,,,DUP,dup,uk.org.publicwhip/cons/197-NI,East Londonderry,Northern Ireland Assembly,5,2016-05-07,,,male,Q4685214
bdb3a845-dbd3-4b0f-b0da-50c408e41c1b,Alan Chambers,Alan Chambers,,,,UUP,uup,uk.org.publicwhip/cons/406-NI,North Down,Northern Ireland Assembly,5,2016-05-07,,,male,Q24052783
c42dfdb8-647d-40db-98ce-894ca19b6aec,Alastair Ross,Alastair Ross,,,,DUP,dup,uk.org.publicwhip/cons/192-NI,East Antrim,Northern Ireland Assembly,5,2016-05-07,,https://upload.wikimedia.org/wikipedia/commons/f/fc/Alastair_Ross_DUP.jpg,male,Q4708772
ee0b5d29-df58-43bc-91d0-0a13a18a3b24,Alex Attwood,Alex Attwood,,,,Social Democratic and Labour Party,social-democratic-and-labour-party,uk.org.publicwhip/cons/38-NI,Belfast West,Northern Ireland Assembly,5,2016-05-07,,"https://upload.wikimedia.org/wikipedia/commons/c/cc/May_Day,_Belfast,_April_2011_(056).JPG",male,Q4716637
a30bd9c0-f735-441a-95db-1081ffb77bd3,Alex Easton,Alex Easton,,,,DUP,dup,uk.org.publicwhip/cons/406-NI,North Down,Northern Ireland Assembly,5,2016-05-07,,https://upload.wikimedia.org/wikipedia/commons/5/5b/Alex_Easton.jpg,male,Q4716944
416ad2eb-10fb-4e0c-9c12-7013af005218,Alex Maskey,Alex Maskey,,AlexMaskeyMLA,,Sinn Féin,sinn-fein,uk.org.publicwhip/cons/38-NI,Belfast West,Northern Ireland Assembly,5,2016-05-07,,https://upload.wikimedia.org/wikipedia/commons/a/a9/Alex_Maskey.jpg,male,Q1116655
2f234292-213b-4630-b0f2-1fe641e7f61a,Andy Allen,Andy Allen,,,,UUP,uup,uk.org.publicwhip/cons/35-NI,Belfast East,Northern Ireland Assembly,5,2016-05-07,,,male,Q20979148
2b0f1aa2-775b-4d01-b61a-65fee63791dc,Arlene Foster,Arlene Foster,,,,DUP,dup,uk.org.publicwhip/cons/231-NI,Fermanagh and South Tyrone,Northern Ireland Assembly,5,2016-05-07,,https://upload.wikimedia.org/wikipedia/commons/4/4c/ArleneFoster.jpg,female,Q4792148
3bb0dea9-4128-40bf-948e-072419c8133c,Barry McElduff,Barry McElduff,,BarryMcElduff,barrymcelduff,Sinn Féin,sinn-fein,uk.org.publicwhip/cons/629-NI,West Tyrone,Northern Ireland Assembly,5,2016-05-07,,https://upload.wikimedia.org/wikipedia/commons/7/73/Barry_McElduff.jpg,male,Q4864486
c7107f53-0dc3-4f8d-9113-a26dace3e694,Brenda Hale,Brenda Hale,,,,DUP,dup,uk.org.publicwhip/cons/325-NI,Lagan Valley,Northern Ireland Assembly,5,2016-05-07,,,female,Q4960688
0a4a500f-ec3f-4be9-b037-b9401d47a6ca,Caitriona Ruane,Caitriona Ruane,,,,Sinn Féin,sinn-fein,uk.org.publicwhip/cons/519-NI,South Down,Northern Ireland Assembly,5,2016-05-07,2016-05-11,https://upload.wikimedia.org/wikipedia/commons/0/07/Ruane.jpg,female,Q5017940
0a4a500f-ec3f-4be9-b037-b9401d47a6ca,Caitriona Ruane,Caitriona Ruane,,,,Deputy Speaker,deputy-speaker,uk.org.publicwhip/cons/519-NI,South Down,Northern Ireland Assembly,5,2016-05-12,,https://upload.wikimedia.org/wikipedia/commons/0/07/Ruane.jpg,female,Q5017940
842ba138-726d-43c2-80a7-5c9af1d4f1ae,Caoimhe Archibald,Caoimhe Archibald,,,,Sinn Féin,sinn-fein,uk.org.publicwhip/cons/197-NI,East Londonderry,Northern Ireland Assembly,5,2016-05-07,,https://upload.wikimedia.org/wikipedia/commons/a/a0/Caoimhe_Archibald_2014.jpg,female,Q24052784
16156825-5fdd-4670-a3d3-631155804064,Carla Lockhart,Carla Lockhart,,,,DUP,dup,uk.org.publicwhip/cons/593-NI,Upper Bann,Northern Ireland Assembly,5,2016-05-07,,,female,Q24052782
555bae9c-302b-45cc-bc9b-0edee1dccaf0,Carál Ní Chuilín,Carál Ní Chuilín,,,,Sinn Féin,sinn-fein,uk.org.publicwhip/cons/36-NI,Belfast North,Northern Ireland Assembly,5,2016-05-07,,https://upload.wikimedia.org/wikipedia/commons/0/0f/Carál_Ní_Chuilín_(cropped).jpg,female,Q5047760
c5d66709-7dce-4c92-b3e4-b677295b48fe,Cathal Boylan,Cathal Boylan,,,,Sinn Féin,sinn-fein,uk.org.publicwhip/cons/400-NI,Newry and Armagh,Northern Ireland Assembly,5,2016-05-07,,https://upload.wikimedia.org/wikipedia/commons/c/c7/CathalBoylan.jpg,male,Q5052017
8e5d1da7-3f03-4725-80c4-1d5fdf1e1eff,Catherine Seeley,Catherine Seeley,,,,Sinn Féin,sinn-fein,uk.org.publicwhip/cons/593-NI,Upper Bann,Northern Ireland Assembly,5,2016-05-07,,https://upload.wikimedia.org/wikipedia/commons/f/f5/Catherine_Seeley_2015.jpg,female,Q24052781
6d553669-626c-4ecc-b7a9-8e8d5f15dc40,Chris Lyttle,Chris Lyttle,,,,Alliance,alliance,uk.org.publicwhip/cons/35-NI,Belfast East,Northern Ireland Assembly,5,2016-05-07,,,male,Q5107294
9dab0ad2-0d34-4c8e-90f3-cb890d26a2e8,Christopher Hazzard,Christopher Hazzard,,,,Sinn Féin,sinn-fein,uk.org.publicwhip/cons/519-NI,South Down,Northern Ireland Assembly,5,2016-05-07,,https://upload.wikimedia.org/wikipedia/commons/b/b0/Chris_Hazzard.jpg,male,Q5106839
5b783951-2f65-453e-81c3-508d3e32449d,Christopher Stalford,Christopher Stalford,,,,DUP,dup,uk.org.publicwhip/cons/37-NI,Belfast South,Northern Ireland Assembly,5,2016-05-07,,,male,Q24052778
