id,name,position,start_date,end_date,type
58fff43a-4201-475b-b3e3-1750ed17fb5f,Andrian Candu,Minister of the Economy,2014-07-03,2015-01-23,executive
f552bc7b-64e1-4106-9784-1715eafd335e,Igor Dodon,Minister of the Economy,2006-09-18,2009-09-14,executive
de8857e8-ffd1-4aa7-b7a1-a674e58b7c6d,Iurie Leancă,Prime Minister of Moldova,2013-05-30,2015-02-18,executive
0908f8cf-54d6-4952-b171-464f8ddaf1bf,Marian Lupu,Minister of the Economy,2003-08-05,2005-03-24,executive
a640fc1a-9878-4663-94d1-b4898c55ee36,Streleţ Valeriu,Prime Minister of Moldova,2015-07-30,2015-10-30,executive
43a51d0b-ff0d-4aab-8ef6-4d9c83c1913b,Vasilii Panciuc,Mayor of Bălți,2001,2011,other
43a51d0b-ff0d-4aab-8ef6-4d9c83c1913b,Vasilii Panciuc,Mayor of Bălți,2011,2015,other
c6d38a91-e125-4db8-b24a-7bcd3263cd6c,Vladimir Filat,Prime Minister of Moldova,2009-09-25,2013-03-25,executive
9ef05dbb-0f4b-479e-a4d2-dcbe3676c421,Vladimir Voronin,President of Moldova,2001-04-07,2009-09-11,executive
9ef05dbb-0f4b-479e-a4d2-dcbe3676c421,Vladimir Voronin,President of the Moldovan Parliament,2009-05-12,2009-08-28,self
