id,name,position,start_date,end_date,type
41f86473-cc56-4152-9e2d-464ebffbde05,Leon Panetta,United States Secretary of Defense,2011-07-01,2013-02-27,cabinet
d32000bf-743e-45ec-bcb5-a51eb10c5f3a,William Richardson,United States Secretary of Energy,1998-08-18,2001-01-20,cabinet
82b4ea39-553a-4d88-83fd-e3db18b17540,Jack Kemp,United States Secretary of Housing and Urban Development,1989-02-13,1993-01-19,cabinet
3912b3cf-0035-472f-8bda-a5ce5bd44306,Daniel Glickman,United States Secretary of Agriculture,1995-03-30,2001-01-19,cabinet
c9491aee-17bf-40cf-b98e-b87a9189f862,Ray LaHood,United States Secretary of Transportation,2009-01-23,2013-07-02,cabinet
e16a4d8f-fbb1-4192-875d-027f7783991c,Richard Cheney,United States Secretary of Defense,1989-03-21,1993-01-20,cabinet
c1ec2b52-2005-40db-ac57-da6d25a0c8e3,Hilda Solis,United States Secretary of Labor,2009-02-24,2013-01-22,cabinet
da14b2aa-0c72-46a8-a93a-c334e622e7de,Edward Derwinski,United States Secretary of Veterans Affairs,1989-03-15,1992-09-26,cabinet
d0f987e2-9808-40c0-be0c-447ea644643e,Norman Mineta,United States Secretary of Commerce,2000-07-20,2001-01-20,cabinet
d0f987e2-9808-40c0-be0c-447ea644643e,Norman Mineta,United States Secretary of Transportation,2001-01-25,2006-08-07,cabinet
2da12dd3-aae7-4a5f-b16e-f5cb2331b3c6,Thomas Ridge,United States Secretary of Homeland Security,2003-01-24,2005-02-01,cabinet
