id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
99a1aa37-bdce-4744-aee4-38de8ec3e40d,Aeksavang Vongvichit,Aeksavang Vongvichit,,,,unknown,unknown,13,Savannakhet Province,National Assembly,2016,,,,
66372217-d1b7-4d2d-9932-56e673ff5e2f,Aen Oun-anongnud,Aen Oun-anongnud,,,,unknown,unknown,8,Houaphanh Province,National Assembly,2016,,,,
a2319734-39ce-4aec-af72-83276eee8a97,Ali Buachoum,Ali Buachoum,,,,unknown,unknown,12,Khammouane Province,National Assembly,2016,,,,
dc7233ee-8d2f-4ebd-870b-1adda5a9394b,Alounxay Sounnalath,Alounxay Sounnalath,,,,unknown,unknown,8,Houaphanh Province,National Assembly,2016,,,,
715794d6-aaf5-41df-aa2a-dd01dd609bab,Amphai Chitmanon,Amphai Chitmanon,,,,unknown,unknown,16,Xekong Province,National Assembly,2016,,,,
81ab7fa9-a503-451d-ac73-39357b5d02a1,Amphaivone Lombounphaeng,Amphaivone Lombounphaeng,,,,unknown,unknown,8,Houaphanh Province,National Assembly,2016,,,,
dfa2d4f0-40c2-42cd-b3d3-18b33e70abc9,Anuphab Tunalom,Anuphab Tunalom,,,,unknown,unknown,1,Vientiane Capital,National Assembly,2016,,,,
ebcf440d-d9a3-4876-814d-08f1e47b5bcd,Bouavanh Thammavong,Bouavanh Thammavong,,,,unknown,unknown,10,Vientiane Province,National Assembly,2016,,,,
49d1cae4-b697-4280-a811-83c2a6ff05de,Bounkhouang Khambounheuang,Bounkhouang Khambounheuang,,,,unknown,unknown,13,Savannakhet Province,National Assembly,2016,,,,
91139d0b-f101-4432-8fbf-8c268bf12476,Bounlort Onphachan,Bounlort Onphachan,,,,unknown,unknown,4,Oudomxay Province,National Assembly,2016,,,,
481c9717-5ea6-4ccc-860c-7545dc5c495f,Bounluan Vongchanthi,Bounluan Vongchanthi,,,,unknown,unknown,13,Savannakhet Province,National Assembly,2016,,,,
04226930-3032-40bb-aa7c-33832247d739,Bounpan Douanglaty,Bounpan Douanglaty,,,,unknown,unknown,12,Khammouane Province,National Assembly,2016,,,,
3bdf6cf3-ca9b-48c6-a94e-64ca9c5761a8,Bounpheng Sainorlady,Bounpheng Sainorlady,,,,unknown,unknown,10,Vientiane Province,National Assembly,2016,,,,
adf20165-93e0-4534-ab7e-ca021d36e4e0,Bounphone Heuangmany,Bounphone Heuangmany,,,,unknown,unknown,5,Bokeo Province,National Assembly,2016,,,,
e670cd24-d4f7-4f08-9f1d-59963335807c,Bounpone Bouthtanavong,Bounpone Bouthtanavong,,,,unknown,unknown,12,Khammouane Province,National Assembly,2016,,,,
837685f6-0676-4118-a4e8-31274bbdf760,Bounpone Sisoulath,Bounpone Sisoulath,,,,unknown,unknown,14,Saravan Province,National Assembly,2016,,,,male
a950a372-2cbe-4ac5-be6d-4b2aef492184,Bounsom Koummany,Bounsom Koummany,,,,unknown,unknown,6,Luangprabang Province,National Assembly,2016,,,,
1b7f1dd6-831f-4842-b07c-a1cb05797701,Bounsouk Chomvisan,Bounsouk Chomvisan,,,,unknown,unknown,18,Xaysomboun Province,National Assembly,2016,,,,
55ea2d42-9277-49be-9912-021a2a2d04d6,Bountem Xouangsayavong,Bountem Xouangsayavong,,,,unknown,unknown,13,Savannakhet Province,National Assembly,2016,,,,
669b87b1-d866-4bc4-af1f-e457c9e69e81,Bounthai Sithep,Bounthai Sithep,,,,unknown,unknown,7,Xayabouly province,National Assembly,2016,,,,
b92875eb-75ac-445a-a1b3-1b11e8336648,Bounthiem Phommasathith,Bounthiem Phommasathith,,,,unknown,unknown,14,Saravan Province,National Assembly,2016,,,,
851c14de-6e1e-4b84-be26-de14f0ecacb6,Bounthong Phommachan,Bounthong Phommachan,,,,unknown,unknown,1,Vientiane Capital,National Assembly,2016,,,,
b8f6df87-f0a4-4c7b-9999-0f2f6395528d,Bounton Chanthaphone,Bounton Chanthaphone,,,,unknown,unknown,9,Xiengkhouang Province,National Assembly,2016,,,,
12bd9202-45e5-48fe-9fff-c23b8525c479,Bua-ngen Kongkhaikham,Bua-ngen Kongkhaikham,,,,unknown,unknown,1,Vientiane Capital,National Assembly,2016,,,,
9e2505ca-c449-446f-b6ae-e4c647c76e48,Buaket Phommachan,Buaket Phommachan,,,,unknown,unknown,1,Vientiane Capital,National Assembly,2016,,,,
743b363a-5cb9-4b9d-b603-9348b401bef4,Buakham Thipphavong,Buakham Thipphavong,,,,unknown,unknown,1,Vientiane Capital,National Assembly,2016,,,,
bc46376e-f530-4439-bd15-2540f227bdae,Bualaphan Vongsalasith,Bualaphan Vongsalasith,,,,unknown,unknown,17,Attapue Province,National Assembly,2016,,,,
