id,name,twitter,image
14077586,Bastien Girod,bastiengirod,https://pbs.twimg.com/profile_images/669275126664441857/S-xdQkCT.jpg
14675346,Balthasar Glättli,bglaettli,https://pbs.twimg.com/profile_images/805469107885932544/_NvrEQZn.jpg
21436172,Cédric Wermuth,cedricwermuth,https://pbs.twimg.com/profile_images/865500717552852993/P3iCz_wa.jpg
26531313,Lukas Reimann,lukasreimann,https://pbs.twimg.com/profile_images/590562729963999233/SH5jFgRV.jpg
28335590,Felix Gutzwiller,FelixGutzwiller,https://pbs.twimg.com/profile_images/1407740824/Felix-Gutzwiller.jpg
35465127,Hugues Hiltpold,hhiltpold,https://pbs.twimg.com/profile_images/616084815629152256/Sjq1UIM_.jpg
40872955,Christian Levrat,ChristianLevrat,https://pbs.twimg.com/profile_images/669884853618241536/OPeduiAD.jpg
45513818,Schmid Federer,SchmidFederer,https://pbs.twimg.com/profile_images/862948430888480768/PMv9PIKO.jpg
50047040,Jacqueline Badran,JayBadran,https://pbs.twimg.com/profile_images/634763498527006720/nryqxmY7.jpg
50262858,Marco Romano,MarcoRomanoPPD,https://pbs.twimg.com/profile_images/2507826360/image.jpg
50444931,Christian Wasserfall,cwasi,https://pbs.twimg.com/profile_images/477461152285204481/CEWyu0Aq.jpeg
61431883,Toni Brunner,SVPBrunner,https://pbs.twimg.com/profile_images/339330812/brunner_toni_parteileitung_1.jpg
67100346,Bea Heim,beaheim,https://pbs.twimg.com/profile_images/3544400371/2c361eacc3acda4bdced193fb664c18b.jpeg
72560162,Viola Amherd,Violapamherd,https://pbs.twimg.com/profile_images/663073744815038465/s2amPOAy.jpg
75777484,Philipp HADORN,PhilippHadorn,https://pbs.twimg.com/profile_images/628853307273015296/_TCtUDh1.jpg
84155033,Roberto Zanetti,zanettiroberto,https://pbs.twimg.com/profile_images/593831012154630145/x2vdZ_-P.jpg
93878848,"Kathy Riklin, Zürich",KathyRiklin,https://pbs.twimg.com/profile_images/1082625813/Kathy_Riklin__2__40KB.jpg
107695453,Yvonne Gilli,YvonneGilli,https://pbs.twimg.com/profile_images/1441813841/DSCF8315_Kopie.jpg
113616426,Bernhard Guhl,BernhardGuhl,https://pbs.twimg.com/profile_images/378800000740692522/7abcb23e974f0722180179e0104c14f1.jpeg
