id,name,position_id,position,label,start_date,end_date,ordinal
Q115442,Doris Leuthard,q115442-2ED97D9E-EEB7-4CC2-AF77-D5CF353CD006,Q11811941,Member of the Swiss Federal Council,2006-08-01,2018-12-31,0
Q115513,Pascal Couchepin,q115513-AB766A01-EAB0-44E1-8372-7D8399E95A42,Q11811941,Member of the Swiss Federal Council,1998-01-01,2009-11-01,0
Q115520,Moritz Leuenberger,q115520-EE1F6FFF-9F72-4386-BB9D-39A0A54B9CE0,Q11811941,Member of the Swiss Federal Council,1995-10-01,2010-10-31,0
Q115531,Adolf Ogi,q115531-5FD8D0DE-058D-4246-8825-0A9492703D6C,Q11811941,Member of the Swiss Federal Council,1988-01-01,2000-12-31,0
Q115533,Rudolf Gnägi,q115533-0EFE5D06-3EC2-44D2-A5EE-B9C9ED848D83,Q11811941,Member of the Swiss Federal Council,1965-12-08,1979-12-31,0
Q115536,Roger Bonvin,q115536-26E1C423-0D6E-4A55-81C3-69F47BA35795,Q11811941,Member of the Swiss Federal Council,,,0
Q115538,Otto Stich,q115538-BC7FDA96-4960-4A79-8AB9-93144D8E2FFE,Q11811941,Member of the Swiss Federal Council,,,0
Q115540,Jean-Pascal Delamuraz,q115540-E082D2D7-B1CD-4521-BED3-D3FE1DFDE44F,Q11811941,Member of the Swiss Federal Council,1983-12-07,1998-03-31,0
Q115546,Willi Ritschard,q115546-FA305231-9395-42A1-98AB-61DDD6FF7E91,Q11811941,Member of the Swiss Federal Council,1973-12-05,1983-10-16,0
Q115559,Arnold Koller,q115559-085D13DD-1A97-4B5A-9B7C-D6933007D3D5,Q11811941,Member of the Swiss Federal Council,,,0
Q115561,Ernst Nobs,q115561-05A5029E-3E7E-4540-B493-94DDE174AB44,Q11811941,Member of the Swiss Federal Council,1944,1951,0
Q115566,Ernst Wetter,q115566-04F30A37-EDFA-43FC-AA09-68E463A01AF7,Q11811941,Member of the Swiss Federal Council,,,0
Q115579,Karl Kobelt,q115579-1EEC6FF1-2496-4F18-806D-456879129653,Q11811941,Member of the Swiss Federal Council,1940-12-10,1954-12-31,0
Q115584,Albert Meyer,q115584-0A7D1E41-E7E2-410F-B41C-4566CE7DF530,Q11811941,Member of the Swiss Federal Council,,,0
Q115592,Gustave Ador,q115592-4820D402-2636-4DAE-BA34-CFF081CB7210,Q11811941,Member of the Swiss Federal Council,1917-06-26,1919-12-31,0
Q115600,Kurt Furgler,q115600-93E06BEA-AAD9-4A45-8EF8-56416E2C86D6,Q11811941,Member of the Swiss Federal Council,1971-12-08,1986-12-31,0
Q115611,René Felber,q115611-3464AD48-71AC-472F-92DB-77F4351C4946,Q11811941,Member of the Swiss Federal Council,,,0
Q115616,Eduard Müller,q115616-65657A41-7670-435C-B76B-FED58B1AAC97,Q11811941,Member of the Swiss Federal Council,1895-08-16,1919-11-09,0
Q115622,Willy Spühler,q115622-6756F823-934E-4B44-B19D-D4256B6FFA09,Q11811941,Member of the Swiss Federal Council,1959-12-17,1970-01-31,0
Q115803,Marcel Pilet-Golaz,q115803-7776E364-D242-463E-8EFB-52C419D0C5CC,Q11811941,Member of the Swiss Federal Council,1928-12-13,1944-12-31,0
Q115808,Rudolf Minger,q115808-2F919689-2B20-4E19-994A-FC0702703C51,Q11811941,Member of the Swiss Federal Council,1929-12-12,1940-12-31,0
Q115841,Samuel Schmid,q115841-05CEDC12-A718-4008-B10B-4ABE2113EFE0,Q11811941,Member of the Swiss Federal Council,2001-01-01,2008-12-31,0
Q116107,Jean Bourgknecht,q116107-56756A1D-D25E-4BD8-85E8-D52D9BA72359,Q11811941,Member of the Swiss Federal Council,1960-01-01,1962-09-30,0
Q116973,Jakob Dubs,q116973-C3DF9DE4-8D2B-4FEC-A63B-C01EF936661B,Q11811941,Member of the Swiss Federal Council,1861-07-30,1872-05-28,0
Q117254,Ignazio Cassis,Q117254-5771c33c-45bb-9f44-cd7a-91616af68a94,Q11811941,Member of the Swiss Federal Council,2017-11-01,,0
Q118183,Ludwig Forrer,q118183-DE8DC3DC-CCFF-4194-9C54-D71BBF2ABF85,Q11811941,Member of the Swiss Federal Council,,,0
Q118187,Karl Scheurer,q118187-5B77F33A-B390-43F9-A735-D2917F68515F,Q11811941,Member of the Swiss Federal Council,,,0
Q118196,Nello Celio,q118196-1505A991-C56E-43ED-A4CB-BDCD750BCF73,Q11811941,Member of the Swiss Federal Council,,,0
Q118199,Flavio Cotti,q118199-B07DB124-6F1C-4C85-8CC7-1D557F032243,Q11811941,Member of the Swiss Federal Council,1986,1999,0
Q118201,Georges-André Chevallaz,q118201-28C8363B-43E3-4CDB-9EBD-30FEA4F31BB0,Q11811941,Member of the Swiss Federal Council,1973,1983,0
Q118209,Louis Perrier,q118209-B41DA2EE-67BD-433F-98D6-7C898735D273,Q11811941,Member of the Swiss Federal Council,,,0
Q118215,Eugène Ruffy,q118215-C1753DD4-CFB9-4BD6-8C15-5B9FFC4281C5,Q11811941,Member of the Swiss Federal Council,,,0
Q118222,Heinrich Häberlin,q118222-32395D9C-1B48-43B5-A6FC-6A50A90262FF,Q11811941,Member of the Swiss Federal Council,1920-02-12,1934-04-30,0
Q118239,Ernest Chuard,q118239-76719AD0-044C-4D73-9725-E5A2729B5171,Q11811941,Member of the Swiss Federal Council,1919-12-11,1928-12-31,0
Q118248,Josef Escher,q118248-A18805DF-01C6-40A1-AC0C-1E237D5942B5,Q11811941,Member of the Swiss Federal Council,1950-09-14,1954-12-09,0
