id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,term,start_date,image,gender,wikidata,wikidata_group,wikidata_area
80be1f12-6ea3-47ac-a5c8-29f7905087bd,Abderhamane Niang,Abderhamane Niang,,,,RPM,rpm,area/tenenkou,TENENKOU,2014,,,,,Q3419939,
0a922ce3-360f-42a5-89ff-06ca8e285f0b,Abdias Théra,Abdias Théra,,,,RPM,rpm,area/tominian,TOMINIAN,2014,,,,,Q3419939,
31bc95fe-7a89-4d1f-ac84-38269ac6c9cf,Abdine Koumaré,Abdine Koumaré,,,,RPM,rpm,area/segou,SEGOU,2014,,,,,Q3419939,
808221cb-66e2-49cf-9ec5-e16e58232b63,Abdou Agouzer,Abdou Agouzer,,,,MPR,mpr,area/koutiala,KOUTIALA,2014,,,,,Q958794,
673ee18c-1ed8-4932-af60-e2cc39d8b7f7,Abdoul Haidara,Abdoul Haidara,,,,Unknown,unknown,area/segou,SEGOU,2014,,,,,,
00976e1e-6eca-42d9-a00b-43cf95f13e02,Abdoul Kassoum Touré,Abdoul Kassoum Touré,,,,CODEM,codem,area/commune_i,COMMUNE I,2014,,,,,Q2996380,
5ca469fb-9db2-4a22-a0c0-629d4788f041,Abdoul Malick Diallo,Abdoul Malick Diallo,,,,URD,urd,area/ansongo,ANSONGO,2014,,,,,Q3550438,
5dbdf6a3-524d-41db-a8de-6918c4ae2120,Abdoulaye Dembele,Abdoulaye Dembele,,,,ADEMA,adema,area/koutiala,KOUTIALA,2014,,,,,Q2838240,
5dbdf6a3-524d-41db-a8de-6918c4ae2120,Abdoulaye Dembele,Abdoulaye Dembele,,,,FARE,fare,area/tominian,TOMINIAN,2014,,,,,Q17012038,
08c159c8-c86a-4aad-b46b-0a1a5f392a47,Abdoulaye Fofana,Abdoulaye Fofana,,,,FARE,fare,area/segou,SEGOU,2014,,,,,Q17012038,
aff5aa96-b682-498c-8e2f-ee543e9f1ae7,Aboubacar Ba,Aboubacar Ba,,,,ASMA,asma,area/macina,MACINA,2014,,,,,Q16965545,
85af793c-f36c-41be-8a81-c1533398980f,Abouzeïdi Ousmane Maïga,Abouzeïdi Ousmane Maïga,,,,ASMA,asma,area/gao,GAO,2014,,,,,Q16965545,
1a0b8374-a692-4965-8275-062a1be0a630,Adama Coulibaly,Adama Coulibaly,,,,RPM,rpm,area/san,SAN,2014,,,,,Q3419939,
e028f6c7-8880-4815-a039-65ed153e2422,Adama Kané,Adama Kané,,,,CNID,cnid,area/baroueli,BAROUELI,2014,,,,,Q2993172,
27ca8dc2-8f6a-4d76-a303-d064636b504e,Adama Paul Damango,Adama Paul Damango,,,,Unknown,unknown,area/bankass,BANKASS,2014,,,,,,
564f49d6-408c-41cc-abd2-4ab0ba9df374,Ahmada Ag Bibi,Ahmada Ag Bibi,,,,RPM,rpm,area/abeibara,ABEIBARA,2014,,,,,Q3419939,
3a2ea6e1-5f8e-4088-b330-3819a929746a,Ahmoudene Ag Iknass,Ahmoudene Ag Iknass,,,,Ind,ind,area/kidal,KIDAL,2014,,,,,Q327591,
28701688-8e0c-4739-8f31-eb68b0046980,Alassane Tangara,Alassane Tangara,,,,RPM,rpm,area/bla,BLA,2014,,,,,Q3419939,
960d802c-d082-4724-a6a0-f2023db23a62,Alkaïdi Touré,Alkaïdi Touré,,,,URD,urd,area/dire,DIRE,2014,,,,,Q3550438,
e03d5779-cd0c-4cbe-8865-30d324785984,Amadou Cissé,Amadou Cissé,,,,URD,urd,area/tenenkou,TENENKOU,2014,,,,,Q3550438,
896ce0b6-795e-4c96-8feb-81fe0e10b625,Amadou Diepkile,Amadou Diepkile,,,,ADEMA,adema,area/bandiagara,BANDIAGARA,2014,,,,,Q2838240,
b9966ffe-6a8d-4942-b74e-7665bfc8dfcf,Amadou Maïga,Amadou Maïga,,,,Unknown,unknown,area/douentza,DOUENTZA,2014,,,,,,
1a6051af-d896-4925-bddd-935e62d48ae5,Amadou Thiam,Amadou Thiam,,,,ADP-Maliba,adp-maliba,area/commune_v,COMMUNE V,2014,,,,,Q17108709,
6039c013-5b0d-4666-9dd3-fa40c11153b9,Aminata Traoré,Aminata Traoré,,,,RPM,rpm,area/san,SAN,2014,,https://upload.wikimedia.org/wikipedia/commons/e/e0/Aminata_Traore_IMG_0245.jpg,female,Q1169518,Q3419939,
f4faec93-a7c9-4c65-89b2-64b5f96dd42b,Arbonkana Maïga,Arbonkana Maïga,,,,CFP,cfp,area/gao,GAO,2014,,,,,,
9c0c0215-be7b-4917-8505-0f5de9a0209a,Assarid Ag Imbarcaouane,Assarid Ag Imbarcaouane,,,,ADEMA,adema,area/gao,GAO,2014,,,,,Q2838240,
32aae390-386c-4ea2-b7da-3c3a5942d151,Aziza Mint Mohamed,Aziza Mint Mohamed,,,,ADEMA,adema,area/tombouctou,TOMBOUCTOU,2014,,,,,Q2838240,
622673bc-d328-4dc0-bc46-7bc1a9270245,Aïcha Belco Maïga,Aïcha Belco Maïga,,,,RPM,rpm,area/tessalit,TESSALIT,2014,,,,,Q3419939,
269fad89-70c0-4d76-824a-5df6203105fb,Aïchata Alassane Cissé,Aïchata Alassane Cissé,,,,UM-RDA,um-rda,area/bourem,BOUREM,2014,,,,,Q16948373,
e8d99377-69c6-4017-ab5f-a71546a760ec,Aïssata Haidara,Aïssata Haidara,,,,RPM,rpm,area/kenieba,KENIEBA,2014,,,,,Q3419939,
b795626c-fc9e-4a40-bfb0-5078e16ee570,Aïssata Touré,Aïssata Touré,,,,RPM,rpm,area/youwarou,YOUWAROU,2014,,,,,Q3419939,
0b3753e6-dd4a-4435-a656-f694ae4ea26a,Bafermé Sangaré,Bafermé Sangaré,,,,SADI,sadi,area/kolondieba,KOLONDIEBA,2014,,,,,Q3489436,
6159908b-8107-4ab1-8ce6-ae25d9267420,Bafotigui Diallo,Bafotigui Diallo,,,,RPM,rpm,area/commune_vi,COMMUNE VI,2014,,,,,Q3419939,
3eb4d845-9192-4afa-a915-1481c9a80455,Bajan Ag Hamatou,Bajan Ag Hamatou,,,,Ind,ind,area/menaka,MENAKA,2014,,,,,Q327591,
584b5262-c8d9-46c3-8e3a-f358ea734ce6,Bakary Diarra,Bakary Diarra,,,,RPM,rpm,area/sikasso,SIKASSO,2014,,,,,Q3419939,
a5faca6b-4061-4d07-b99b-a027d78fdf77,Bakary Doumbia,Bakary Doumbia,,,,FARE,fare,area/bougouni,BOUGOUNI,2014,,,,,Q17012038,
1cdafd58-130a-4dda-81a5-9585d462780a,Bakary Fomba,Bakary Fomba,,,,URD,urd,area/diola,DIOLA,2014,,,,,Q3550438,
2136a4b6-e272-44a6-98d2-da60bfce1d9d,Bakary Koné,Bakary Koné,,,,Unknown,unknown,area/koutiala,KOUTIALA,2014,,,,,,
72a9f739-ebc3-4bf7-a1d0-1483a7bc6924,Bakary Macalou,Bakary Macalou,,,,PARENA,parena,area/kayes,KAYES,2014,,,,,Q3366626,
8d5a29fe-ec5c-4a37-b61a-be148e43dacf,Belco Samassekou,Belco Samassekou,,,,RPM,rpm,area/mopti,MOPTI,2014,,,,,Q3419939,
edf20e17-150f-44ae-979a-4cc6600c19e2,Bocari Sagara,Bocari Sagara,,,,CODEM,codem,area/bandiagara,BANDIAGARA,2014,,,,,Q2996380,
7a459c44-ca27-44e0-969e-37134f140819,Boubacar Djankina Sissoko,Boubacar Djankina Sissoko,,,,RPM,rpm,area/bafoulabe,BAFOULABE,2014,,,,,Q3419939,
e463428e-17e3-4b0c-b87f-69370bbf6f6b,Boubacar Mangara,Boubacar Mangara,,,,ADEMA,adema,area/nara,NARA,2014,,,,,Q2838240,
d1b5abc4-a7a6-46b6-b6fc-b9d41748e57f,Boubacar Maïga,Boubacar Maïga,,,,URD,urd,area/gourma-rharouss,GOURMA-RHAROUSS,2014,,,,,Q3550438,
c62136f0-4388-4822-95e5-8f3cc0e8c568,Boubacar Sissoko,Boubacar Sissoko,,,,RPM,rpm,area/kenieba,KENIEBA,2014,,,,,Q3419939,
4a800d1b-4897-45b9-b324-ac1d9a9cc0d1,Boubacar Touré,Boubacar Touré,,,,RPDM,rpdm,area/niono,NIONO,2014,,,,,,
f722b0a0-2109-4421-b7d4-1ae4f8918ca2,Bourama Traoré,Bourama Traoré,,,,RPM,rpm,area/kati,KATI,2014,,,,,Q3419939,
