id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender,wikidata
b49867d4-43ea-4b64-9d2b-f097b8159033,C A Bruzon,"Bruzon, Charles Arthur",,,,Gibraltar Socialist Labour Party,gibraltar_socialist_labour_party,,,Parliament,12,,,,male,Q3322924
e3b50e6a-7de7-46ae-ae79-30f6b5a27235,D A Feetham,D A Feetham,,,,unknown,unknown,,,Parliament,12,,,"https://upload.wikimedia.org/wikipedia/commons/9/95/Daniel_Feetham_votando_en_las_elecciones_generales_de_Gibraltar,_26_de_noviembre_de_2015.jpg",male,Q5217120
36d1ea88-81cd-49dc-9bc9-637748f36ffb,D J Bossino,D J Bossino,,,,unknown,unknown,,,Parliament,12,,,,male,Q14624743
f49429c6-e660-48a9-b816-4aa03326ac17,E J Reyes,E J Reyes,,,,unknown,unknown,,,Parliament,12,,,,male,Q16735145
bb7d02d7-7c4b-4436-a9dd-25f5880806e8,F R Picardo,F R Picardo,,,,unknown,unknown,,,Parliament,12,,,https://upload.wikimedia.org/wikipedia/commons/2/2b/Fabian_Picardo_on_National_Day_2011.jpg,male,Q2356379
ef223ab5-d5e1-4bc8-8794-913ffb0fb0ff,G H Licudi,G H Licudi,,,,unknown,unknown,,,Parliament,12,,,"https://upload.wikimedia.org/wikipedia/commons/c/ca/Gilbert_Licudi,_June_2014.jpg",male,Q3323259
9f221e65-7615-429d-abd5-437a429983aa,I M Ellul-Hammond,I M Ellul-Hammond,,,,unknown,unknown,,,Parliament,12,,,,female,Q16728812
4fa0a2c8-85f3-4d67-b842-164ad8643fe4,J E Cortes,J E Cortes,,,,unknown,unknown,,,Parliament,12,,,https://upload.wikimedia.org/wikipedia/commons/f/fe/Dr_john_cortes.jpg,male,Q3323220
0ca908c5-3da4-437a-ab8d-a112b4dfd3be,J J Bossano,J J Bossano,,,,unknown,unknown,,,Parliament,12,,,https://upload.wikimedia.org/wikipedia/commons/2/2b/Joe_Bossano_on_National_Day_2011.jpg,male,Q3090591
c867c252-ba93-4866-ac1d-bc95458c7346,J J Garcia,J J Garcia,,,,unknown,unknown,,,Parliament,12,,,https://upload.wikimedia.org/wikipedia/commons/e/e3/Joseph_Garcia_portrait.jpg,male,Q1442437
b896fc31-50ca-42e7-afff-eacfaccc4bc8,J J Netto,J J Netto,,,,unknown,unknown,,,Parliament,12,,,,,
c7d56154-99af-446f-9f03-3bc8e62a440d,N F Costa,N F Costa,,,,unknown,unknown,,,Parliament,12,,,"https://upload.wikimedia.org/wikipedia/commons/9/97/Minister_for_Business_and_Employment,_the_Honourable_Neil_F_Costa_MP.jpg",male,Q3322915
922ff780-b1a4-4478-bbcc-b5279f8fd00d,P J Balban,P J Balban,,,,unknown,unknown,,,Parliament,12,,,,male,Q3323197
c9177bf4-70e0-4fac-8cf3-af46c22ca7d0,P R Caruana,P R Caruana,,,,unknown,unknown,,,Parliament,12,,,https://upload.wikimedia.org/wikipedia/commons/f/f5/Peter_Caruana_elected.jpg,male,Q249192
3e3e02a9-07ac-47f9-b314-a57ef22b0ae1,S E Linares,S E Linares,,,,unknown,unknown,,,Parliament,12,,,https://upload.wikimedia.org/wikipedia/commons/c/c2/Steven_Linares.jpg,male,Q3323210
cde8ca17-d145-4487-b5e7-ffde1f99d62c,S J Sacramento,S J Sacramento,,,,unknown,unknown,,,Parliament,12,,,,female,Q3322990
a547cb15-fdd3-4dbb-8e87-080cb6881905,S M Figueras,S M Figueras,,,,unknown,unknown,,,Parliament,12,,,,,
