id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender,wikidata,wikidata_group,wikidata_area
90885caf-bde4-4e2f-ab0b-fb283a57ccb7,B A Linares,"Linares, Bernard Anthony",,,,unknown,unknown,,,Parliament,10,,,,male,Q61943700,,
b49867d4-43ea-4b64-9d2b-f097b8159033,C A Bruzon,"Bruzon, Charles Arthur",,,,unknown,unknown,,,Parliament,10,,,,male,Q3322924,,
243975a4-2f27-43bd-a627-71d2aa6eb24b,C G Beltran,C G Beltran,,,,unknown,unknown,,,Parliament,10,,,,male,Q16142559,,
002fb389-0b12-440e-8a27-ccd1d6b0bfa5,E M Britto,"Britto, Ernest Michael",,,,unknown,unknown,,,Parliament,10,,,,male,Q61943688,,
d56e145d-2f2b-4646-abcc-fe5d3151a782,F J Vinet,F J Vinet,,,,unknown,unknown,,,Parliament,10,,,,male,Q61943709,,
bb7d02d7-7c4b-4436-a9dd-25f5880806e8,F R Picardo,"Picardo, Fabian Raymond",,,,unknown,unknown,,,Parliament,10,,,https://upload.wikimedia.org/wikipedia/commons/2/2b/Fabian_Picardo_on_National_Day_2011.jpg,male,Q2356379,,
0ca908c5-3da4-437a-ab8d-a112b4dfd3be,J J Bossano,"Bossano, Joseph John",,,,unknown,unknown,,,Parliament,10,,,https://upload.wikimedia.org/wikipedia/commons/2/2b/Joe_Bossano_on_National_Day_2011.jpg,male,Q3090591,,
c867c252-ba93-4866-ac1d-bc95458c7346,J J Garcia,"Garcia, Joseph John",,,,unknown,unknown,,,Parliament,10,,,https://upload.wikimedia.org/wikipedia/commons/e/e3/Joseph_Garcia_portrait.jpg,male,Q1442437,,
1b202dbb-ca61-482d-83f2-37c73e3030d2,J J Holliday,"Holliday, Joseph John",,,,unknown,unknown,,,Parliament,10,,,,male,Q6210376,,
b896fc31-50ca-42e7-afff-eacfaccc4bc8,J J Netto,"Netto, James Joseph",,,,unknown,unknown,,,Parliament,10,,,,male,Q61943691,,
8682d2b3-a85b-40d4-9755-00a18b53ed29,L A Randall,L A Randall,,,,unknown,unknown,,,Parliament,10,,,,male,Q61943739,,
f12c6767-ea05-4483-9799-e66c7481a874,M I Montegriffo,"Montegriffo, Maria Isabel",,,,unknown,unknown,,,Parliament,10,,,,female,Q43396462,,
c9177bf4-70e0-4fac-8cf3-af46c22ca7d0,P R Caruana,"Caruana, Peter Richard",,,,unknown,unknown,,,Parliament,10,,,https://upload.wikimedia.org/wikipedia/commons/f/f5/Peter_Caruana_elected.jpg,male,Q249192,,
bf729a66-c3cb-4838-9a24-0005245edb73,R R Rhoda,R R Rhoda,,,,unknown,unknown,,,Parliament,10,,,,,,,
3e3e02a9-07ac-47f9-b314-a57ef22b0ae1,S E Linares,"Linares, Steven Ernest",,,,unknown,unknown,,,Parliament,10,,,https://upload.wikimedia.org/wikipedia/commons/c/c2/Steven_Linares.jpg,male,Q3323210,,
fb143303-a6cc-4cd0-867e-c7bcd4416c82,T J Bristow,T J Bristow,,,,unknown,unknown,,,Parliament,10,,,,,,,
8c79d590-059c-4afd-b639-235253d6df7d,Y Del Agua,"Del Agua, Yvette",,,,unknown,unknown,,,Parliament,10,,,,female,Q13415150,,
