id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
16d50c88-1ade-431a-b48e-a280739e3923,Akierra M. Missick,Akierra M. Missick,,,,PNP,pnp,area/leeward,Leeward,House of Assembly,2012,,,,
bc90e735-84e6-4d8b-a8aa-05aa8c95c07f,Akierra Mary Deanne Missick,Akierra Mary Deanne Missick,,,,unknown,unknown,area/leeward,Leeward,House of Assembly,2012,,,https://lh5.googleusercontent.com/-j8C1vgFGa-Q/VE_todgs8gI/AAAAAAAAAOo/hDlNlutEmSQ/w721-h577-no/hon-akierra-missick.png,female
204452ec-3247-4a83-ac73-201760074b98,Amanda A. Misick,Amanda A. Misick,,,,PNP,pnp,area/cheshire_hall_&_richmond_hill,Cheshire Hall & Richmond Hill,House of Assembly,2012,,,https://lh3.googleusercontent.com/-25MXEVeNxU0/VE_too2B1JI/AAAAAAAAAOY/VKD4gUOR-Vs/w721-h577-no/hon-amanda-misick.JPG,
204452ec-3247-4a83-ac73-201760074b98,Amanda A. Misick,Amanda A. Misick,,,,unknown,unknown,area/cheshire_hall_and_richmond_hill,Cheshire Hall and Richmond Hill,House of Assembly,2012,,,https://lh3.googleusercontent.com/-25MXEVeNxU0/VE_too2B1JI/AAAAAAAAAOY/VKD4gUOR-Vs/w721-h577-no/hon-amanda-misick.JPG,
6cb680cd-63c4-4235-90a7-462ea55fa451,Charles Washington Misick,Charles Washington Misick,,,,PNP,pnp,area/all_island_district,All Island District,House of Assembly,2012,,,https://lh5.googleusercontent.com/-2_WkSa0gBxQ/VE_tt2Y2GNI/AAAAAAAAAQk/vmjFDo-2NMU/w721-h577-no/hon-washington-misick.JPG,
6cb680cd-63c4-4235-90a7-462ea55fa451,Charles Washington Misick,Charles Washington Misick,,,,unknown,unknown,area/all_island_district,All Island District,House of Assembly,2012,,,https://lh5.googleusercontent.com/-2_WkSa0gBxQ/VE_tt2Y2GNI/AAAAAAAAAQk/vmjFDo-2NMU/w721-h577-no/hon-washington-misick.JPG,
b036609e-30da-4c49-82bd-219d51f7ac2c,Clarence Selver,Clarence Selver,,,,unknown,unknown,area/opposition’s_appointed_member,Opposition’s Appointed Member,House of Assembly,2012,,,https://lh5.googleusercontent.com/-FTfwjasxQx4/VE_torLlvLI/AAAAAAAAAOk/LgELricFmbE/w721-h577-no/hon-clarence-selver.JPG,male
8d7f6edd-d362-427c-8fdb-868afac256e3,Derek Taylor,Derek Taylor,,,,PDM,pdm,area/all_island_district,All Island District,House of Assembly,2012,,,https://lh5.googleusercontent.com/-yP39HgAAXYg/VE_tp_TosjI/AAAAAAAAAQU/XF0qxoQLmx4/w721-h577-no/hon-derek-taylor.png,
8d7f6edd-d362-427c-8fdb-868afac256e3,Derek Taylor,Derek Taylor,,,,unknown,unknown,area/all_island_district,All Island District,House of Assembly,2012,,,https://lh5.googleusercontent.com/-yP39HgAAXYg/VE_tp_TosjI/AAAAAAAAAQU/XF0qxoQLmx4/w721-h577-no/hon-derek-taylor.png,
d398a3ef-cb92-4941-9c1a-ffc2287c056c,Edwin Astwood,Edwin Astwood,,,,PDM,pdm,area/grand_turk_south,Grand Turk South,House of Assembly,2012,,,,
9d0ef260-ebc2-460b-9c71-2acc1e93a403,George Alexander Lightbourne,George Alexander Lightbourne,,,,PNP,pnp,area/grand_turk_north,Grand Turk North,House of Assembly,2012,,,https://lh4.googleusercontent.com/-mH5dgfvpBSQ/VE_tpwDjnnI/AAAAAAAAAO8/HDTcLcdIiH0/w721-h577-no/hon-george-lightbourne.JPG,
9d0ef260-ebc2-460b-9c71-2acc1e93a403,George Alexander Lightbourne,George Alexander Lightbourne,,,,unknown,unknown,area/grand_turk_north,Grand Turk North,House of Assembly,2012,,,https://lh4.googleusercontent.com/-mH5dgfvpBSQ/VE_tpwDjnnI/AAAAAAAAAO8/HDTcLcdIiH0/w721-h577-no/hon-george-lightbourne.JPG,
a035b089-80d0-49c2-8c17-e13f6f59c13e,Goldray McMillin Ewing,Goldray McMillin Ewing,,,,PDM,pdm,area/blue_hills,Blue Hills,House of Assembly,2012,,,https://lh4.googleusercontent.com/IA9vUNEdwPtI0xwgibrG6rdWNtit3T7Y1OXcE5s8jBU=w721-h577-no,
a035b089-80d0-49c2-8c17-e13f6f59c13e,Goldray McMillin Ewing,Goldray McMillin Ewing,,,,unknown,unknown,area/blue_hills,Blue Hills,House of Assembly,2012,,,https://lh4.googleusercontent.com/IA9vUNEdwPtI0xwgibrG6rdWNtit3T7Y1OXcE5s8jBU=w721-h577-no,
3e8718af-2588-44ef-9516-551a19be3f13,John Philips,John Philips,,,,unknown,unknown,area/governor’s_appointed_member,Governor’s Appointed Member,House of Assembly,2012,,,https://lh4.googleusercontent.com/-ZZdvuyz9lN4/VE_tqtKkudI/AAAAAAAAAP8/Gc66Nx5ECOo/w721-h577-no/hon-john-philips.JPG,male
9ed796e5-0109-4877-885a-fe28561439e6,Josephine Connolly,Josephine Connolly,,,,PDM,pdm,area/all_island_district,All Island District,House of Assembly,2012,,,https://lh5.googleusercontent.com/-pNXe7tMdaaM/VE_tqz8oydI/AAAAAAAAAPU/jzLK8GTUfbA/w721-h577-no/hon-josephine-conolly.JPG,
9ed796e5-0109-4877-885a-fe28561439e6,Josephine Connolly,Josephine Connolly,,,,unknown,unknown,area/all_island_district,All Island District,House of Assembly,2012,,,https://lh5.googleusercontent.com/-pNXe7tMdaaM/VE_tqz8oydI/AAAAAAAAAPU/jzLK8GTUfbA/w721-h577-no/hon-josephine-conolly.JPG,
43db9919-439e-4a90-82c4-8f94c9f1be8b,Lillian Swann-Misick,Lillian Swann-Misick,,,,unknown,unknown,area/governor’s_appointed_member,Governor’s Appointed Member,House of Assembly,2012,,,https://lh5.googleusercontent.com/-lGg6MF_USn4/VE_tnWF21gI/AAAAAAAAAOU/FKBwsrZBiwg/w721-h577-no/gov-appointed.png,female
f3736743-a953-4f8d-8b42-5ff4746f1410,Norman Benjamin Saunders,Norman Benjamin Saunders,,,,PNP,pnp,area/south_caicos,South Caicos,House of Assembly,2012,,,https://lh3.googleusercontent.com/-0RxfNPyCYCo/VE_trBrFuhI/AAAAAAAAAPc/cLbhuQXwqfI/w721-h577-no/hon-norman-saunders.JPG,
f3736743-a953-4f8d-8b42-5ff4746f1410,Norman Benjamin Saunders,Norman Benjamin Saunders,,,,unknown,unknown,area/south_caicos,South Caicos,House of Assembly,2012,,,https://lh3.googleusercontent.com/-0RxfNPyCYCo/VE_trBrFuhI/AAAAAAAAAPc/cLbhuQXwqfI/w721-h577-no/hon-norman-saunders.JPG,
50173cba-79dc-43d3-ae0c-5e0f60295524,Porsha Monique Stubbs Smith,Porsha Monique Stubbs Smith,,,,PNP,pnp,area/the_bight,The Bight,House of Assembly,2012,,,https://lh3.googleusercontent.com/-8Bwmp2S-Zfg/VE_tran2tWI/AAAAAAAAAPs/gU4ajC-hMsk/w721-h577-no/hon-porsha-stubbs-smith.JPG,
50173cba-79dc-43d3-ae0c-5e0f60295524,Porsha Monique Stubbs Smith,Porsha Monique Stubbs Smith,,,,unknown,unknown,area/the_bight,The Bight,House of Assembly,2012,,,https://lh3.googleusercontent.com/-8Bwmp2S-Zfg/VE_tran2tWI/AAAAAAAAAPs/gU4ajC-hMsk/w721-h577-no/hon-porsha-stubbs-smith.JPG,
f80fc6ed-a2c9-4bc1-a48c-ccc7f2d0ed26,Ricardo Don Hue Gardiner,Ricardo Don Hue Gardiner,,,,PNP,pnp,area/north_&_middle_caicos,North & Middle Caicos,House of Assembly,2012,,,https://lh6.googleusercontent.com/-Obv6dn5OE5s/VE_tr2MJ8sI/AAAAAAAAAPw/tx-dFCrpWBA/w721-h577-no/hon-ricardo-don-hue-gardiner.JPG,
f80fc6ed-a2c9-4bc1-a48c-ccc7f2d0ed26,Ricardo Don Hue Gardiner,Ricardo Don Hue Gardiner,,,,unknown,unknown,area/north_and_middle_caicos,North and Middle Caicos,House of Assembly,2012,,,https://lh6.googleusercontent.com/-Obv6dn5OE5s/VE_tr2MJ8sI/AAAAAAAAAPw/tx-dFCrpWBA/w721-h577-no/hon-ricardo-don-hue-gardiner.JPG,
3b642c29-5bf6-4b2a-a44c-2849a0aa197d,Rufus Washington Ewing,Rufus Washington Ewing,,,,PNP,pnp,area/all_island_district,All Island District,House of Assembly,2012,,,https://lh6.googleusercontent.com/--SCaVgExEkA/VE_tnGEk6bI/AAAAAAAAAN4/eJTSCXVfF_g/w721-h577-no/dr-rufus-ewing.JPG,
3b642c29-5bf6-4b2a-a44c-2849a0aa197d,Rufus Washington Ewing,Rufus Washington Ewing,,,,unknown,unknown,area/all_island_district,All Island District,House of Assembly,2012,,,https://lh6.googleusercontent.com/--SCaVgExEkA/VE_tnGEk6bI/AAAAAAAAAN4/eJTSCXVfF_g/w721-h577-no/dr-rufus-ewing.JPG,
f6d8ace4-f66c-4260-a906-b17938a4dfdf,Ruth Delores Blackman,Ruth Delores Blackman,,,,unknown,unknown,area/government’s_appointed_member,Government’s Appointed Member,House of Assembly,2012,,,https://lh3.googleusercontent.com/-v92p1uCR0yE/VE_tutNBQRI/AAAAAAAAAQ4/7fM0dzhIzv4/w721-h577-no/pnp-appointed.JPG,female
98840c85-9b09-4ac9-9847-760d62101419,Sean Rickard Astwood,Sean Rickard Astwood,,,,PDM,pdm,area/five_cays,Five Cays,House of Assembly,2012,,,https://lh4.googleusercontent.com/-gT4HiPMc2Sk/VE_tsyBPfjI/AAAAAAAAAQM/EC6y3WfJAhM/w721-h577-no/hon-sean-astwood.JPG,
98840c85-9b09-4ac9-9847-760d62101419,Sean Rickard Astwood,Sean Rickard Astwood,,,,unknown,unknown,area/five_cays,Five Cays,House of Assembly,2012,,,https://lh4.googleusercontent.com/-gT4HiPMc2Sk/VE_tsyBPfjI/AAAAAAAAAQM/EC6y3WfJAhM/w721-h577-no/hon-sean-astwood.JPG,
318adbb9-5999-4433-a0fd-c1eecd8a094c,Sharlene Linette Cartwright Robinson,Sharlene Linette Cartwright Robinson,,,,PDM,pdm,area/all_island_district,All Island District,House of Assembly,2012,,,https://lh3.googleusercontent.com/-PhisVKBnhGU/VE_tt4TmZFI/AAAAAAAAAQ0/HPXv54geCmU/w721-h577-no/hon-sharlene-cartwright-robinson.png,
