id,wikidata
«ЕДИНАЯ_РОССИЯ»,Q151469
КПРФ,Q192187
«СПРАВЕДЛИВАЯ_РОССИЯ»,Q210692
ЛДПР,Q212115
Вне_фракций,Q327591
