id,name,position,start_date,end_date,type
ae289677-1951-41d8-bf59-122d34011b27,Amy Adams,Minister of Justice,,,executive
3fa22c6f-8f2d-4d0b-9234-ae9aa2ac1aeb,Ann Hartley,Mayor of North Shore,,,other
ebd6bf2a-4ea1-4bd5-a1fd-b64692267d85,Anne Tolley,Minister of Education,2008-11-19,2011-11-25,executive
ebd6bf2a-4ea1-4bd5-a1fd-b64692267d85,Anne Tolley,Minister of Corrections,,,executive
4a629361-b148-439f-b874-af88c9ff8c8c,Annette King,Leader of the Opposition,2014-11-24,,self
4a629361-b148-439f-b874-af88c9ff8c8c,Annette King,Leader of the Opposition,2008-11-11,2011-12-13,self
4a629361-b148-439f-b874-af88c9ff8c8c,Annette King,Minister of Health,1999-12-10,2005-10-19,executive
4a629361-b148-439f-b874-af88c9ff8c8c,Annette King,Minister of Justice,2007-10-31,2008-11-19,executive
6a93d08c-85ee-43f0-9226-d516257a348b,Bill English,Deputy Prime Minister of New Zealand,2008-11-19,,executive
6a93d08c-85ee-43f0-9226-d516257a348b,Bill English,New Zealand finance minister,2008-11-19,,executive
6a93d08c-85ee-43f0-9226-d516257a348b,Bill English,Leader of the Opposition,2001-10-08,2003-10-28,self
6a93d08c-85ee-43f0-9226-d516257a348b,Bill English,Minister of Infrastructure,2008-11-19,2011-12-14,executive
80c291a2-5395-4f43-9902-7b5047359354,Chris Carter,Minister of Conservation,2002-08-15,2007-11-05,executive
80c291a2-5395-4f43-9902-7b5047359354,Chris Carter,Minister of Education,2007-11-05,2008-10-19,executive
f21634fc-9c82-4b99-9c83-a055c7142dba,Clem Simich,Minister of Corrections,,,executive
c60b57e7-cc3b-48e5-a49e-a7580dacdeb0,Damien O’Connor,Minister of Corrections,,,executive
7e032f8d-2a06-494d-b3b8-1272afa0f591,Don Brash,Leader of the Opposition,2003-10-28,2006-11-27,self
84a6da5d-29ed-4461-9877-570acab059bd,Hekia Parata,Minister of Education,,,executive
15fc16f7-66da-43e3-81df-78fbd1fcb5ef,Helen Clark,Administrator of the United Nations Development Programme,2009-04-17,,other
