id,name,position_id,position,label,start_date,end_date,ordinal
Q1975237,Khosrov Harutyunyan,Q1975237-62F2DC21-7EC8-4F24-A042-4044538105E5,Q1123764,Prime Minister of Armenia,1992-07-30,1993-02-02,3
Q1975243,Hrant Bagratyan,Q1975243-823E0269-9D35-4678-9414-3340129BD6DA,Q1123764,Prime Minister of Armenia,1993-02-02,1996-11-04,4
Q1975243,Hrant Bagratyan,Q1975243-d9d98dcb-4049-c329-95e2-9423f5d0ba09,Q56762129,Minister of Economy,1991-01-01,1993-01-01,0
Q215782,Andranik Margaryan,Q215782-6B54BBC7-2F1C-45F6-9596-E8050339724F,Q1123764,Prime Minister of Armenia,"","",0
Q215782,Andranik Margaryan,Q215782-A502E577-574A-4DF4-BC7C-28F75AC8DF01,Q1123764,Prime Minister of Armenia,2000-05-12,2007-03-25,10
Q2389099,Vazgen Manukyan,Q2389099-ED8F318C-DBC4-4118-BCDE-DDE2589A9010,Q1123764,Prime Minister of Armenia,1990-08-13,1991-11-22,1
Q2633067,Hovik Abrahamyan,Q2633067-798CE1CA-DE6C-4988-B932-C35FFBF0DA0F,Q1123764,Prime Minister of Armenia,2014-04-13,2016-09-08,0
Q279396,Vazgen Sargsyan,Q279396-C231C93B-D212-42E3-9AAC-904F00CD1C8E,Q1123764,Prime Minister of Armenia,"","",0
Q279396,Vazgen Sargsyan,Q279396-F5928136-DA10-450B-A7FE-3D808221E5BA,Q1123764,Prime Minister of Armenia,1999-06-11,1999-10-27,0
Q279396,Vazgen Sargsyan,Q279396-BC34DB63-30D2-4007-8C0D-016C69C49805,Q19966859,Defence Minister of Armenia,1993-07-01,1995-07-25,0
Q279396,Vazgen Sargsyan,Q279396-F58B8E54-C893-4723-BD66-CA4DE76684C3,Q19966859,Defence Minister of Armenia,1995-07-25,1999-06-11,0
Q4103713,Manuk Vardanyan,Q4103713-6090dfe2-43fc-6c6d-4c09-cda7945332f3,Q20517829,"Minister of Transport, Communication and Information Technologies","","",0
Q501736,Aram Sargsyan,Q501736-40246523-2812-416B-84DA-E03B2357713F,Q1123764,Prime Minister of Armenia,1999-11-03,2000-05-02,9
Q7035479,Nikol Pashinyan,Q7035479-dc52125c-4708-933c-662c-55ca97d0ea48,Q1123764,Prime Minister of Armenia,2018-05-08,"",0
