id,name,position_id,position,label,start_date,end_date,ordinal
Q246216,Ewa Kopacz,Q246216-c139eb9b-47b7-84cb-51bb-57c540eca9c7,Q3259469,Prime Minister of Poland,2014-09-22,2015-11-16,15
Q246216,Ewa Kopacz,Q246216-f5147900-4d79-7007-17fa-06b3d4651d27,Q57775575,Minister of Health,2007-11-16,2011-11-08,0
Q260996,Izabela Jaruga-Nowacka,Q260996-CD2D0F63-FB4E-4F08-AA79-DD533E24A45E,Q25919989,Minister of Labour and Social Policy,2004-11-24,2005-10-31,0
Q261112,Grażyna Gęsicka,Q261112-94F6F74F-83C3-4387-8B31-857227CDDE07,Q25917007,Minister of Regional Development,2005-10-31,2007-09-07,0
Q261112,Grażyna Gęsicka,Q261112-275cfb52-4315-8d18-adcb-ce75e1cf64ad,Q25917007,Minister of Regional Development,2007-09-11,2007-11-16,0
Q2757,Lech Kaczyński,Q2757-2CC25D47-D8CA-458E-98CD-A48DE1089BA8,Q28048774,Minister of Justice,2000-06-12,2001-07-04,0
Q276161,Krystyna Łybacka,Q276161-9DE815E4-A30C-4EB4-A3EF-593E6200AE8A,Q25711733,Minister of National Education,2001-10-19,2004-05-02,0
Q323292,Edward Babiuch,Q323292-f8e45761-4f7b-c3d5-f53a-2f35185f70a1,Q3259469,Prime Minister of Poland,1980-02-18,1980-08-24,0
Q3511476,Stanisław Iwanicki,Q3511476-142A97FD-DC78-40B4-9789-91F80FACC7C9,Q28048774,Minister of Justice,2001-07-05,2001-10-19,0
Q360362,Andrzej Lepper,Q360362-858A4F9D-4D84-4612-BD5A-A03628176B81,Q15051532,Deputy Prime Minister of the Republic of Poland,2006-05-05,2006-09-22,0
Q362851,Grzegorz Schetyna,Q362851-a8479146-4d0a-8677-8ce2-5c458ba1b4bf,Q25598671,Minister of Foreign Affairs,2014-09-22,2015-11-16,0
Q362851,Grzegorz Schetyna,Q362851-52030452-47bd-fa16-219e-60a2d40f37de,Q25598713,Minister of the Interior and Administration,2007-11-16,2009-10-13,0
Q364643,Marek Biernacki,Q364643-5EC7327B-4A1E-46A9-BD5B-C28A3F493F6C,Q25598713,Minister of the Interior and Administration,1999-10-07,2001-10-19,0
Q364643,Marek Biernacki,Q364643-0989e544-485f-1484-f3a0-930a33c41c85,Q28048774,Minister of Justice,2013-05-06,2014-09-22,0
Q432190,Anna Fotyga,Q432190-07c1bb22-4e18-3cd5-56bb-3f6eecd49ce9,Q25598671,Minister of Foreign Affairs,2006-05-09,2007-11-16,0
Q432576,Krzysztof Michałkiewicz,Q432576-381D0242-64E7-4196-A242-60DC3444BB79,Q25919989,Minister of Labour and Social Policy,2005-10-31,2006-05-05,0
Q439058,Joanna Mucha,Q439058-da8981ce-4db4-e1c3-2cb7-2c8718a54d89,Q45119834,Minister of Sports and Tourism,2011-11-17,2012-11,0
Q448330,Krzysztof Kwiatkowski,Q448330-98add81d-4834-e3dc-ab2c-b9f9b8cee664,Q28048774,Minister of Justice,2009-10-14,2011-11-18,0
Q456007,Krystyna Szumilas,Q456007-e0a89a57-4666-16a2-5925-169c87313f68,Q25711733,Minister of National Education,2011-11-18,2013-11-27,0
Q461556,Joanna Kluzik-Rostkowska,Q461556-f4c6a140-435e-3914-63a0-85609495659c,Q25711733,Minister of National Education,2013-11-27,2015-11-16,0
Q461556,Joanna Kluzik-Rostkowska,Q461556-05cb3090-4729-9e93-aa85-425955112123,Q25919989,Minister of Labour and Social Policy,2007-08-13,2007-11-16,0
Q467761,Jerzy Szmajdziński,Q467761-0FF949A5-DD20-45B9-976D-80F40599C2D7,Q25598713,Minister of the Interior and Administration,2004-04-21,2004-05-02,0
Q4714939,Aleksander Hall,Q4714939-d1ad80fd-434a-40bd-a4f9-23ebe5d1b9e0,Q1937160,minister without portfolio,1989-09-12,1990-10-12,0
Q4877021,Beata Szydło,Q4877021-898846ec-4399-a1dd-35f5-82ac6478eec4,Q3259469,Prime Minister of Poland,2015-11-16,2017-12-11,0
Q514863,Andrzej Czuma,Q514863-E94C82DB-5D0F-41F9-83FA-24A354CC74C7,Q28048774,Minister of Justice,2009-01-23,2009-10-13,0
Q55782,Leszek Miller,Q55782-C7C62CC3-4A9F-470E-A2AC-297E9EF0816A,Q25598713,Minister of the Interior and Administration,1997-01-01,1997-10-31,0
Q55782,Leszek Miller,Q55782-20109D90-2885-4781-A69B-F210E0AFDD4F,Q3259469,Prime Minister of Poland,2001-10-19,2004-05-02,0
Q55910,Jerzy Buzek,Q55910-56FA4164-8392-4A15-A1F6-DF42937E824F,Q28048774,Minister of Justice,2000-06-08,2000-06-16,0
Q55910,Jerzy Buzek,Q55910-E9C751F0-6ED6-4B40-81ED-5EB4E1B5952C,Q3259469,Prime Minister of Poland,1997-10-31,2001-10-19,0
Q55915,Włodzimierz Cimoszewicz,Q55915-bef666c2-46fe-a613-cc2b-952284b02bdb,Q25598671,Minister of Foreign Affairs,2001-10-19,2005-01-05,0
Q55915,Włodzimierz Cimoszewicz,Q55915-C1ADEC05-5CDB-4A38-B77D-DEC3F4F2548F,Q28048774,Minister of Justice,1993-10-26,1995-03-06,0
Q55915,Włodzimierz Cimoszewicz,Q55915-DF486C13-C716-420B-A4ED-BBC616BF40BE,Q3259469,Prime Minister of Poland,1996-02-07,1997-10-31,0
Q55917,Jarosław Kaczyński,Q55917-2ACD3119-A499-467C-88F1-FBED7ADFC123,Q28048774,Minister of Justice,2007-09-07,2007-09-11,0
Q55917,Jarosław Kaczyński,q55917-5D7D5FCC-4FDA-42D8-BE67-B1C84197811C,Q3259469,Prime Minister of Poland,2006-07-14,2007-11-16,0
Q55920,Kazimierz Marcinkiewicz,Q55920-dfcb40be-4517-4b8b-9057-bf5054081df8,Q3259469,Prime Minister of Poland,2005-10-31,2006-07-14,12
Q55922,Tadeusz Mazowiecki,Q55922-ff034a4a-4d37-3313-7804-221e9cfb1740,Q3259469,Prime Minister of Poland,1989-08-24,1991-01-04,0
Q55924,Józef Oleksy,Q55924-44478BCA-A9B8-4212-9961-C6BD2AD64E7F,Q25598713,Minister of the Interior and Administration,2004-01-21,2004-04-21,0
Q55924,Józef Oleksy,Q55924-D940BEA0-1801-44F7-89F3-CF716BF463BA,Q3259469,Prime Minister of Poland,1995-03-07,1996-02-07,0
Q55927,Jan Olszewski,Q55927-20EF6C0B-C0D2-47EB-B692-23157B417BD6,Q3259469,Prime Minister of Poland,1991-12-06,1992-06-05,3
Q55928,Waldemar Pawlak,Q55928-e8f17e4e-4789-de74-b555-fad4d6c6c1a8,Q3259469,Prime Minister of Poland,1992-06-05,1992-07-10,0
Q55928,Waldemar Pawlak,Q55928-12cc788a-439d-dcfd-ee01-465c2bb14f81,Q3259469,Prime Minister of Poland,1993-10-26,1995-03-07,0
Q55930,Hanna Suchocka,Q55930-D15FE246-D470-40CD-8BBB-412B6131B0CE,Q28048774,Minister of Justice,1997-10-31,2000-06-08,0
Q55930,Hanna Suchocka,Q55930-DBDB55EF-8ACD-4D33-9E6D-FBFEF71977E7,Q3259469,Prime Minister of Poland,1992-07-08,1993-10-26,0
Q55932,Leszek Balcerowicz,Q55932-9F893A63-57A7-4DCD-9ABC-F99AF2993A49,Q11781525,Minister of Finance of Poland,1989-09-12,1991-12-23,1
Q55932,Leszek Balcerowicz,Q55932-513D4E0B-E136-414E-93A8-4681547746FF,Q11781525,Minister of Finance of Poland,1997-10-31,2000-06-08,0
Q55932,Leszek Balcerowicz,Q55932-EC341DD7-DC55-4F5A-A400-9666729F1413,Q15051532,Deputy Prime Minister of the Republic of Poland,1989-09-12,1991-12-23,0
Q55932,Leszek Balcerowicz,Q55932-7FB40A7C-0119-47E9-8809-84CD774ECFE6,Q15051532,Deputy Prime Minister of the Republic of Poland,1997-10-31,2000-06-08,0
Q55933,Ludwik Dorn,Q55933-22b01508-4473-8f22-6878-1ccd20ebdf46,Q15051532,Deputy Prime Minister of the Republic of Poland,,,0
Q55933,Ludwik Dorn,Q55933-8A598256-10C5-4304-B3FA-404499E205E2,Q25598713,Minister of the Interior and Administration,2005-10-31,2007-02-07,0
Q55937,Roman Giertych,Q55937-1fd0b4b4-4a6f-d376-500d-4e887721f213,Q15051532,Deputy Prime Minister of the Republic of Poland,,,0
Q55937,Roman Giertych,Q55937-0ED9E091-6C45-4F65-97CD-EB9C67E210E2,Q25711733,Minister of National Education,2006-05-05,2007-08-13,0
Q55938,Zyta Gilowska,Q55938-E6A3FF8B-4C79-4C4B-A20D-9FE65C3AA169,Q11781525,Minister of Finance of Poland,,,0
Q55938,Zyta Gilowska,Q55938-80605192-4d31-f977-2987-3579227cc714,Q15051532,Deputy Prime Minister of the Republic of Poland,2006-01-07,2006-06-24,0
Q55938,Zyta Gilowska,Q55938-c6f8530e-4177-0694-c008-f6694c846141,Q15051532,Deputy Prime Minister of the Republic of Poland,2006-09-22,2007-09-07,0
Q55938,Zyta Gilowska,Q55938-11487D35-E0CA-4BBB-B72E-DCD00DF21E3B,Q15051532,Deputy Prime Minister of the Republic of Poland,2007-09-10,2007-11-16,0
Q55941,Przemysław Gosiewski,Q55941-35fadd93-442a-b75e-bf74-4b2e4957891e,Q15051532,Deputy Prime Minister of the Republic of Poland,,,0
Q55942,Jerzy Hausner,Q55942-5F19E449-A67A-4E4F-B97E-D3735A201113,Q25919989,Minister of Labour and Social Policy,2001-10-19,2003-01-07,0
Q55942,Jerzy Hausner,Q55942-d7cf2018-42e4-b2f3-5306-a3832f51642c,Q25919989,Minister of Labour and Social Policy,2003-01-07,2004-05-02,0
Q55942,Jerzy Hausner,Q55942-fa829b99-4a0c-6b6b-2681-00f6fb9104d0,Q25919989,Minister of Labour and Social Policy,2004-05-02,2005-03-31,0
Q5612532,Grzegorz Kurczuk,Q5612532-CE9402BF-B75E-4A05-917C-B3D3C4389926,Q28048774,Minister of Justice,2002-07-06,2004-05-02,0
Q58085,Radosław Sikorski,Q58085-24d1b9e5-4fd8-867a-4de2-f46a8beefca5,Q25598671,Minister of Foreign Affairs,2007-11-16,2014-09-22,0
Q6110624,Jacek Piechota,Q6110624-BBBFDF8D-BA9F-4DB1-87A0-12BEBA06B229,Q25919989,Minister of Labour and Social Policy,2005-03-31,2005-10-31,0
Q6156074,Janusz Pałubicki,Q6156074-B2E932F1-2AE4-4D30-88F8-FDB924193AE6,Q25598713,Minister of the Interior and Administration,1999-09-03,1999-10-07,0
Q6185563,Jerzy Wiatr,Q6185563-DBD3A345-C58C-4879-9C97-F88C3EBFA4DE,Q25711733,Minister of National Education,1996-02-15,1997-10-17,0
Q742189,Piotr Jaroszewicz,Q742189-8330378A-E230-4DF9-9FB4-E9634B9D95FA,Q3259469,Prime Minister of Poland,1970-12-23,1980-02-18,5
Q898174,Jan Vincent-Rostowski,Q898174-656AB5F9-09EC-4A83-8276-383C3E273C2E,Q11781525,Minister of Finance of Poland,,,0
Q9145194,Aleksander Bentkowski,Q9145194-8A157C92-D3F7-43BF-8974-2470776E64DF,Q28048774,Minister of Justice,1989-09-12,1990-12-14,0
Q9146233,Aleksander Łuczak,Q9146233-CFE4BD83-2B73-47C7-9634-CEA60047C18B,Q25711733,Minister of National Education,1993-10-26,1995-03-01,0
Q9155828,Anna Zalewska,Q9155828-1fcb11e7-4797-7ec3-0ae7-647959498fb1,Q25711733,Minister of National Education,2015-11-16,,0
Q9253246,Elżbieta Rafalska,Q9253246-0aa1fe28-42be-b8e2-ed6c-2cf5d903222f,Q25919989,Minister of Labour and Social Policy,2015-11-16,,0
Q930480,Ryszard Kalisz,Q930480-0AC83FAD-75D0-476F-914C-79EB5754423B,Q25598713,Minister of the Interior and Administration,2004-05-02,2005-10-31,0
Q9375875,Witold Waszczykowski,Q9375875-62f84b1c-445b-d505-4c60-f8bc47fe0598,Q25598671,Minister of Foreign Affairs,2015-11-16,2018-01-09,0
Q9387856,Zbigniew Dyka,Q9387856-C4466645-4F46-4158-814F-743181C49D68,Q28048774,Minister of Justice,1991-12-23,1993-03-17,0
Q946,Donald Tusk,Q946-BFF28CE6-2EFF-49D7-9E28-816C91867237,Q25598713,Minister of the Interior and Administration,2009-10-13,2009-10-14,0
Q946,Donald Tusk,q946-9D12162B-4303-4BAF-8323-888DF3791A41,Q3259469,Prime Minister of Poland,2007-11-16,2014-09-22,0
