id,name,position,start_date,end_date,type
14f32560-79da-4642-8a3d-dbafc8cddadc,Tilak Marapana,Minister of Defence,2001-12-12,2003-11,cabinet
dfa6296c-aea3-46fe-833e-2e11278bde20,Mangala Samaraweera,Minister of Finance of Sri Lanka,2017-05-22,,cabinet
2ee4112c-ed43-4aa6-b298-8865208ee668,Mahinda Rajapaksa,Prime Minister of Sri Lanka,2004-04-06,2005-11-19,cabinet
2ee4112c-ed43-4aa6-b298-8865208ee668,Mahinda Rajapaksa,Prime Minister of Sri Lanka,2018-10-26,2018-11-14,cabinet
2ee4112c-ed43-4aa6-b298-8865208ee668,Mahinda Rajapaksa,President of Sri Lanka,2005-11-19,2015-01-09,cabinet
2ee4112c-ed43-4aa6-b298-8865208ee668,Mahinda Rajapaksa,Minister of Finance of Sri Lanka,2005-11-23,2015-01-09,cabinet
b7b2b52a-b6e2-4e24-9a9b-1fa43291091f,Ravi Karunanayake,Minister of Finance of Sri Lanka,2015-01-12,2017-05-22,cabinet
c50df7e2-a8e5-4dde-bcdc-f698e94098b0,Ranil Wickremesinghe,Prime Minister of Sri Lanka,1993-05-07,1994-08-18,cabinet
c50df7e2-a8e5-4dde-bcdc-f698e94098b0,Ranil Wickremesinghe,Prime Minister of Sri Lanka,2001-12-09,2004-04-06,cabinet
c50df7e2-a8e5-4dde-bcdc-f698e94098b0,Ranil Wickremesinghe,Prime Minister of Sri Lanka,2015-01-09,2018-10-26,cabinet
