id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,term,start_date,image,gender,wikidata,wikidata_group,wikidata_area
4dd29748-9c4e-42c0-b436-7f6ea8b7445a,Adam Rykala,"Rykala, Adam",,,,Poslanecký klub České strany sociálně demokratické,1107,,,7,2013-10-29,,male,Q10379783,Q341148,
93166112-5752-47cf-9677-1e17c9d25bbe,Alena Nohavová,"Nohavová, Alena",,,,Poslanecký klub Komunistické strany Čech a Moravy,1109,,,7,2013-10-27,https://upload.wikimedia.org/wikipedia/commons/e/e0/Nohavova.jpg,female,Q15230228,Q913567,
1644dcb1-ea04-49ab-9e63-f31f69c26151,Alexander Černý,"Černý, Alexander",,,,Poslanecký klub Komunistické strany Čech a Moravy,1109,,,7,2013-10-27,,male,Q10771346,Q913567,
ba6f3f61-c1ec-457f-92ae-79575ead9377,Andrej Babiš,"Babiš, Andrej",,AndrejBabis,AndrejBabis,Poslanecký klub ANO 2011,1108,,,7,2013-10-30,https://upload.wikimedia.org/wikipedia/commons/f/f7/Andrej_Babiš_2015_Praha.JPG,male,Q10819807,Q10728124,
994d1ddf-bbd8-43e4-be0b-462418536db4,Anna Putnová,"Putnová, Anna",,,,Poslanecký klub TOP 09 a Starostové,1112,,,7,2013-10-31,https://upload.wikimedia.org/wikipedia/commons/2/20/Anna_putnova.jpg,female,Q10853438,Q651129,
26dc8d03-da17-4137-b7ed-1191a8920015,Antonín Seďa,"Seďa, Antonín",,,,Poslanecký klub České strany sociálně demokratické,1107,,,7,2013-10-29,,male,Q10854102,Q341148,
71613072-cdc0-4192-8923-27f3846d5fda,Augustin Karel Andrle Sylor,"Andrle Sylor, Augustin Karel",,,,Poslanecký klub Úsvit - Národní Koalice,1111,,,7,2013-11-05,https://upload.wikimedia.org/wikipedia/commons/b/b1/Augustin_Karel_Andrle_Sylor.jpg,male,Q15269228,Q14923603,
71f5e308-811e-4492-a0aa-1f94ba721821,Bohuslav Chalupa,"Chalupa, Bohuslav",,,,Poslanecký klub ANO 2011,1108,,,7,2013-10-30,,male,Q15208244,Q10728124,
a65e900c-002e-4442-9d74-fa522d9a83c6,Bohuslav Sobotka,"Sobotka, Bohuslav",,SlavekSobotka,,Poslanecký klub České strany sociálně demokratické,1107,,,7,2013-10-29,"https://upload.wikimedia.org/wikipedia/commons/6/67/Bohuslav_Sobotka,_Grill_párty,_Brno-Bystrc_(5).jpg",male,Q890971,Q341148,
87169804-d0e4-490e-a057-44b72a2a093a,Bohuslav Svoboda,"Svoboda, Bohuslav",,,,Poslanecký klub Občanské demokratické strany,1106,,,7,2013-10-30,https://upload.wikimedia.org/wikipedia/commons/3/33/Bohuslav_Svoboda_2011-06-18.jpg,male,Q890970,Q828099,
7cf5e042-cd1c-491e-8e2a-96b9226b2605,Bronislav Schwarz,"Schwarz, Bronislav",,,,Poslanecký klub ANO 2011,1108,,,7,2013-10-30,,male,Q15208356,Q10728124,
58d05c07-3c1d-43d8-9c54-62f642f197cc,Dana Váhalová,"Váhalová, Dana",,,,Poslanecký klub České strany sociálně demokratické,1107,,,7,2013-10-29,,female,Q11774191,Q341148,
30cd3f43-a4dd-4aea-8267-4328b8e4bd49,Daniel Herman,"Herman, Daniel",,,,Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové,1110,,,7,2013-10-31,https://upload.wikimedia.org/wikipedia/commons/5/5f/Mgr.Daniel_Herman.jpg,male,Q5217474,Q1142687,
118c1c27-645d-47d2-ac14-c8356be60d1b,Daniel Korte,"Korte, Daniel",,,,Poslanecký klub TOP 09 a Starostové,1112,,,7,2013-10-31,https://upload.wikimedia.org/wikipedia/commons/6/6d/Daniel-Korte.jpg,male,Q11774222,Q651129,
e04d1273-f282-4706-807c-d52cf26aade8,David Kasal,"Kasal, David",,,,Poslanecký klub ANO 2011,1108,,,7,2013-10-30,,male,Q15208430,Q10728124,
870a3050-ded6-43cf-a409-35f7e72861c0,David Kádner,"Kádner, David",,,,Poslanecký klub Úsvit - Národní Koalice,1111,,,7,2013-11-05,https://upload.wikimedia.org/wikipedia/commons/1/18/David_Kádner.jpg,male,Q11774367,Q14923603,
9f6a40d2-d9ff-4b50-8805-a08e5dcc3f62,František Adámek,"Adámek, František",,,,Poslanecký klub České strany sociálně demokratické,1107,,,7,2013-10-29,,male,Q15123999,Q341148,
e240545a-4b09-49a3-83cb-96ed4c93fa44,František Laudát,"Laudát, František",,,,Poslanecký klub TOP 09 a Starostové,1112,,,7,2013-10-31,https://upload.wikimedia.org/wikipedia/commons/5/5a/František_Laudát_2014.JPG,male,Q12017258,Q651129,
387101fd-f705-4e98-957d-0a6c8bee929a,František Petrtýl,"Petrtýl, František",,,,Poslanecký klub ANO 2011,1108,,,7,2017-01-03,,male,Q28132901,Q10728124,
c5219f56-8160-4689-915f-7f137c790f69,František Vácha,"Vácha, František",,,,Poslanecký klub TOP 09 a Starostové,1112,,,7,2013-10-31,"https://upload.wikimedia.org/wikipedia/commons/4/43/Prof._RNDr._František_Vácha,_Ph.D..jpg",male,Q15098122,Q651129,
5a7b08a1-07af-4492-8e6d-47959ba394c8,Gabriela Hubáčková,"Hubáčková, Gabriela",,,,Poslanecký klub Komunistické strany Čech a Moravy,1109,,,7,2013-10-27,,female,Q12017997,Q913567,
05fdc779-296c-4e41-863d-abf88fed0d43,Gabriela Pecková,"Pecková, Gabriela",,,,Poslanecký klub TOP 09 a Starostové,1112,,,7,2013-10-31,,female,Q12018003,Q651129,
092fd393-fd97-4580-940a-68029625f6c9,Hana Aulická Jírovcová,"Aulická Jírovcová, Hana",,,,Poslanecký klub Komunistické strany Čech a Moravy,1109,,,7,2013-10-27,,female,Q15230084,Q913567,
cc81da65-6b98-4dea-9bc4-1427db8ef45b,Helena Langšádlová,"Langšádlová, Helena",,,,Poslanecký klub TOP 09 a Starostové,1112,,,7,2013-10-31,https://upload.wikimedia.org/wikipedia/commons/1/11/Helena_Langšádlová_2011-12-21.jpg,female,Q12019419,Q651129,
