id,name,position,start_date,end_date,type
ba6f3f61-c1ec-457f-92ae-79575ead9377,Andrej Babiš,Finance Minister of the Czech Republic,2014-01-29,,cabinet
ce45741c-ae00-43b8-b817-c04342ccc376,Věra Jourová,Minister for Regional Development,2014-01-29,2014-10-08,cabinet
d7b3675b-bb08-4349-b228-908bda4107f1,Ivan Kočárník,Finance Minister of the Czech Republic,1992-07-02,1997-06-02,cabinet
d14f6e27-75ff-4334-bf5a-13c432008166,Jan Mládek,Minister of Industry and Trade,2014-01-29,2017,cabinet
4377d5b6-96e0-46ae-ac84-74a9c635fdf8,Jiří Rusnok,Finance Minister of the Czech Republic,2001-04-13,2002-07-15,cabinet
4377d5b6-96e0-46ae-ac84-74a9c635fdf8,Jiří Rusnok,Minister of Industry and Trade,2002-07-15,2003-03-19,cabinet
4377d5b6-96e0-46ae-ac84-74a9c635fdf8,Jiří Rusnok,Prime Minister of the Czech Republic,2013-06-25,2014-01-29,cabinet
eda28c0d-ce03-4969-8b95-e2d153d4c8bc,Milan Chovanec,Minister of the Interior of the Czech Republic,"",,cabinet
964f2528-e05a-46b6-ab77-ad625081ab41,Jan Kavan,Minister of Foreign Affairs,1998-07-22,2002-07-12,cabinet
bfec502b-97b9-4151-8f02-c2739c8f24aa,Mirek Topolánek,Prime Minister of the Czech Republic,2006-08-16,2009-05-08,cabinet
cfeeba07-657f-48fb-beb5-84802455110d,Jiří Paroubek,Minister for Regional Development,"",,cabinet
cfeeba07-657f-48fb-beb5-84802455110d,Jiří Paroubek,Prime Minister of the Czech Republic,2005-04-25,2006-09-04,cabinet
3ed0923f-5df1-4f11-b8fc-b08367b9ab2e,Vlastimil Tlustý,Finance Minister of the Czech Republic,2006-09-04,2007-01-09,cabinet
0e47537b-21e9-4819-8e94-c7e48b8cc71f,Radek John,Minister of the Interior of the Czech Republic,2010-07-13,2011-04-21,cabinet
287490b2-6cab-4de5-95d6-837d89785987,Miloš Zeman,Prime Minister of the Czech Republic,1998-07-17,2002-07-15,cabinet
7316ae8b-d541-4b06-af57-d8961a35d602,Ivan Langer,Minister of the Interior of the Czech Republic,2006-09-04,2009-05-08,cabinet
b2704d46-0a7d-4b2e-9680-c02f30adc883,Vladimír Špidla,Prime Minister of the Czech Republic,2002-07-15,2004-08-04,cabinet
db4898dc-e61c-48f8-89da-2d0157f0e31d,Stanislav Gross,Minister of the Interior of the Czech Republic,2000-04-05,2004-08-04,cabinet
db4898dc-e61c-48f8-89da-2d0157f0e31d,Stanislav Gross,Prime Minister of the Czech Republic,2004-08-04,2005-04-25,cabinet
d0a7d367-b148-4d47-828a-cc5859d40a6d,Petr Nečas,Prime Minister of the Czech Republic,2010-06-28,2013-07-10,cabinet
c00aa654-80a7-4ffe-ab7d-2fefa466431f,František Bublan,Minister of the Interior of the Czech Republic,"",,cabinet
9323d6fb-70b6-4170-b399-759b50ca1aa4,Václav Klaus,Prime Minister of the Czech Republic,1992-07-02,1993-01-01,cabinet
9323d6fb-70b6-4170-b399-759b50ca1aa4,Václav Klaus,Prime Minister of the Czech Republic,1993-01-01,1998-01-02,cabinet
44bca7d8-7136-42fe-b93b-95a5ecfd4132,Karel Schwarzenberg,Minister of Foreign Affairs,2007-01-09,2009-05-08,cabinet
44bca7d8-7136-42fe-b93b-95a5ecfd4132,Karel Schwarzenberg,Minister of Foreign Affairs,2010-07-13,2013-07-10,cabinet
e8bda6f3-4747-4c07-b98a-2f00f28dd05a,Ivan Pilip,"List of Ministers of Education, Youth and Sport of the Czech Republic",1994-05-02,1997-06-02,cabinet
e8bda6f3-4747-4c07-b98a-2f00f28dd05a,Ivan Pilip,Finance Minister of the Czech Republic,1997-06-02,1998-07-17,cabinet
d187be8c-1310-4835-b8cb-5e2cac89c142,Martin Pecina,Minister of the Interior of the Czech Republic,2009-05-08,2010-07-13,cabinet
d187be8c-1310-4835-b8cb-5e2cac89c142,Martin Pecina,Minister of the Interior of the Czech Republic,2013-07-10,,cabinet
a65e900c-002e-4442-9d74-fa522d9a83c6,Bohuslav Sobotka,Finance Minister of the Czech Republic,"",,cabinet
a65e900c-002e-4442-9d74-fa522d9a83c6,Bohuslav Sobotka,Prime Minister of the Czech Republic,2014-01-17,,cabinet
39b59ffa-057b-4f91-8ec1-0a830c45f727,Miroslav Kalousek,Finance Minister of the Czech Republic,"",,cabinet
