id,wikidata
44c0a3ca-1546-4596-b986-8c7efe20dba6,Q20916
ca6e6e16-054a-44d7-a705-e14a4f2b469a,Q20916
7db829eb-363b-4431-b8da-39f1418e4412,Q15978686
f189f56f-6d6c-4ab2-9bcc-6457a550314f,Q15978686
8f2e5027-58e7-4c28-8250-5be349cfaa50,Q327591
6b189da6-0cd9-4449-be2a-a18efa017027,Q487520
9a3ed53f-55e7-4490-a2a4-46437de013bb,Q22262466
65811d94-0d6b-42ed-9360-cbae47672012,Q15978686
4bb062d7-c478-42bd-bcf0-b0196be187eb,Q28059857
a897aa43-6c99-4516-8b36-dabfae1b4dc7,Q34075424
7e91a57a-97f8-44d0-a690-9f6955fa9c03,Q38254010
