id,legacy
f2623b37-bbdc-4b05-ab8a-8a98e3d83701,303
b3a32ddc-e2c6-49dd-8d88-75b3a4d866c1,399
baefaa95-4fca-4ff6-8b47-796fcb4cff64,269
f19f60c8-acab-4a42-b8a1-edd3d894e158,28
bca4e5ce-01ed-4463-8208-fa474034aaf5,241
e0358beb-ea44-4f39-8fc1-fbe65d551998,233
04bf27fd-f9af-4e3a-a669-bbfff0f44f82,51
41d628d9-f0e8-49cb-8bd0-c0683dd06888,310
1db07369-e47f-4caf-a4ff-5d6b69c508d4,97
07842d81-97bc-453d-8f26-4b82b4d2ccd9,49
153e4d8e-9659-49e5-aaaa-441a82c34bef,329
56a7e222-a14e-4c5f-819b-0b5b73040581,264
bb06b852-cc2e-451f-873c-6f47d72aee22,59
91a3b2f2-6473-4913-b18b-99c58f518cfd,74
2747562a-772a-4300-b7bb-b2d9fa350f62,145
ee161c36-3911-42e9-a626-21ef19a78653,189
5b12ff6d-3888-4e58-a521-5fd6a6205ff1,229
df8d07f3-08cc-4ad2-99e1-f53336e86eb8,44
0a4edbc7-1f1d-4aec-a0bb-a04a418f34cb,96
d5a893f2-9984-46dc-aeb5-1753e36fb6f6,353
460a9dd7-5e7c-418b-9fde-25addf16d980,325
681ffa0c-b4f9-493d-8ba4-a790e3b87874,188
b0b30f39-0662-43d0-b81c-35d7cd168497,225
641aa2d0-9d3d-40c2-ae80-5c5974b82533,290
4eb32f21-87a9-415b-be6a-8af4a336ef84,240
b54df32a-04b6-4e6d-9736-a4fe8300667f,307
6eac5774-9baf-4253-ba35-ddbc34ea4561,169
51bb2442-8cda-4e88-855b-4820659f20ca,330
191039af-1429-4fe6-9f3b-63106bb5caae,215
5f8975ae-e8c9-4fd0-822c-ab2ecf9cc7c5,267
86366445-6af5-4b76-8baf-d7cffc359fee,265
24406f4f-8e1e-4d55-8fb6-042e589f8ebb,83
73f14fd6-de60-4bdb-af81-77c35f5faadb,354
25686c86-ec35-410a-b4a7-0770fcd3ffe2,111
cdec4278-4c6c-4e51-aa52-4f12b0822785,298
52469758-6865-41a0-801d-72c9db84abcc,317
7ffb0a7d-b904-490a-ad02-fdce1debf758,316
13ea7c8f-a5f7-4aa1-b706-7a0374318e9a,185
2069e315-b0b6-48dd-b9f8-b1b8af4c7c0d,294
3e9c0414-438f-48fd-8330-5d593d027f85,350
d56117e5-1901-4ca3-a246-f6dd767adb81,328
26090d05-547a-40f4-936d-c95832821df0,81
ed951e77-4ef8-4458-ba16-5fe79980b8fd,405
7fbe9194-531e-4717-b89d-17d4194b2c73,336
0dedad09-57b8-4d74-8f59-b0ef96fd3139,161
7dda4817-f5a5-4ec6-aa54-bf34ead1e0d5,166
1691220a-6825-4b94-ae5b-2226da5a15cd,173
affc49da-ca6f-4f5b-82d4-99cddb434a59,186
7e905c36-9239-462c-8d70-2c0212066099,304
fa3876df-301a-49f4-8742-cd95fe932b8c,200
30317025-111d-4fad-b4d0-3a169dbd1b95,209
aa059805-7e1c-4b2f-ad0c-5044150759ab,242
cb6f1bff-abd2-487a-8297-46b71c973843,345
88eb72eb-6288-48d3-bcb2-a5877991fd0b,172
420e380a-39ae-48ac-98e9-52960e5d0cac,299
a6e8e3d8-efd6-40b0-a072-1e0855440424,67
272ffa7f-8a59-4b08-9402-31101791a1de,72
b3a7a5ba-a1a2-4312-8403-54effe830e83,128
6feb8b8f-29a0-478b-8d96-9560e00605cb,311
c48bc16b-e64e-418f-93ae-f20643e30a31,194
71ad0227-ac53-4f6f-b1a1-077e5c7e7494,288
24376185-8a84-4ddd-9445-8fc893a10a99,39
6839dba5-f37f-44c6-84ba-8de094d74cc2,301
9e6a22a1-8748-44ee-9f7c-98d9c669e06e,282
7814a872-bbbd-4bec-9e83-dfe119ebe6cc,340
ca51d708-aecc-4506-a21d-e9abcb7eac38,64
387ecb17-417b-4139-b583-a8e32d330fba,362
3198cbe5-b3f1-456c-9455-b02cbfd0a22e,152
300b9773-66ec-4497-ad76-700fc793fedc,404
7d50fad2-854b-4e93-ae67-17646b2146a7,348
55c72cf3-4cdf-4927-b903-9caa3ad181d4,102
97ccd70e-0448-442c-b02d-f65344bbb8a6,344
574bb02a-9781-4698-9e49-24028c5bf83d,326
6700f03a-5775-499c-af98-9e819ced9492,312
38cd1ff8-ddb0-40d6-a795-5a66bd133131,347
cd9b3de4-1ae8-4ae0-ae25-a696385adfe9,346
61883676-197b-42aa-9843-faa0888366d0,315
d79d8c55-88a7-4c87-9642-60eb38db2c97,46
3f373e66-271e-437c-922e-859d52adbdaf,318
a388f7e0-d7fd-4fa6-8034-0c63cf39a748,341
0c576be5-2a7e-481d-a10e-0be2c024b9fe,238
a54b9573-0426-45d5-b8bf-86a50e387501,402
33dd6656-0915-4d73-ada5-960784ba2db1,257
c0da29f2-9847-4ad3-a4c1-9deb4893400e,306
b49a8e5e-719e-4c74-9ea4-ad6464a51987,29
9a2af24e-bcb3-4b9c-a631-0a2e3161014f,302
d628ef39-2b73-4703-b336-1fc4e226e9c2,84
93cccb1d-f5e2-44c6-aaec-1538c04c87d0,120
605c53a0-dacf-427a-8b73-4d89c9a2ce1e,323
161d6b8d-618f-461b-a53b-6711b9500870,361
5659037a-822e-49bf-95d3-4c85007634ef,256
19e6f912-0a26-401b-9928-1f3fb992641d,21
b3e91cc5-5374-4221-ba6f-4e691a9ec7f7,244
35e000db-e10d-4a88-a1bb-2f197397b9d3,76
57c2f1f2-f73b-4155-8284-5b4fe0f9a545,358
3799e8e9-f877-4d43-985f-f710ca83bfeb,359
26389c43-758f-4882-92ac-97848a7e6ead,140
76acce82-7be9-4745-ac55-303aadd4ad03,160
da1ed9e3-7a21-4424-aa0a-8153aed6b790,119
3bafce4b-f56c-40dd-a795-9272a2c08451,314
5072a9ac-88d8-4f5c-a890-76dc3fd4dba6,103
9fd69948-fa33-4766-8d12-ff9ea7fa78b7,305
49c7945f-55a1-4a0f-b677-11e9a19b9326,337
edabeb1b-b3db-41df-9e69-6c5fea98534f,139
e2f9aedf-e7ea-402d-ac15-aeb1ad9d1eb9,42
bd078373-4beb-4363-804f-413bbec3de37,349
2da32874-0427-426a-84e6-044dbed6991b,214
1c1aae54-1c7f-44e9-899d-53ebffa8407b,239
eb38daa7-c7ee-4b85-b775-9881ce15c6d3,309
b2a0c240-934f-448d-9f51-94f6f087244c,2
